userid,to_firstorder_timestamp,to_lastorder_timestamp
111847214752,3195981,3195981
111847214857,426019,351642
111847219350,147269,147269
111847219557,341955,341955
111847219652,441355,441355
111847219751,371055,303636
111847246754,3217741,111
111847319854,3207443,619999
111847346452,5642753,5642753
111847346557,146,146
111847348354,323582,218511
111847414055,337,337
111847414257,182,182
111847446352,161847,161847
111847512358,91,91
111847517853,486672,486672
111847519354,906691,906691
111847612359,246065,245668
111847615555,81200,81200
111847615957,166,166
111847714159,712,712
111847714458,478837,478837
111847715858,892777,387807
111847719653,2156,2156
111847719956,569,569
111847748753,528173,901
111847814351,346370,346370
111847814957,17713,17713
111847819457,174,174
111847819750,1655456,1655456
111847846157,2424796,865615
111847846758,8690652,8690652
111847848351,1115,1115
111847914453,9161936,9161936
111847914554,1004878,1004878
111847915455,7427725,7427725
111847919453,1314729,350664
111847919955,18542,341
111847946254,3184307,43
111848019157,240,240
111848019257,6227483,15133
111848046353,310687,310687
111848119958,386,386
111848146056,255029,255029
111848148755,68820,68820
111848219057,1034,292
111848219453,1466331,1466331
111848246654,179745,179745
111848319952,1404040,1404040
111848348552,24626,453
111848419159,614022,614022
111848419257,7006203,470888
111848446152,157026,157026
111848446351,439945,439945
111848446952,257893,257893
111848619659,1869,222
111848646157,7159559,65542
111848719558,2512,2512
111848746050,379,379
111848846852,470,470
111848848757,876841,389595
111848914452,848,848
111848919156,88315,12574
111848919355,250,250
111848919658,1040149,1040149
111848946453,3447470,1034912
111848946458,262682,262682
111849114453,3317,3317
111849146259,882457,2053
111849146653,3211741,90735
111849148355,6836,6836
111849246458,3978,3135
111849246755,3014055,2082021
111849246859,246463,246463
111849248754,154983,286
111849346655,4338175,2144548
111849348354,248492,248492
111849414057,1442,1442
111849419552,3433823,3433521
111849419956,2243793,2243793
111849646354,224530,2563
111849646757,79444,79444
111849646758,4965078,4490941
111849646856,800882,151305
111849746150,322879,322879
111849746156,244416,244416
111849746751,24825,24825
111849746854,1553,1553
111849846054,869223,869223
111849846259,1593,1593
111849846856,2050097,673729
111849946250,312,312
111849946255,362428,360854
111849946258,911425,911425
111849946652,439572,439572
111850046856,1388754,1388754
111850246157,286270,286270
111850248359,520149,428196
111850746259,541,541
111850748555,104008,104008
111850946954,4274,4274
111851046051,12792155,7262
111851146050,12392434,11893917
111851148351,872269,872269
111851248554,688380,225
111851348756,11429854,11428068
111851448759,325976,286442
111851546254,362754,11111
111851548355,7405426,7405426
111851746052,142857,142857
111851748754,50846,2113
111851848551,619,619
111851948755,11573487,603035
111851948756,1817414,395
111853146259,104,104
111853148753,356810,356810
111853446856,207932,207932
111853448558,159,159
111853546851,2045,2045
111853546852,72861,59587
111853646057,11816248,11807555
111853746157,257,257
111853746658,83,83
111853746850,278632,278632
111853746856,14150802,14150802
111853846656,9427504,365473
111853946155,10544,10544
111853946459,1207,32
111854046152,23372782,1206415
111854146159,4520155,703
111854148557,649446,649446
111854346258,82776,82776
111854346456,708017,708017
111854446453,80,80
111854446458,16198160,16198160
111854448350,4603246,4603246
111854546156,344685,197
111854546255,587,587
111854746052,898193,19175
111854746254,435563,435563
111854846853,339009,338888
111854946655,4355599,270
111855046051,129535,129535
111855146653,9520854,517080
111855146956,11661463,9899577
111855148556,8165311,1417
111855319255,1312287,1312287
111855319257,892240,659
111855348558,23462548,625
111855348754,139,139
111855419051,7444336,2859090
111855446254,934340,6988
111855446753,15911345,15266483
111855448759,872,872
111855519858,19334854,18876185
111855546553,16096902,16096902
111855646658,19093235,177
111855646756,17067643,11582579
111855646757,423007,1110
111855646859,8885495,3622738
111855648559,279115,99
111855746656,2503348,196961
111855819654,106,106
111855846651,7611362,80
111855848553,1202,451
111855946050,8074767,8074767
111855946551,19303011,19303011
111857019255,1057485,175
111857046259,286,286
111857048553,1313584,567210
111857246552,4761681,3619194
111857319852,16803497,12090156
111857346350,664972,664700
111857346357,1024,1024
111857346552,682189,682189
111857346957,1020,1020
111857446454,12519449,2322172
111857448551,15986971,293079
111857519255,2171453,138
111857519658,1985704,1985704
111857648751,5415328,171
111857746655,1308464,265686
111857846454,11610376,10901036
111857946157,1101804,123588
111857946854,3101160,3101160
111858046454,944,944
111858048553,163764,163764
111858148552,23510288,13479314
111858246655,13350027,13350027
111858246859,8561786,8051159
111858346154,25473787,25473787
111858346454,22808880,22365871
111858446054,301559,301559
111858446058,400119,400119
111858446957,123272,117930
111858448754,13879392,1913454
111858746257,2425441,2425441
111858746459,610952,605608
111858748752,2013899,529
111858748753,1179766,1179766
111858846854,705706,705706
111858848756,17637353,28561
111858948752,2892264,2892264
111859046253,1097205,1096894
111859046254,34040,34040
111859248758,244390,40251
111859348558,16224296,1310031
111859446451,523005,523005
111859646459,3674407,3674407
111859646855,21008201,1161
111859648755,115690,115690
111859846159,9558240,9557936
111859846955,3907,3907
112500065084,397549,397549
112500065587,2164595,109
112500165880,456743,456743
112500265706,1220,1220
112500269602,508204,86435
112500365885,2249530,2249159
112500369387,5480271,174
112500465205,7692956,6210230
112500565603,1000550,630489
112500565708,229510,229510
112500565809,2994249,794
112500665287,5102467,5102467
112500665980,15341830,3329672
112500669300,7307163,5246838
112500765088,11809037,311
112500765107,12557990,490
112500869605,9753448,16944
112500965080,675869,675869
112500965702,170,170
112500969601,701328,555054
112501065182,683144,682772
112501065400,5629763,5629763
112501065589,4557821,120295
112501065701,2176809,201181
112501065908,1717548,1717548
112501069187,2284030,103667
112501069300,136494,132256
112501069304,1741001,1741001
112501083581,2047385,2047385
112501165103,2742895,18999
112501165305,3990663,3990663
112501165306,13813238,870317
112501169684,4904701,922137
112501265301,1489105,1489105
112501265483,8250146,8250146
112501265786,4430168,621
112501265981,2795171,34020
112501365303,74917,74917
112501365383,32033,32033
112501365703,186,186
112501369182,8240524,8240524
112501383504,1211330,890484
112501465406,498,498
112501465784,8763302,183554
112501469182,2046271,3249
112501565483,156,156
112501565602,6786950,6786950
112501569384,6911714,6062066
112501569680,453860,453860
112501583087,352137,467
112501665087,250,250
112501665188,658530,86991
112501765586,457349,8911
112501783581,1136927,1136927
112501865305,587,587
112501865404,171449,106085
112501965086,418,418
112501965408,184,184
112502069384,7608604,128
112502265080,319,319
112502265583,134,134
112502269185,2341651,2341651
112502269189,162,162
112502365808,13917020,5783626
112502365900,4344595,272421
112502469180,435846,435668
112502665900,14223555,205136
112502765281,1159,1159
112502765703,419179,419179
112502765802,16913609,16642743
112502769306,1606,1606
112502769609,10544529,10544529
112502865083,5758741,217
112502869608,3967381,3967381
112502965084,429264,235
112502965086,934,934
112502965482,2091,1485
112502965585,3639,3639
112502965889,489134,16123
112502969604,338016,173878
112503065582,94,94
112503069688,6633,6633
112503165585,462305,460864
112503165805,2749,2424
112503169687,11172,11172
112503183005,85004,85004
112503265283,1301,1301
112503265689,4464687,4464687
112503265788,51925,51925
112503265985,123,123
112503269680,1857884,1857884
112503365483,7680768,7680768
112503365708,536,536
112503469384,9097600,9097600
112503565083,1518138,1516705
112503565186,289858,289858
112503565588,902878,902878
112503565609,4956601,4956601
112503565804,1973670,67472
112503565980,603588,512075
112503569689,1499889,172
112503665183,40550,40550
112503665488,1247,1247
112503665687,0,0
112503665800,2157397,2157397
112503665905,12069388,11132656
112503765087,3743426,3743426
112503765886,12880555,12880555
112503783480,101004,101004
112503865184,557462,557462
112503865185,281035,276022
112503865607,230567,230355
112503865781,643,643
112503965286,6317384,5546916
112503965483,884083,884083
112504065001,712,400
112504065004,4719,4719
112504065284,2683403,2683403
112504065802,11900068,114
112504065902,2221,2221
112504069300,7734316,53957
112504165008,109336,1343
112504165188,369803,368930
112504165486,356020,2575
112504165981,920,920
112504165984,1815648,1726943
112504169183,9244014,4038710
112504265908,2987827,216203
112504269387,372,372
112504269389,1027682,1027682
112504365085,1640216,1640216
112504365586,424236,424236
112504369388,1442,1442
112504369600,1032641,1032641
112504465209,1270847,1270847
112504465284,2204,989
112504465407,7702356,7702356
112504469188,2110839,2110839
112504483284,784563,784196
112504569301,1080979,1080979
112504665206,914170,914170
112504669181,11387246,10347939
112504669187,437,437
112504669305,520493,973
112504769606,779319,779319
112504865703,91024,51
112504869602,4449654,4116704
112504965487,1252266,1252266
112505065007,84098,84098
112505065084,14575832,14516134
112505065288,181,181
112505169385,255,87
112505269600,2069412,2069412
112505269686,4324048,4324048
112505465586,37059,37059
112505565408,55234,55234
112505569389,40536,39799
112505569686,1369274,947669
112505665581,13018373,5107
112505765204,7929,7716
112505765483,2636,2636
112505865483,12341822,12341822
112505865582,61982,61982
112505965203,695627,695627
112505965902,1564717,1564717
112506065181,12172662,214361
112506065289,1179386,2191
112506080085,13138430,12798158
112506080300,102718,82387
112506080402,1310269,1310269
112506080406,1252,1252
112506080807,503440,503440
112506080989,7418717,7418717
112506082787,302289,302289
112506083002,805079,805079
112506083187,9276013,4508109
112506083301,164516,164516
112506083489,704997,704997
112506083584,5373196,5373196
112506083702,6941287,6941287
112506083909,38567,38567
112506084205,179440,179440
112506084302,6446469,231562
112506084408,815102,1592
112506084500,72084,189
112506084989,609,156
112506086303,59820,59820
112506086681,4748421,124767
112506086800,255604,255604
112506087508,1381123,1381123
112506087981,1052169,1052169
112506165789,978,978
112506165909,587599,587599
112506180508,1763055,1763055
112506265008,496,56
112506265586,847327,847327
112506265802,11137509,11137509
112506280300,570293,570293
112506280388,870448,870448
112506280401,6311949,6311949
112506280606,1034878,507505
112506280609,2993081,889
112506280785,1851685,0
112506280805,9163319,9154348
112506280906,5180773,7895
112506282504,612019,612019
112506283087,187082,187082
112506283408,1488102,1488102
112506283502,10695983,2767972
112506283580,771288,770798
112506283983,307,307
112506369387,11441413,8983623
112506380084,3061,3061
112506380401,480122,480122
112506380903,719,100
112506383207,760710,760710
112506383384,514932,514932
112506383683,10676865,10124662
112506383708,524758,478816
112506383883,4684733,4684733
112506465000,827476,827476
112506465001,565,565
112506465089,1022644,672724
112506465785,365792,365792
112506469602,281,281
112506469682,4756190,4756190
112506469687,8735490,185
112506480002,4593471,4593471
112506480185,3072200,299375
112506480481,646,646
112506480483,1149452,1149452
112506480783,172324,172324
112506481705,100592,100592
112506482184,568,568
112506482203,1278191,1278191
112506483487,483027,483027
112506483506,7981073,7981073
112506483702,5892888,3932
112506483805,1202,1202
112506483902,10022322,10022322
112506484986,608824,577
112506486382,7758909,7758909
112506486500,1204948,1204948
112506488006,713,713
112506565085,2725831,2725831
112506565185,583777,323664
112506565300,606825,163
112506565306,7433842,7433842
112506565407,1126106,1126106
112506565686,210521,208486
112506565688,1964597,1964597
112506565900,376537,376537
112506565904,251,251
112506565985,872701,248497
112506569188,192,192
112506569387,44776,44776
112506569684,24450,24450
112506580003,449781,449781
112506580205,107,107
112506580288,2364532,2364532
112506580503,11235822,128
112506580703,4880913,4880913
112506580783,1292395,662352
112506583281,6485626,6485626
112506583381,113936,113936
112506583586,5504538,776702
112506583600,1218226,1218226
112506665381,4146324,4146324
112506665809,14259,14259
112506669300,414014,414014
112506669301,65733,65733
