userid,orderHistory_1_rate,keywords_good1_bad0
112504069300,0.0,1.0
112504083881,,
112504083901,,
112504083984,,
112504165005,,
112504165008,0.6666666666666666,1.0
112504165188,0.0,
112504165486,0.0,1.0
112504165488,,
112504165981,0.0,
112504165984,1.0,1.0
112504169183,0.0,1.0
112504169303,,
112504169688,,1.0
112504265007,,
112504265008,,
112504265009,,
112504265487,,0.0
112504265802,,
112504265809,,
112504265908,0.0,1.0
112504269180,,
112504269387,0.0,
112504269389,1.0,1.0
112504365082,,
112504365085,0.0,0.0
112504365208,,
112504365409,,
112504365586,0.0,
112504369388,0.0,
112504369600,0.0,1.0
112504465005,,
112504465181,,
112504465209,0.0,1.0
112504465284,0.0,1.0
112504465385,,
112504465407,0.0,
112504465802,,
112504469188,0.0,
112504469387,,
112504483284,0.0,1.0
112504483288,,
112504565206,,
112504565486,,
112504569301,0.0,1.0
112504569603,,
112504665088,,
112504665206,0.0,
112504665284,,
112504665481,,
112504665808,,
112504669181,0.0,1.0
112504669187,0.0,
112504669305,0.0,1.0
112504669388,,
112504765000,,
112504765089,,
112504765580,,
112504765800,,
112504765882,,
112504765884,,
112504769606,0.0,
112504769607,,
112504865308,,
112504865387,,
112504865402,,1.0
112504865703,0.4,
112504869602,0.0,1.0
112504965487,0.0,0.0
112504965901,,
112504965982,,
112504965986,,
112504969185,,
112505065007,1.0,
112505065084,0.5,1.0
112505065288,0.0,1.0
112505065587,,
112505065906,,
112505069687,,
112505169180,,
112505169189,,
112505169385,1.0,1.0
112505265485,,
112505265505,,
112505265807,,
112505265904,,
112505269600,0.0,
112505269686,0.0,
112505365881,,
112505365900,,
112505465005,,
112505465586,0.0,
112505565003,,
112505565080,,
112505565084,,
112505565408,1.0,
112505569182,,
112505569188,,
112505569307,,
112505569389,1.0,
112505569682,,
112505569686,0.0,1.0
112505665081,,
112505665581,0.0,1.0
112505665884,,
112505665906,,
112505665909,,
112505669182,,
112505669303,,
112505669307,,
112505669687,,
112505765204,0.0,1.0
112505765483,0.0,1.0
112505765807,,
112505769300,,
112505769306,,
112505769605,,
112505865003,,
112505865402,,
112505865483,0.0,
112505865582,0.0,1.0
112505869180,,
112505869388,,
112505965203,0.0,
112505965501,,
112505965902,0.0,1.0
112505969182,,1.0
112505969607,,
112506065008,,
112506065181,0.0,1.0
112506065188,,
112506065202,,
112506065205,,
112506065286,,
112506065289,0.0,1.0
112506065384,,
112506065387,,
112506065488,,
112506065584,,
112506065587,,
112506065601,,0.0
112506065888,,
112506065909,,
112506069385,,
112506069601,,
112506069681,,
112506080085,0.0,1.0
112506080104,,
112506080182,,
112506080184,,
112506080203,,
112506080300,0.0,
112506080304,,
112506080402,0.0,
112506080406,0.0,1.0
112506080506,,
112506080801,,
112506080807,0.0,1.0
112506080880,,
112506080882,,
112506080905,,
112506080986,,
112506080989,0.0,1.0
112506082081,,
112506082104,,
112506082405,,
112506082600,,
112506082606,,
112506082787,0.0,
112506082888,,
112506083002,0.0,1.0
112506083081,,
112506083085,,
112506083088,,
112506083106,,
112506083187,0.0,1.0
112506083203,,
112506083283,,
112506083288,,
112506083289,,
112506083301,0.0,
112506083389,,
112506083408,,
112506083484,,
112506083489,0.0,
112506083501,,
112506083584,0.0,
112506083686,,
112506083702,0.0,1.0
112506083803,,
112506083884,,
112506083887,,
112506083900,,
112506083909,0.0,
112506084102,,
112506084205,0.0,
112506084302,0.0,1.0
112506084408,1.0,1.0
112506084485,,
112506084500,0.0,
112506084509,,
112506084583,,
112506084702,,
112506084882,,
112506084901,,
112506084989,0.0,
112506086100,,
112506086189,,
112506086281,,
112506086283,,
112506086303,0.0,
112506086681,0.0,1.0
112506086705,,
112506086707,,
112506086800,0.0,
112506086881,,
112506086907,,
112506087083,,
112506087182,,
112506087285,,
112506087508,0.0,
112506087607,,
112506087704,,
112506087907,,
112506087909,,
112506087981,0.0,
112506165080,,
112506165106,,
112506165401,,
112506165404,,
112506165484,,
112506165486,,
112506165782,,
112506165789,1.0,1.0
112506165909,0.0,
112506169186,,
112506169302,,
112506169684,,
112506180286,,
112506180500,,
112506180504,,
112506180508,0.0,1.0
112506180701,,
112506180805,,
112506180881,,
112506180884,,
112506180988,,
112506183304,,
112506183382,,
112506183387,,
112506183388,,
112506183480,,
112506183508,,
112506183603,,
112506183609,,
112506183704,,
112506183881,,
112506183884,,
112506183888,,
112506265008,0.0,
112506265180,,
112506265282,,
112506265304,,
112506265383,,
112506265482,,
112506265580,,
112506265586,0.0,
112506265709,,
112506265802,0.0,1.0
112506265808,,
112506265908,,
112506269181,,
112506269183,,
112506269387,,
112506280188,,
112506280204,,
112506280280,,
112506280300,0.0,1.0
112506280303,,
112506280307,,
112506280308,,
112506280388,0.0,1.0
112506280401,0.0,1.0
112506280503,,
112506280585,,
112506280605,,
112506280606,0.0,
112506280609,1.0,1.0
112506280688,,
112506280709,,
112506280781,,
112506280785,0.0,1.0
112506280803,,
112506280805,0.0,1.0
112506280809,,
112506280906,0.0,1.0
112506280982,,
112506282003,,
112506282005,,
112506282009,,
112506282503,,
112506282504,0.0,1.0
112506283082,,
112506283087,0.0,1.0
112506283180,,
112506283209,,
112506283386,,
112506283408,0.0,1.0
112506283502,0.0,0.0
112506283507,,
112506283580,0.0,
112506283585,,
112506283588,,
112506283607,,
112506283783,,
112506283787,,
112506283802,,
112506283901,,
112506283983,0.0,
112506283987,,
112506365087,,
112506365409,,
112506365606,,
112506365607,,
112506365780,,
112506365784,,
112506365802,,
112506365806,,
112506365807,,
112506365906,,
112506369387,0.0,
112506369608,,
112506380004,,
112506380084,0.0,
112506380401,0.0,1.0
112506380481,,
112506380489,,
112506380903,1.0,1.0
112506380980,,
112506383207,0.0,1.0
112506383381,,
112506383384,0.0,1.0
112506383507,,
112506383606,,
112506383683,0.0,
112506383706,,
112506383708,0.0,
112506383883,0.0,
112506383887,,
112506465000,1.0,1.0
112506465001,0.0,1.0
112506465089,0.0,1.0
112506465102,,
112506465280,,
112506465502,,
112506465600,,
112506465605,,
112506465680,,
112506465683,,
112506465686,,
112506465705,,
112506465706,,
112506465785,0.0,1.0
112506465908,,
112506469301,,
112506469383,,
112506469602,1.0,
112506469680,,
112506469682,0.0,1.0
112506469687,0.0,
112506480002,0.0,1.0
112506480007,,
112506480083,,
112506480182,,
112506480185,0.0,1.0
112506480188,,
112506480286,,
112506480302,,
112506480384,,
112506480385,,
112506480409,,
112506480481,0.0,
112506480483,0.0,1.0
112506480506,,
112506480606,,
112506480682,,
112506480686,,
112506480687,,
112506480783,0.0,
112506480901,,
112506480984,,
112506481305,,
112506481486,,
112506481705,0.0,
112506481788,,
112506482184,0.0,1.0
112506482186,,
112506482203,0.0,1.0
112506482204,,
112506482287,,
112506482407,,
112506482684,,
112506482706,,
112506482887,,
112506482901,,
112506482984,,
112506483107,,
112506483202,,
112506483280,,
112506483282,,
112506483302,,
112506483383,,
112506483406,,
112506483407,,
112506483480,,
112506483482,,
112506483487,0.0,1.0
112506483503,,
112506483506,0.0,1.0
112506483582,,
112506483702,0.0,1.0
112506483804,,
112506483805,0.0,
112506483902,0.0,
112506483985,,
112506484087,,
112506484180,,
112506484208,,
112506484306,,
112506484309,,
112506484500,,
112506484689,,
112506484986,0.0,
112506486007,,
112506486382,0.0,
112506486406,,
112506486482,,
112506486500,0.0,1.0
112506486588,,
112506486589,,
112506487002,,
112506487008,,
112506487083,,
112506487201,,
112506487501,,
112506487502,,
112506487788,,
112506487880,,
112506487882,,
112506487887,,
112506487908,,
112506488005,,
112506488006,0.0,1.0
112506488508,,
112506565085,0.0,
112506565182,,
112506565185,0.0,1.0
112506565281,,
112506565287,,
112506565300,0.0,1.0
112506565306,0.0,1.0
112506565403,,
112506565405,,
112506565407,0.0,1.0
112506565505,,
112506565582,,
112506565606,,
112506565686,0.0,1.0
112506565688,0.0,1.0
112506565807,,
112506565900,1.0,
112506565904,0.0,1.0
112506565985,0.0,1.0
112506569180,,
112506569188,0.0,
112506569304,,
112506569307,,
112506569385,,
112506569387,1.0,
112506569680,,
112506569684,0.0,
112506580003,0.0,
112506580104,,
112506580205,0.0,1.0
112506580281,,
112506580288,0.0,1.0
112506580405,,
112506580503,0.0,
112506580507,,
112506580589,,
112506580703,0.0,1.0
112506580783,0.0,1.0
112506580785,,
112506580800,,
112506580805,,
112506583209,,
112506583281,0.0,
112506583381,1.0,1.0
112506583580,,
112506583582,,
112506583583,,
112506583586,0.3333333333333333,
112506583600,0.0,1.0
112506583605,,
112506583607,,
112506583700,,
112506583705,,
112506583801,,
112506583807,,
112506583902,,
112506665085,,
112506665282,,
112506665283,,
112506665306,,
112506665381,0.0,1.0
112506665485,,
112506665502,,
112506665785,,
112506665809,0.0,1.0
112506665881,,
112506665909,,
112506665982,,
112506669189,,
112506669300,0.0,1.0
112506669301,0.0,
112506669381,0.0,
112506669386,,
112506669604,,
112506669682,0.0,1.0
112506669684,,
112506669686,1.0,1.0
112506680008,,
112506680103,,
112506680104,,
112506680182,,
112506680187,,
112506680209,0.0,1.0
112506680281,,
112506680306,0.0,1.0
112506680309,,
112506680381,0.0,
112506680384,,
112506680400,,
112506680482,,
112506680485,,
112506680489,,
112506680585,0.0,1.0
112506680606,0.0,
112506680783,,
112506680882,,
112506680902,,
112506682504,0.0,1.0
112506683000,,
112506683082,,
112506683102,,
112506683282,,
112506683285,,
112506683680,,
112506683684,0.0,1.0
112506683787,,
112506683900,,
112506765088,,
112506765103,,
112506765186,0.0,1.0
112506765285,,
112506765304,,
112506765384,,
112506765404,0.0,
112506765508,0.0,1.0
112506765682,0.0,1.0
112506765786,,
112506765907,0.0,1.0
112506765908,0.0,
112506765980,,
112506765982,,
112506769185,,
112506769383,,
112506769604,,
112506769682,,
112506769686,,
112506780006,,
112506780085,,
112506780407,,
112506780506,,
112506783004,0.0,1.0
112506783180,,
112506783286,,
112506783304,0.0,1.0
112506783380,0.0,1.0
112506783485,,
112506783503,0.0,
112506783587,,
112506783601,,
112506783700,,
112506783787,,
112506783788,,
112506783808,,
112506783984,,
112506783988,,
112506865102,0.0,1.0
112506865104,,
112506865183,,
112506865285,,
112506865482,,
112506865705,,
112506865787,,
112506865808,,
112506865880,,
112506865881,,1.0
112506865909,0.0,
112506865981,0.0,
112506869300,,
112506869382,,
112506869602,0.0,1.0
112506869608,,
112506883080,0.0,1.0
112506883286,,
112506883402,,
112506883405,,
112506883407,,
112506883483,,
112506883506,0.0,
112506883703,1.0,1.0
112506883806,,
112506883880,,
112506883885,,
112506883889,0.0,
112506965003,,
112506965104,,
112506965108,,
112506965201,,
112506965208,,
112506965288,,
112506965486,0.0,
112506965502,,
112506965504,,
112506965603,,
112506965604,,
112506965609,,
112506965686,,
112506965908,,
112506969183,,
112506969601,1.0,
112506969608,,
112506980401,,
112506980486,,
112506980507,,
112506980508,,
112506980680,,
112506980681,,
112506980687,,
112506980703,,
112506980804,,
112506980887,,
112506980901,0.0,
112506980905,,
112506980907,,
112506983005,,
112506983083,0.0,
112506983204,,
112506983285,,
112506983288,,
112506983304,,
112506983580,,
112506983583,,
112506983588,,
112506983603,,
112506983783,,
112506983800,0.0,1.0
112506983805,0.0,1.0
112506983983,,
112507065080,0.75,1.0
112507065408,,
112507065581,0.0,
112507065582,,
112507065584,0.0,1.0
112507069183,,
112507165007,,
112507165082,,
112507165083,0.0,
112507165202,1.0,
112507165586,,
112507169308,0.0,
112507265201,,
112507265207,,
112507265489,0.0,1.0
112507265580,,
112507265585,,
112507269184,0.0,1.0
112507269382,1.0,1.0
112507269606,0.0,
112507269681,,
112507365084,,
112507365289,1.0,1.0
112507365889,,
112507369689,0.0,1.0
112507465089,,
112507465284,,
112507465401,,
112507465408,,
112507465886,0.0,
112507469603,,
112507565001,,
112507565500,,
112507565801,,
112507569380,,
112507569688,,
112507665083,,
112507665284,,
112507665589,0.0,1.0
112507665903,,
112507665980,,
112507669186,0.4,1.0
112507669684,,
112507765205,0.0,
112507765288,,
112507769307,,
112507769309,,
112507769608,,
112507865281,,
112507865401,,
112507865581,,
112507865805,,
112507869186,0.0,1.0
112507869189,,
112507869306,,
112507869688,,
112507965980,,
112507969303,,
112507969601,0.0,1.0
112508065003,,
112508065089,,
112508065100,0.0,0.0
112508065302,0.0,
112508065407,,
112508065582,,
112508065602,0.0,
112508065701,,
112508069384,,
112508165182,,
112508165186,1.0,1.0
112508165302,,
112508165380,,
112508165382,,
112508165386,0.0,
112508165481,,
112508165506,0.0,1.0
112508165582,,
112508165885,,
112508165886,,
112508169385,,
112508265083,,
112508265180,,
112508265183,,
112508265186,0.0,
112508265208,,
112508265309,,
112508265685,0.0,1.0
112508265706,0.0,
112508265789,,
112508269183,0.0,
112508365002,1.0,
112508365103,,
112508365305,0.0,1.0
112508365408,,
112508365487,0.0,1.0
112508365508,,
112508365582,,
112508365684,,
112508365689,,
112508365782,,
112508365787,,
112508365802,0.0,
112508365888,0.0,1.0
112508365983,,
112508369387,,
112508369683,0.0,
112508383089,,
112508383588,0.75,
112508465187,,
112508465207,,
112508465381,0.0,1.0
112508465481,0.0,
112508465508,0.0,1.0
112508465582,0.0,
112508465784,,
112508465882,,
112508465883,0.0,1.0
112508469309,,
112508469388,0.0,1.0
112508469601,,
112508469685,,
112508483005,,
112508483081,0.0,1.0
112508483086,,
112508483089,,
112508483580,0.0,1.0
112508565001,0.0,1.0
112508565009,,
112508565081,,
112508565083,0.0,1.0
112508565086,0.0,
112508565104,,
112508565306,,
112508565405,,
112508565500,1.0,
112508565585,,
112508565702,,
112508565888,0.0,1.0
112508569383,,
112508569386,0.0,
112508583007,,
112508583086,0.0,
112508583088,,
112508583109,,
112508583184,,
112508583185,,
112508583200,,
112508583206,0.0,0.0
112508583281,,
112508583402,,
112508583403,,
112508583488,1.0,1.0
112508583585,0.0,1.0
112508583586,,
112508583601,0.0,
112508583608,,
112508583785,,
112508583801,,
112508583809,0.0,
112508583882,0.0,1.0
112508583907,,
112508583980,,
112508665082,,
112508665205,0.0,1.0
112508665283,,
112508665382,,
112508665504,,
112508665586,0.0,1.0
112508665601,0.0,1.0
112508665606,,
112508665684,,
112508665703,,1.0
112508665784,,
112508665802,,
112508669300,,
112508683083,0.0,
112508683084,0.0,1.0
112508683507,,
112508765002,,
112508765104,,
112508765200,,
112508765205,0.0,1.0
112508765389,0.0,1.0
112508765586,0.0,
112508765604,,
112508765607,0.0,
112508765707,,
112508765780,,
112508769683,,
112508783000,,
112508783087,,
112508783282,,
112508783286,0.0,
112508783480,,
112508783486,,
112508783488,0.0,
112508783506,0.0,1.0
112508783583,,
112508783588,,
112508783902,,
112508865000,,
112508865005,,
112508865288,0.0,1.0
112508865306,,
112508865384,,
112508865385,,
112508865603,0.3333333333333333,1.0
112508865800,,
112508865881,,
112508869187,,
112508883006,,
112508883582,,
112508965106,0.0,1.0
112508965284,0.0,
112508965286,0.0,1.0
112508965289,,
112508965305,,
112508965407,0.6666666666666666,1.0
112508965804,,
112508965888,,
112508969687,0.0,1.0
112508983086,0.0,
112508983407,,
112508983507,,
112508983589,,
112509065488,,
112509065585,,
112509065801,,
112509065904,,
112509069186,,
112509165401,,
112509165809,,
112509169300,0.0,1.0
112509169308,0.0,1.0
112509169387,0.0,1.0
112509265200,,
112509265400,,
112509265403,,
112509265485,,1.0
112509265486,1.0,
112509265489,,
112509265580,1.0,1.0
112509265803,0.0,1.0
112509269181,0.0,
112509269301,,
112509269303,0.3333333333333333,1.0
112509269381,0.0,1.0
112509365209,0.0,1.0
112509365401,,
112509365403,,
112509365803,,
112509465081,,
112509465205,0.0,1.0
112509465284,,
112509465288,,
112509465888,,
112509465900,,
112509465905,,
112509469301,,
112509469306,,
112509469386,0.0,
112509565000,,
112509565085,,
112509565087,,
112509565280,1.0,
112509569184,,
112509665088,,
112509665484,0.0,
112509665488,,
112509665489,,
112509665801,,
112509665889,0.0,1.0
112509669309,0.0,
112509669381,,
112509669607,0.5,1.0
112509765285,,1.0
112509765480,0.0,1.0
112509765907,,
112509765981,0.0,
112509769302,,
112509769307,0.0,
112509769384,0.0,1.0
112509769681,,
112509865281,,
112509865704,0.0,
112509865887,,
112509865902,,
112509865982,,
112509865989,,
112509869307,0.0,
112509869384,,
112509869603,1.0,1.0
112509969184,,
112509969186,,
112509969384,0.0,
112509969681,,
112509969685,0.0,
112509969687,0.0,
112509969688,0.0,1.0
112520065103,,
112520065188,,
112520065205,,
112520065404,,
112520065409,0.0,1.0
112520065505,,
112520065585,,
112520065684,,
112520065705,,
112520065804,,
112520065889,0.0,1.0
112520065903,0.0,
112520069181,,
112520069184,,
112520069380,,
112520069384,,
112520069386,0.0,1.0
112520080003,,
112520080005,,
112520080007,,
112520080087,0.0,
112520080400,,
112520080587,0.0,
112520080588,0.0,
112520083100,,
112520083481,1.0,1.0
112520083786,,
112520083986,,
112520165005,,
112520165100,,
112520165106,0.0,
112520165182,,
112520165283,,
112520165482,,
112520165483,,
112520165609,,
112520165780,,
112520165882,,
112520165986,0.0,1.0
112520169386,0.0,
112520169600,,
112520169607,,
112520180503,0.0,
112520180509,,
112520183084,,
112520183289,,
112520183380,0.0,
112520183483,1.0,1.0
112520183500,,
112520183507,,
112520183608,0.0,1.0
112520183688,,
112520183900,,
112520265006,1.0,
112520265008,,1.0
112520265087,,
112520265184,,
112520265205,0.0,1.0
112520265281,,
112520265504,0.0,1.0
112520265508,,
112520265586,,
112520265701,,
112520265787,,
112520265902,,
112520265986,1.0,
112520269309,0.0,1.0
112520269386,,
112520269602,,
112520283207,,
112520283285,0.8,1.0
112520283286,,
112520283682,,
112520283707,0.0,
112520283984,,
112520283989,0.0,
112520365006,0.0,1.0
112520365007,,
112520365183,,
112520365404,,
112520365686,0.0,1.0
112520365701,,
112520365709,,
112520365808,0.0,1.0
112520365901,,
112520365906,0.0,
112520365981,,
112520369601,,
112520383180,0.0,1.0
112520383187,,
112520383189,,
112520383200,,
112520383208,,
112520383280,,
112520383404,,
112520383406,,
112520383684,,
112520383808,0.0,1.0
112520383880,,
112520383986,,
112520465005,,
112520465086,0.0,1.0
112520465108,,
112520465109,,
112520465185,,
112520465187,,
112520465202,,
112520465309,,
112520465385,,
112520465387,,
112520465584,,
112520465685,,
112520465704,,
112520465782,,
