userid,order_time_interval_firstvale,order_time_interval_lastvale1,order_time_interval_lastvale2,order_time_interval_lastvale3,order_time_interval_mean,order_time_interval_var,order_time_interval_min,order_time_interval_max
111155113090,0,2089155,0,nan,1044577.5,1.09114215351e+12,1.09114215351e+12,2089155
111155113899,3209688,343,3209688,nan,1605015.5,2.57497383226e+12,2.57497383226e+12,3209688
111155180019,1535,85,846,1535,822.0,350704.666667,350704.666667,1535
111155185619,1106,636918,29946,1106,222656.666667,85944850414.2,85944850414.2,636918
111155213398,1286194,3349,941,668,322788.0,309384795342.0,309384795342.0,1286194
111155213415,183904,45,97,469,46128.75,6327366576.19,6327366576.19,183904
111155280798,386,134,386,nan,260.0,15876.0,15876.0,386
111155285891,1327,749283,1327,nan,375305.0,139859544484.0,139859544484.0,749283
111155285895,719909,449,1256,719909,240538.0,114898386362.0,114898386362.0,719909
111155313297,363,140762,363,nan,70562.5,4927969800.25,4927969800.25,140762
111155313312,1369005,194,1369005,nan,684599.5,468410888430.0,468410888430.0,1369005
111155316119,1070979,280,67989,645369,255500.0,158738152175.0,158738152175.0,1070979
111155348756,466,58666,466,nan,29566.0,846810000.0,846810000.0,58666
111155380091,304183,87141,304183,nan,195662.0,11776807441.0,11776807441.0,304183
111155380518,38450,214261,38450,nan,126355.5,7727376930.25,7727376930.25,214261
111155385510,1713,554,1713,nan,1133.5,335820.25,335820.25,1713
111155385997,281,974,281,nan,627.5,120062.25,120062.25,974
111155413119,35918,192929,35918,nan,114423.5,6163113530.25,6163113530.25,192929
111155416990,0,80312,0,nan,40156.0,1612504336.0,1612504336.0,80312
111155480619,444,564780,444,nan,282612.0,79618780224.0,79618780224.0,564780
111155485818,493,1273,493,nan,883.0,152100.0,152100.0,1273
111155485910,302,106049,302,nan,53175.5,2795607002.25,2795607002.25,106049
111155513215,2416920,909146,2416920,nan,1663033.0,568345608769.0,568345608769.0,2416920
111155516112,820,114950,583,86526,50719.75,2602822826.19,2602822826.19,114950
111155580614,213991,516,3778,213991,72761.6666667,9974635737.56,9974635737.56,213991
111155585690,14793,367,14793,nan,7580.0,52027369.0,52027369.0,14793
111155585799,1,266382,1329,1,89237.3333333,15690410394.9,15690410394.9,266382
111155646457,17280790,34821,17280790,nan,8657805.5,7.43558616872e+13,7.43558616872e+13,17280790
111155646655,3097943,539,16082123,700,4795326.25,4.40628291058e+13,4.40628291058e+13,16082123
111155648354,4412554,1758029,73102,5790224,3008477.25,4.97239879632e+12,4.97239879632e+12,5790224
111155713191,7606,1289,7606,nan,4447.5,9976122.25,9976122.25,7606
111155716115,1268,6916,48192,1268,18792.0,437496650.667,437496650.667,48192
111155746254,3282,42154,3282,nan,22718.0,377758096.0,377758096.0,42154
111155813695,2019,321711,2019,nan,161865.0,25550743716.0,25550743716.0,321711
111155813912,39945,16682,39945,nan,28313.5,135291792.25,135291792.25,39945
111155846457,470,2068749,470,nan,1034609.5,1.06944450546e+12,1.06944450546e+12,2068749
111155885210,1,588,259,1,282.666666667,57708.2222222,57708.2222222,588
111155885295,539958,477746,539958,nan,508852.0,967583236.0,967583236.0,539958
111155885593,5132,865900,561,4922,487551.875,973414300007.0,973414300007.0,2989651
111155885710,473906,2817,473906,nan,238361.5,55481211480.3,55481211480.3,473906
111155913214,120256,158727,4661511,120256,1646831.33333,4.54439341595e+12,4.54439341595e+12,4661511
111155916313,470158,931854,470158,nan,701006.0,53290799104.0,53290799104.0,931854
111155946855,12087,960,56720,12087,23255.6666667,580565824.222,580565824.222,56720
111155980099,13114,415294,13114,nan,214204.0,40437188100.0,40437188100.0,415294
111155985518,551497,170957,551497,nan,361227.0,36202672900.0,36202672900.0,551497
111155985612,457456,367873,457456,nan,412664.5,2006278472.25,2006278472.25,457456
111155985694,478,441,28709,478,9876.0,177341172.667,177341172.667,28709
111155985697,1205124,676648,1205124,nan,940886.0,69821720644.0,69821720644.0,1205124
111155985699,203,844374,203,nan,422288.5,178156169310.0,178156169310.0,844374
111156013091,2441981,68714,1765817,2441981,1425504.0,996639177866.0,996639177866.0,2441981
111156013096,2862092,13483,238291,63299,794291.25,1.43223685313e+12,1.43223685313e+12,2862092
111156013415,1223529,1650,1223529,nan,612589.5,373247072660.0,373247072660.0,1223529
111156016318,862,1340,294131,862,98777.6666667,19081500502.9,19081500502.9,294131
111156080196,1863873,16293,1863873,nan,940083.0,853387964100.0,853387964100.0,1863873
111156080713,4737481,340,4737481,nan,2368910.5,5.61012621347e+12,5.61012621347e+12,4737481
111156080898,4586,8688,4586,nan,6637.0,4206601.0,4206601.0,8688
111156084098,214219,3729883,1565,214219,1315222.33333,2.92283002153e+12,2.92283002153e+12,3729883
111156084412,33513,26056,33513,nan,29784.5,13901712.25,13901712.25,33513
111156085595,315,272936,315,nan,136625.5,18580552410.3,18580552410.3,272936
111156085796,2923107,422020,447243,2923107,1264123.33333,1.37621943642e+12,1.37621943642e+12,2923107
111156113419,852,281081,852,nan,140966.5,19632073110.3,19632073110.3,281081
111156116110,620455,107396,3302,49152,396673.6,211907197487.0,211907197487.0,1203063
111156116113,2013,9082,2013,nan,5547.5,12492690.25,12492690.25,9082
111156185012,8493,679201,5903921,228112,1704931.75,5.9356338249e+12,5.9356338249e+12,5903921
111156185191,2414338,35666,176377,2188667,1203762.0,1.21387507856e+12,1.21387507856e+12,2414338
111156185393,169402,528840,169402,nan,349121.0,32298918961.0,32298918961.0,528840
111156185796,172952,9267,172952,nan,91109.5,6698194806.25,6698194806.25,172952
111156185999,150301,121454,150301,nan,135877.5,208037352.25,208037352.25,150301
111156216911,81473,1515195,81473,nan,798334.0,513889693321.0,513889693321.0,1515195
111156285119,2239504,6126101,2239504,nan,4182802.5,3.7764090601e+12,3.7764090601e+12,6126101
111156285313,1352164,304,1352164,nan,676234.0,456881364900.0,456881364900.0,1352164
111156285515,161067,7566,161067,nan,84316.5,5890639250.25,5890639250.25,161067
111156285919,0,2766,0,nan,1383.0,1912689.0,1912689.0,2766
111156313817,447364,1103556,582,447364,517167.333333,205194860118.0,205194860118.0,1103556
111156316118,1072539,136330,127013,1072539,445294.0,196732612761.0,196732612761.0,1072539
111156380496,916,775318,443,349855,281633.0,101562242675.0,101562242675.0,775318
111156380897,1,1786,62640,1518,8143.3,331491017.81,331491017.81,62640
111156380990,499819,73824,190424,499819,254689.0,32310285116.7,32310285116.7,499819
111156380993,1814103,2224,1814103,nan,908163.5,820726377660.0,820726377660.0,1814103
111156384219,682040,1264494,682040,nan,973267.0,84813165529.0,84813165529.0,1264494
111156413515,702128,1017582,702128,nan,859855.0,24877806529.0,24877806529.0,1017582
111156413910,223211,1067420,223211,nan,645315.5,178172208920.0,178172208920.0,1067420
111156480619,337767,126,726,337767,112873.0,25288715618.0,25288715618.0,337767
111156485014,533204,26749,533204,nan,279976.5,64124166756.3,64124166756.3,533204
111156513712,488,706176,390416,488,365693.333333,83304864014.2,83304864014.2,706176
111156516397,890176,3383115,890176,nan,2136645.5,1.55368621443e+12,1.55368621443e+12,3383115
111156585095,158438,120,158438,nan,79279.0,6266147281.0,6266147281.0,158438
111156585519,88,1486816,88,nan,743452.0,552590036496.0,552590036496.0,1486816
111156613214,945180,3445724,945180,nan,2195452.0,1.56318007398e+12,1.56318007398e+12,3445724
111156613590,485,641424,485,nan,320954.5,102700700430.0,102700700430.0,641424
111156613898,1056,168518,614622,1056,261398.666667,67057281846.2,67057281846.2,614622
111156616394,517,218,666,517,467.0,34700.6666667,34700.6666667,666
111156680617,5531,514,699301,6679255,952623.875,4.7338393606e+12,4.7338393606e+12,6679255
111156685194,805,5176942,70289,805,1749345.33333,5.87501412571e+12,5.87501412571e+12,5176942
111156685912,190443,900721,190443,nan,545582.0,126123709321.0,126123709321.0,900721
111156713012,820,170606,820,nan,85713.0,7206821449.0,7206821449.0,170606
111156713412,1308,1555256,1308,nan,778282.0,603688596676.0,603688596676.0,1555256
111156713815,309070,219103,350281,332993,302861.75,2552637016.69,2552637016.69,350281
111156716118,173800,456611,173800,nan,315205.5,19995515430.3,19995515430.3,456611
111156780313,1472985,1469977,1472985,nan,1471481.0,2262016.0,2262016.0,1472985
111156780513,534,124303,534,nan,62418.5,3829691340.25,3829691340.25,124303
111156780916,333579,526585,333579,nan,430082.0,9312829009.0,9312829009.0,526585
111156784016,2300978,128,611,3534,432633.428571,641728377919.0,641728377919.0,2300978
111156784298,878,40110,878,nan,20494.0,384787456.0,384787456.0,40110
111156785411,378,2193072,378,nan,1096725.0,1.20197674441e+12,1.20197674441e+12,2193072
111156785611,969038,1019966,969038,nan,994502.0,648415296.0,648415296.0,1019966
111156813011,14925,297,93603,14925,36275.0,1678912856.0,1678912856.0,93603
111156813091,3681504,429561,3681504,nan,2055532.5,2.64378331881e+12,2.64378331881e+12,3681504
111156813412,4290055,22631,4290055,nan,2156343.0,4.55272689894e+12,4.55272689894e+12,4290055
111156813790,4533,268,4533,nan,2400.5,4547556.25,4547556.25,4533
111156813816,618543,7504559,618543,nan,4061551.0,1.18543040881e+13,1.18543040881e+13,7504559
111156880099,454,170823,454,nan,85638.5,7256399040.25,7256399040.25,170823
111156885690,158,6171,22889,78768,26996.5,962791575.25,962791575.25,78768
111156885698,114191,1076404,968,114191,397187.666667,232803988355.0,232803988355.0,1076404
111156885914,1028,196079,1721578,1028,639561.666667,591720488234.0,591720488234.0,1721578
111156913197,276,2745480,276,nan,1372878.0,1.8840362504e+12,1.8840362504e+12,2745480
111156913495,1081685,70037,164230,1081685,438650.666667,208225297131.0,208225297131.0,1081685
111156916313,16238810,5327929,16238810,nan,10783369.5,2.9761831049e+13,2.9761831049e+13,16238810
111156980398,845115,15952,845115,nan,430533.5,171877820142.0,171877820142.0,845115
111156980495,1700292,2596391,1700292,nan,2148341.5,200748354450.0,200748354450.0,2596391
111156980596,1364089,10031,1364089,nan,687060.0,458368266841.0,458368266841.0,1364089
111156980617,833,101263,833,nan,51048.0,2521546225.0,2521546225.0,101263
111156980711,1361,357440,1361,nan,179400.5,31698063560.3,31698063560.3,357440
111156984116,298105,1114850,298105,nan,706477.5,166768098756.0,166768098756.0,1114850
111156984814,0,294641,0,nan,147320.5,21703329720.3,21703329720.3,294641
111156985510,388,1583774,388,nan,792081.0,626777806249.0,626777806249.0,1583774
111157013113,4035847,1151,4035847,nan,2018499.0,4.0696929531e+12,4.0696929531e+12,4035847
111157013498,690196,2155000,690196,nan,1422598.0,536412689604.0,536412689604.0,2155000
111157013998,110488,41071,110488,nan,75779.5,1204679972.25,1204679972.25,110488
111157046859,5603850,146,10366552,2405,3993238.25,1.87711835279e+13,1.87711835279e+13,10366552
111157080211,36141,112000,36141,nan,74070.5,1438646970.25,1438646970.25,112000
111157085692,350015,828179,1287,732,295053.25,115041866779.0,115041866779.0,828179
111157113198,3805205,228102,3132771,3805205,2388692.66667,2.40943726184e+12,2.40943726184e+12,3805205
111157113396,17319,331694,497,17319,116503.333333,23200674790.9,23200674790.9,331694
111157113919,2751962,482013,2751962,nan,1616987.5,1.28816711565e+12,1.28816711565e+12,2751962
111157113997,1151,688706,1300745,2109,498177.75,293383749941.0,293383749941.0,1300745
111157213197,2864331,415669,2864331,nan,1640000.0,1.49898639756e+12,1.49898639756e+12,2864331
111157216917,1270,376857,1270,nan,189063.5,35266398642.3,35266398642.3,376857
111157216990,524019,121782,524019,nan,322900.5,40448651042.3,40448651042.3,524019
111157216997,340492,159827,340492,nan,250159.5,8159960556.25,8159960556.25,340492
111157313016,3727,277405,785997,86219,230957.6,87097486627.0,87097486627.0,785997
111157313115,6035917,1187,810,6035917,2012638.0,8.09338697961e+12,8.09338697961e+12,6035917
111157313214,3795983,271604,3795983,nan,2033793.5,3.10531183391e+12,3.10531183391e+12,3795983
111157313217,0,421944,0,nan,210972.0,44509184784.0,44509184784.0,421944
111157313398,15180,1414202,15180,nan,714691.0,489315639121.0,489315639121.0,1414202
111157313692,11736,71413,11736,nan,41574.5,890336082.25,890336082.25,71413
111157313694,1639990,453657,1639990,nan,1046823.5,351846496722.0,351846496722.0,1639990
111157385693,70649,174,70649,nan,35411.5,1241681406.25,1241681406.25,70649
111157480016,76517,1,0,2895,19853.25,1071656543.19,1071656543.19,76517
111157480211,401213,1015,401213,nan,201114.0,40039609801.0,40039609801.0,401213
111157480690,1545,278124,1545,nan,139834.5,19123985810.3,19123985810.3,278124
111157485397,365,823,2035,365,1074.33333333,496400.888889,496400.888889,2035
111157485596,4202675,5419713,4202675,nan,4811194.0,370295373361.0,370295373361.0,5419713
111157485891,2891,1170,429125,2891,144395.333333,40535985180.2,40535985180.2,429125
111157585115,397,49584,397,nan,24990.5,604840242.25,604840242.25,49584
111157613012,438190,66622,438190,nan,252406.0,34515694656.0,34515694656.0,438190
111157613293,3296680,743,2391008,3296680,1896143.66667,1.93297880553e+12,1.93297880553e+12,3296680
111157613994,1872,1163,1872,nan,1517.5,125670.25,125670.25,1872
111157680699,1271577,5609,1271577,nan,638593.0,400668744256.0,400668744256.0,1271577
111157685517,69828,64198,6631962,69828,2255329.33333,9.57746203228e+12,9.57746203228e+12,6631962
111157685992,1031,581242,1031,nan,291136.5,84161201130.3,84161201130.3,581242
111157713613,283765,235265,419628,440378,344759.0,7614391098.5,7614391098.5,440378
111157713716,1141783,734536,1141783,nan,938159.5,41462529752.3,41462529752.3,1141783
111157716390,512,94963,512,nan,47737.5,2230247850.25,2230247850.25,94963
111157748354,1229618,191331,567,1056,510371.666667,272274959329.0,272274959329.0,1229618
111157785113,135406,1109890,4985419,135406,2076905.0,4.38799668847e+12,4.38799668847e+12,4985419
111157785617,0,0,0,nan,0.0,0.0,0.0,0
111157785996,791,2037,791,nan,1414.0,388129.0,388129.0,2037
111157813096,934,17567,1033,934,6511.33333333,61115516.2222,61115516.2222,17567
111157813114,339,2672383,339,nan,1336361.0,1.78495478448e+12,1.78495478448e+12,2672383
111157813492,659,153226,463825,659,205903.333333,37141241316.2,37141241316.2,463825
111157848759,1057952,20975548,1057952,nan,11016750.0,9.91776576048e+13,9.91776576048e+13,20975548
111157885099,445189,133314,445189,nan,289251.5,24316503906.3,24316503906.3,445189
111157885519,227,215,227,nan,221.0,36.0,36.0,227
111157885590,0,561542,0,nan,280771.0,78832354441.0,78832354441.0,561542
111157885911,5754,585680,5754,nan,295717.0,84078541369.0,84078541369.0,585680
111157913298,395956,1647140,395956,nan,1021548.0,391365350464.0,391365350464.0,1647140
111157913316,3543460,299,2161411,460,1426407.5,2.27231328982e+12,2.27231328982e+12,3543460
111157913498,1042,1436,1042,nan,1239.0,38809.0,38809.0,1436
111157913792,470695,1487197,470695,nan,978946.0,258319079001.0,258319079001.0,1487197
111157948350,2739754,595,1560285,349,1075245.75,1.3290320115e+12,1.3290320115e+12,2739754
111157985115,993503,116960,993503,nan,555231.5,192081907712.0,192081907712.0,993503
111158013515,9923342,195,9923342,nan,4961768.5,2.46172115959e+13,2.46172115959e+13,9923342
111158013914,186882,252281,186882,nan,219581.5,1069257300.25,1069257300.25,252281
111158013992,81768,848,81768,nan,41308.0,1637011600.0,1637011600.0,81768
111158046857,426,434668,281,180,4719026.6,8.50417858887e+13,8.50417858887e+13,23159578
111158080093,7266701,50195,7266701,nan,3658448.0,1.3019489712e+13,1.3019489712e+13,7266701
111158080216,2029673,5229907,2029673,nan,3629790.0,2.56037441369e+12,2.56037441369e+12,5229907
111158080594,1727382,5569,1183819,1727382,972256.666667,516485978271.0,516485978271.0,1727382
111158085019,727,768376,727,nan,384551.5,147321246800.0,147321246800.0,768376
111158085113,2028,5434,226,2028,2562.66666667,4663478.22222,4663478.22222,5434
111158085213,4065673,5352,4065673,nan,2035512.5,4.12155165576e+12,4.12155165576e+12,4065673
111158085312,2344188,69651,2344188,nan,1206919.5,1.29337964109e+12,1.29337964109e+12,2344188
111158085414,390494,1827931,1455692,1713697,1138348.66667,461510567596.0,461510567596.0,1827931
111158085518,4214855,681,500,4214855,1405345.33333,3.94667228901e+12,3.94667228901e+12,4214855
111158085693,4698522,414941,571,4698522,1704678.0,4.51016803098e+12,4.51016803098e+12,4698522
111158085815,1618526,2156269,1397332,4980,1036020.5,594179943930.0,594179943930.0,2156269
111158085892,143165,7647834,143165,nan,3895499.5,1.40800141999e+13,1.40800141999e+13,7647834
111158113199,3987786,4672910,1798530,3987786,3486408.66667,1.50269967926e+12,1.50269967926e+12,4672910
111158116197,3219958,1130258,3219958,nan,2175108.0,1.0917115225e+12,1.0917115225e+12,3219958
111158116914,204701,5892,204701,nan,105296.5,9881254620.25,9881254620.25,204701
111158146058,6317045,66007,6317045,nan,3191526.0,9.76886901936e+12,9.76886901936e+12,6317045
111158146252,953031,9910856,2703344,953031,4522410.33333,1.50282726176e+13,1.50282726176e+13,9910856
111158180217,690031,476,690031,nan,345253.5,118871524506.0,118871524506.0,690031
111158180219,667,211366,1997,667,71343.3333333,9803468406.89,9803468406.89,211366
111158180817,80982,84505,4063667,80982,1409718.0,3.52172471589e+12,3.52172471589e+12,4063667
111158180994,307711,91494,307711,nan,199602.5,11687447772.3,11687447772.3,307711
111158185391,4146347,344008,401115,341,978639.8,2.53655018876e+12,2.53655018876e+12,4146347
111158213313,1113159,11084934,1113159,nan,6099046.5,2.48590741627e+13,2.48590741627e+13,11084934
111158213618,1819886,3652433,736451,77420,1055544.0,1.75295210733e+12,1.75295210733e+12,3652433
