if_exist_rate_largerthan_2,userid
1.0,114806553949
1.0,114806569841
1.0,114806667141
1.0,114806853945
1.0,114806867240
1.0,114806867242
1.0,114806967343
1.0,114806967447
1.0,114806967941
1.0,114806967943
1.0,114806969846
1.0,114807167848
1.0,114807269643
1.0,114807367844
1.0,114807569840
1.0,114807767245
1.0,114807767441
1.0,114807767848
1.0,114807967747
1.0,114808067949
1.0,114808167243
1.0,114808269148
1.0,114808367245
1.0,114808367743
1.0,114808469842
1.0,114808767443
1.0,114809067549
1.0,114809167042
1.0,114809167140
1.0,114809167445
1.0,114809267447
1.0,114809367640
1.0,114809367947
1.0,114809569847
1.0,114809669844
1.0,114809767740
1.0,114809969645
1.0,114820050540
1.0,114820052540
1.0,114820056749
1.0,114820069149
1.0,114820150040
1.0,114820153343
1.0,114820169642
1.0,114820253749
1.0,114820350441
1.0,114820353843
1.0,114820353943
1.0,114820369646
1.0,114820450445
1.0,114820552149
1.0,114820552940
1.0,114820553541
1.0,114820567649
1.0,114820653149
1.0,114820653947
1.0,114820667940
1.0,114820752648
1.0,114820755845
1.0,114820756449
1.0,114820767541
1.0,114820850341
1.0,114820850544
1.0,114820850548
1.0,114820950444
1.0,114820953244
1.0,114820967246
1.0,114820967845
1.0,114820969146
1.0,114820969841
1.0,114821050242
1.0,114821050345
1.0,114821053842
1.0,114821069141
1.0,114821167348
1.0,114821353240
1.0,114821353341
1.0,114821367448
1.0,114821367948
1.0,114821450449
1.0,114821453240
1.0,114821553747
1.0,114821653548
1.0,114821653944
1.0,114821667142
1.0,114821867143
1.0,114821867944
1.0,114821869843
1.0,114821953148
1.0,114821967746
1.0,114822050149
1.0,114822050746
1.0,114822053343
1.0,114822067748
1.0,114822150946
1.0,114822152243
1.0,114822169640
1.0,114822169646
1.0,114822250346
1.0,114822267545
1.0,114822269642
1.0,114822269845
1.0,114822350242
1.0,114822350741
1.0,114822352540
1.0,114822353549
1.0,114822353949
1.0,114822467443
1.0,114822467743
1.0,114822467947
1.0,114822553145
1.0,114822553349
1.0,114822553442
1.0,114822553546
1.0,114822553844
1.0,114822567743
1.0,114822667140
1.0,114822669141
1.0,114822750547
1.0,114822753245
1.0,114822852949
1.0,114822855448
1.0,114822856245
1.0,114822867244
1.0,114822950149
1.0,114822952741
1.0,114822953342
1.0,114822956841
1.0,114822969145
1.0,114823050042
1.0,114823053145
1.0,114823167941
1.0,114823267740
1.0,114823453845
1.0,114823553044
1.0,114823567341
1.0,114823569843
1.0,114823650545
1.0,114823653342
1.0,114823667241
1.0,114823667741
1.0,114823750743
1.0,114823769843
1.0,114823853942
1.0,114823953142
1.0,114823953744
1.0,114823967946
1.0,114824150145
1.0,114824150749
1.0,114824153147
1.0,114824250442
1.0,114824267045
1.0,114824267242
1.0,114824267643
1.0,114824353042
1.0,114824353548
1.0,114824367544
1.0,114824369843
1.0,114824450242
1.0,114824450949
1.0,114824469840
1.0,114824553543
1.0,114824650444
1.0,114824653144
1.0,114824653241
1.0,114824653340
1.0,114824653347
1.0,114824667840
1.0,114824750141
1.0,114824750440
1.0,114824750943
1.0,114824753443
1.0,114824850945
1.0,114824853641
1.0,114824853644
1.0,114824953341
1.0,114824953344
1.0,114824967543
1.0,114824969141
1.0,114825050548
1.0,114825050747
1.0,114825153448
1.0,114825153840
1.0,114825253648
1.0,114825350545
1.0,114825350547
1.0,114825353540
1.0,114825367343
1.0,114825450443
1.0,114825453540
1.0,114825467344
1.0,114825553146
1.0,114825567242
1.0,114825567645
1.0,114825569142
1.0,114825569641
1.0,114825753744
1.0,114825767440
1.0,114825767946
1.0,114825850049
1.0,114825850846
1.0,114825853441
1.0,114825869145
1.0,114825953148
1.0,114825953642
1.0,114825967045
1.0,114825967243
1.0,114825967342
1.0,114826153645
1.0,114826153648
1.0,114826167540
1.0,114826167841
1.0,114826253240
1.0,114826350542
1.0,114826353246
1.0,114826653842
1.0,114826750948
1.0,114826853940
1.0,114826867449
1.0,114826953249
1.0,114827067349
1.0,114827153546
1.0,114827167040
1.0,114827167948
1.0,114827367543
1.0,114827367742
1.0,114827367949
1.0,114827469143
1.0,114827553941
1.0,114827567345
1.0,114827653948
1.0,114827753748
1.0,114827767944
1.0,114827853544
1.0,114827953245
1.0,114827953249
1.0,114828050840
1.0,114828053044
1.0,114828067342
1.0,114828069148
1.0,114828167140
1.0,114828250948
1.0,114828267043
1.0,114828267148
1.0,114828350844
1.0,114828353540
1.0,114828353945
1.0,114828367044
1.0,114828467544
1.0,114828552443
1.0,114828569840
1.0,114828650745
1.0,114828667243
1.0,114828667841
1.0,114828669845
1.0,114828750245
1.0,114828753545
1.0,114828767440
1.0,114828767943
1.0,114828769141
1.0,114828950846
1.0,114829069844
1.0,114829169149
1.0,114829253648
1.0,114829367348
1.0,114829450044
1.0,114829450546
1.0,114829550241
1.0,114829553041
1.0,114829553643
1.0,114829553849
1.0,114829567641
1.0,114829653740
1.0,114829669141
1.0,114829767046
1.0,114829767943
1.0,114829769148
1.0,114829953542
1.0,114829967448
1.0,114829969142
1.0,114829969847
1.0,114831269641
1.0,114831269642
1.0,114831469145
1.0,114831569646
1.0,114831767040
1.0,114831769640
1.0,114831867442
1.0,114831867541
1.0,114831869647
1.0,114832067543
1.0,114832153249
1.0,114832167042
1.0,114832253942
1.0,114832353541
1.0,114832367345
1.0,114832367843
1.0,114832567243
1.0,114832667142
1.0,114832667346
1.0,114832667647
1.0,114832667941
1.0,114832767247
1.0,114832767848
1.0,114832767946
1.0,114832769144
1.0,114832769145
1.0,114832769642
1.0,114832769845
1.0,114832867146
1.0,114832867942
1.0,114832869640
1.0,114832869840
1.0,114832953445
1.0,114832967140
1.0,114832967142
1.0,114832967441
1.0,114832969844
1.0,114833069146
1.0,114833167241
1.0,114833567542
1.0,114833869148
1.0,114834067549
1.0,114834167546
1.0,114834167947
1.0,114834169145
1.0,114834169646
1.0,114834367148
1.0,114834367845
1.0,114834467842
1.0,114834469149
1.0,114834567746
1.0,114834767044
1.0,114834767742
1.0,114834867540
1.0,114834867748
1.0,114834869644
1.0,114834953849
1.0,114834967945
1.0,114836069143
1.0,114836069144
1.0,114836367040
1.0,114836367240
1.0,114836469149
1.0,114836469642
1.0,114836569147
1.0,114836569648
1.0,114836569849
1.0,114836869645
1.0,114836967543
1.0,114837067741
1.0,114837069845
1.0,114837169649
1.0,114837267449
1.0,114837469640
1.0,114837667042
1.0,114837667447
1.0,114837867240
1.0,114837867447
1.0,114837869147
1.0,114837967240
1.0,114837969145
1.0,114838167746
1.0,114838253245
1.0,114838267347
1.0,114838267848
1.0,114838269645
1.0,114838269847
1.0,114838367540
1.0,114838367741
1.0,114838367748
1.0,114838369843
1.0,114838453948
1.0,114838467045
1.0,114838467941
1.0,114838469849
1.0,114838553543
1.0,114838553747
1.0,114838567247
1.0,114838653948
1.0,114838667343
1.0,114838669144
1.0,114838767641
1.0,114838767644
1.0,114838769646
1.0,114838853241
1.0,114838869648
1.0,114838953544
1.0,114838967949
1.0,114839067143
1.0,114839067147
1.0,114839169848
1.0,114839267144
1.0,114839367344
1.0,114839669145
1.0,114839669842
1.0,114839767940
1.0,114839867647
1.0,114839869144
1.0,114839967349
1.0,114860267446
1.0,114862267547
1.0,114862367645
1.0,114862767741
1.0,114865253440
1.0,114865267940
1.0,114865453949
1.0,114865567341
1.0,114865767143
1.0,114865767541
1.0,114865967248
1.0,114868667644
1.0,114868867947
1.0,114869267343
1.0,114869267443
1.0,114869467148
1.0,114869652742
1.0,114999280232
1.0,114999482932
