userid,Type1_num_by_day,Type2_num_by_day,Type3_num_by_day,Type4_num_by_day,Type5_num_by_day,Type6_num_by_day,Type7_num_by_day,Type8_num_by_day,Type9_num_by_day,days
111196516119,1.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,4
111196516196,1.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.2,5
111196516391,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
111196516399,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.5,0.0,2
111196516992,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.67,0.0,3
111196585096,0.0,0.0,0.0,0.0,4.5,1.0,0.0,0.5,0.0,2
111196585590,0.55,0.55,0.0,0.09,2.27,0.64,0.09,0.0,0.0,11
111196585790,3.67,1.0,0.0,0.0,2.0,1.67,0.67,0.33,0.33,3
111196613094,1.0,0.0,0.0,0.0,1.0,1.25,0.5,0.25,0.25,4
111196613096,0.57,0.0,0.0,0.0,1.86,0.14,0.0,0.29,0.0,7
111196613415,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2
111196613417,0.6,0.0,0.0,0.0,3.0,1.2,0.0,1.0,0.0,5
111196613496,0.62,0.0,0.0,0.0,1.5,0.5,0.0,0.12,0.0,8
111196613519,0.25,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4
111196613594,1.8,0.0,0.0,0.0,1.5,0.9,0.1,0.0,0.0,10
111196613612,0.0,0.0,0.0,0.0,4.83,3.83,0.0,0.5,0.0,6
111196613790,0.6,0.0,0.0,0.0,2.0,0.6,0.0,0.0,0.0,5
111196613798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
111196613893,2.33,0.33,0.33,0.33,4.0,2.0,0.33,0.33,0.33,3
111196616390,0.72,0.11,0.0,0.06,1.17,0.39,0.06,0.0,0.0,18
111196616993,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1
111196685016,0.42,0.0,0.0,0.0,1.33,0.25,0.0,0.17,0.0,12
111196685096,0.38,0.0,0.0,0.0,4.25,0.5,0.0,0.25,0.0,8
111196685213,0.97,0.17,0.14,1.2,1.0,0.23,0.09,0.09,0.03,35
111196685619,0.0,0.0,0.0,0.0,4.33,0.0,0.0,0.0,0.0,3
111196685695,0.0,0.0,0.0,0.0,5.67,2.67,0.0,1.0,0.0,3
111196685697,0.67,0.0,0.0,0.0,1.33,0.0,0.0,0.17,0.0,6
111196713013,1.48,0.04,0.0,0.0,1.35,1.0,0.09,0.17,0.04,23
111196713215,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1
111196713517,0.0,0.0,0.0,0.0,3.67,2.67,0.0,0.33,0.0,3
111196713595,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1
111196713599,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1
111196713814,0.0,0.0,0.0,0.0,7.5,0.0,0.0,2.0,0.0,2
111196713917,2.33,0.0,0.0,0.0,4.33,1.67,1.0,0.33,0.33,3
111196716312,1.21,0.0,0.0,0.0,1.43,0.29,0.07,0.0,0.0,14
111196716992,0.8,0.0,0.0,0.0,2.6,0.6,0.0,0.2,0.0,5
111196716994,1.12,0.38,0.38,0.12,1.88,0.5,0.12,0.0,0.0,8
111196813011,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,2
111196813290,1.57,0.0,0.0,0.0,1.86,1.0,0.0,0.14,0.14,7
111196813411,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,4
111196813417,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.33,0.0,3
111196813496,0.28,0.18,0.2,0.0,2.17,0.72,0.5,1.25,0.1,40
111196813597,0.0,0.0,0.0,0.0,3.5,0.75,0.0,0.25,0.0,4
111196816318,1.0,0.0,0.04,0.3,1.17,0.35,0.04,0.04,0.04,23
111196816914,1.89,0.0,0.0,0.0,0.89,0.22,0.0,0.11,0.11,9
111196885211,1.0,0.0,0.0,0.0,2.0,1.5,0.0,0.0,0.0,2
111196885613,1.0,0.0,0.0,0.0,2.11,0.56,0.0,0.33,0.0,9
111196913017,0.0,0.0,0.0,0.0,3.5,0.75,0.0,0.0,0.0,4
111196913212,0.67,0.0,0.0,0.0,3.67,0.33,0.0,0.56,0.0,9
111196913496,0.57,0.0,0.14,0.0,1.71,0.0,0.0,0.29,0.0,7
111196913497,1.0,0.67,0.33,0.33,4.33,1.67,0.33,0.33,0.0,3
111196913596,0.6,0.0,0.0,0.0,1.4,0.0,0.0,0.2,0.0,5
111196913598,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.33,0.0,6
111196913611,1.48,0.0,0.0,0.0,0.76,0.43,0.0,0.14,0.14,21
111196913796,0.75,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,4
111196913815,0.0,0.0,0.0,0.0,2.33,0.5,0.0,0.67,0.0,6
111196913914,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
111196913919,0.33,0.0,0.0,0.0,3.0,0.0,0.0,0.67,0.0,3
111196916195,0.0,0.0,0.0,0.0,4.25,0.25,0.0,0.0,0.0,4
111196916312,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,2
111196985018,0.4,0.0,0.0,0.0,2.0,0.4,0.0,0.4,0.0,5
111196985019,0.5,0.0,0.0,0.0,2.5,0.0,0.0,0.25,0.0,4
111196985090,2.17,0.0,0.0,0.0,0.83,0.33,0.0,0.17,0.17,6
111196985211,0.25,0.0,0.0,0.0,2.0,0.0,0.0,0.25,0.0,4
111196985212,1.0,0.0,0.0,1.14,2.29,0.86,0.0,0.0,0.0,7
111196985713,0.0,0.0,0.0,0.0,3.0,0.2,0.0,1.0,0.0,5
111196985791,1.39,0.09,0.0,0.09,2.0,1.22,0.04,0.0,0.0,23
111197013216,1.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,4
111197013613,1.1,0.0,0.0,0.0,1.2,0.15,0.05,0.0,0.0,20
111197013616,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1
111197016110,2.0,0.0,0.0,0.0,2.25,0.75,0.0,0.25,0.0,4
111197016194,1.2,0.0,0.0,0.0,1.4,1.4,0.0,0.0,0.0,5
111197016196,0.67,1.0,8.67,0.0,7.33,1.33,1.0,0.0,0.0,3
111197016315,1.33,0.0,0.0,0.0,2.44,2.11,0.0,0.0,0.0,9
111197016318,1.0,0.0,0.0,0.0,1.5,1.25,0.0,0.0,0.0,4
111197113091,0.8,0.0,0.0,0.0,5.8,1.8,0.0,0.0,0.0,5
111197113717,1.25,0.0,0.0,0.0,3.5,2.75,0.0,0.0,0.0,4
111197113719,1.5,0.33,0.0,1.0,1.67,1.83,0.17,0.0,0.0,6
111197116192,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1
111197116319,1.4,1.0,1.6,0.0,3.2,1.0,0.0,0.2,0.0,5
111197116391,1.0,0.33,0.33,0.0,1.33,1.0,0.0,0.0,0.0,3
111197116998,1.33,0.0,0.0,0.0,5.33,0.67,0.0,0.0,0.0,3
111197213016,1.5,0.25,2.0,0.25,1.0,1.5,0.25,0.0,0.0,4
111197213611,1.67,0.0,0.0,0.0,3.67,1.33,0.0,0.0,0.0,3
111197213690,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
111197213719,1.25,0.0,0.0,0.0,3.12,0.12,0.0,0.12,0.0,8
111197216311,1.08,0.23,0.43,0.06,1.02,0.62,0.06,0.08,0.04,53
111197216392,0.96,0.0,0.22,0.0,1.33,0.25,0.04,0.02,0.04,51
111197216992,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1
111197313291,2.8,0.0,0.0,0.0,3.4,0.8,0.0,0.2,0.2,5
111197313298,1.33,0.0,0.0,0.0,2.67,0.33,0.0,0.0,0.0,3
111197313412,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1
111197313513,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,2
111197413098,1.0,0.0,0.0,0.0,1.67,0.5,0.0,0.0,0.0,6
111197413418,1.33,0.0,0.0,0.0,1.5,0.5,0.0,0.0,0.0,12
111197413610,1.6,0.2,0.0,0.6,2.6,0.6,0.4,0.0,0.0,5
111197416313,1.57,0.0,0.0,0.0,1.03,0.19,0.0,0.11,0.05,37
111197416390,1.6,0.0,0.0,0.0,1.6,0.2,0.0,0.0,0.0,5
111197513010,1.36,0.27,0.55,0.0,0.27,0.09,0.0,0.0,0.0,11
111197513012,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2
111197513096,1.0,0.0,0.0,0.0,0.4,0.2,0.2,0.0,0.0,5
111197513217,1.75,0.0,0.0,0.0,2.75,1.0,0.0,0.25,0.0,4
111197513219,1.71,0.0,0.0,0.0,1.14,0.29,0.0,0.14,0.0,7
111197513413,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5
111197513511,1.4,0.0,0.0,0.0,2.4,0.4,0.0,0.0,0.0,5
111197513593,1.4,0.0,0.0,0.07,1.27,1.13,0.07,0.07,0.0,15
111197513712,1.78,0.0,0.0,0.0,1.0,0.22,0.06,0.5,0.0,18
111197516191,1.5,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,2
111197516995,1.08,0.0,0.0,0.0,0.75,0.33,0.08,0.25,0.0,12
111197613015,2.0,0.0,0.0,0.0,2.0,1.5,0.0,0.0,0.0,2
111197613215,1.29,1.0,2.57,0.29,2.71,0.86,0.43,0.0,0.0,7
111197616117,2.0,0.0,0.0,0.0,3.5,0.5,0.0,0.0,0.0,2
111197713616,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
111197713718,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2
111197716392,1.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,2
111197716999,1.12,0.0,0.0,0.0,2.5,1.12,0.0,0.0,0.0,8
111197813096,2.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,1
111197816112,1.2,0.0,0.0,0.0,2.8,2.4,0.0,0.0,0.0,5
111197816198,2.71,0.0,0.0,0.0,2.71,0.71,0.0,0.0,0.0,7
111197816310,1.12,0.0,0.0,0.0,1.38,0.25,0.0,0.12,0.0,8
111197816998,1.33,0.0,0.0,0.0,1.33,0.33,0.0,0.0,0.0,3
111197913411,1.8,0.0,0.0,0.0,1.4,0.6,0.0,0.0,0.0,5
111197913491,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
111197913498,1.14,0.0,0.0,0.0,0.8,0.2,0.03,0.06,0.0,35
111197913514,1.17,0.0,0.0,0.0,1.33,0.67,0.0,0.0,0.0,6
111197913515,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
111197913697,2.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,1
111197913717,3.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,1
111197913793,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
111197916119,1.0,0.0,0.0,0.0,2.25,1.75,0.0,0.0,0.0,4
111197916194,2.45,0.09,0.64,0.09,3.09,1.09,0.18,0.18,0.18,11
111197916197,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,1
111197916199,1.64,0.0,0.0,0.0,1.73,0.27,0.0,0.0,0.0,11
111197916993,1.2,0.0,0.0,0.0,1.8,1.2,0.0,0.0,0.0,5
111197916997,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1
111199013095,1.5,0.0,0.0,0.0,1.0,1.0,0.0,0.25,0.0,4
111199013113,1.0,0.0,0.0,0.0,2.5,0.33,0.0,0.33,0.0,6
111199013293,1.0,0.0,0.0,0.0,2.0,1.67,0.0,0.0,0.0,3
111199013499,0.0,0.0,0.0,0.0,3.0,0.33,0.0,0.0,0.0,3
111199013814,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1
111199016117,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,5
111199016394,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1
111199016917,2.22,0.0,0.0,0.0,1.0,0.44,0.0,0.11,0.11,9
111199113291,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,1
111199113514,2.62,0.0,0.0,0.0,3.5,3.62,0.0,1.38,0.0,8
111199113594,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,1
111199113612,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1
111199113716,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,2
111199113894,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1
111199113993,0.8,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,5
111199113995,0.67,0.0,0.0,0.0,1.0,0.67,0.0,0.0,0.0,3
111199116398,0.2,0.0,0.0,0.0,2.2,0.6,0.0,0.4,0.0,5
111199116919,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.25,0.0,4
111199213015,0.4,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,5
111199213098,0.0,0.0,0.0,0.0,2.5,1.25,0.0,0.0,0.0,4
111199213299,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,2
111199213411,1.17,0.06,0.05,0.01,0.94,0.8,0.03,0.0,0.0,115
111199213496,0.0,0.0,0.0,0.0,3.0,2.33,0.0,0.0,0.0,3
111199213794,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,1
111199213998,1.75,0.0,0.0,0.0,3.25,0.5,0.0,0.0,0.0,4
111199216117,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1
111199216310,0.73,0.07,0.0,0.0,2.2,0.6,0.0,0.13,0.0,15
111199216318,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1
111199216911,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2
111199216919,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1
111199313094,2.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,2
111199313411,0.8,0.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,5
111199313417,1.0,0.33,0.33,0.0,1.67,0.33,0.33,0.0,0.0,3
111199313499,2.27,0.0,0.0,0.0,1.13,0.2,0.0,0.13,0.0,15
111199313699,0.0,0.0,0.0,0.0,3.67,0.0,0.0,0.33,0.0,3
111199413211,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1
111199413594,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1
111199413599,0.0,0.0,0.0,0.0,1.5,0.5,0.0,0.0,0.0,2
111199413691,0.0,0.0,0.0,0.0,8.25,0.25,0.0,0.25,0.0,4
111199413895,0.75,0.0,0.0,0.0,1.0,0.75,0.0,0.25,0.0,4
111199416193,1.08,0.0,0.08,0.15,3.15,1.62,1.08,1.23,1.08,13
111199416392,1.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2
111199416999,0.0,0.0,0.0,0.0,2.33,1.67,0.0,0.0,0.0,3
111199513090,1.83,0.0,0.0,0.0,1.0,0.25,0.0,0.17,0.0,12
111199513093,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1
111199513095,1.5,0.75,0.25,0.0,2.25,1.25,0.5,0.0,0.0,4
111199513099,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1
111199513210,0.8,0.0,0.0,0.0,3.6,0.6,0.0,0.2,0.0,5
111199513619,1.4,0.0,2.2,0.0,2.4,1.0,0.8,0.6,0.6,5
111199513693,0.67,0.0,0.0,0.0,2.0,0.83,0.0,0.17,0.0,6
111199513912,2.11,0.33,1.78,0.0,1.67,0.22,0.11,0.0,0.0,9
111199513919,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,3
111199513997,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.0,3
111199516117,2.0,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.0,10
111199613292,1.0,0.67,0.33,0.0,1.67,0.67,0.33,0.0,0.0,3
111199613296,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
111199613299,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0,0.0,3
111199613412,0.25,0.0,0.0,0.0,2.88,1.12,0.0,0.0,0.0,8
111199613496,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.33,0.0,3
111199613514,2.67,0.0,0.33,0.0,4.0,1.33,1.0,0.67,0.67,3
111199613592,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1
111199613717,1.2,1.0,0.0,0.0,1.4,0.4,0.2,0.0,0.0,5
111199613890,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2
111199613914,1.08,0.0,0.08,0.0,1.58,0.75,0.25,0.25,0.08,12
111199616312,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.5,0.0,2
111199616911,0.43,0.0,0.0,0.0,2.86,0.71,0.14,0.14,0.0,7
111199713210,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1
111199713218,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,2
111199713597,0.4,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,5
111199713699,3.0,0.0,0.0,0.0,1.2,0.6,0.0,0.0,0.0,5
111199713794,1.05,0.0,0.1,0.0,0.24,0.14,0.05,0.05,0.0,21
111199713816,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1
111199713898,1.67,1.67,0.0,1.33,4.67,1.33,0.0,0.0,0.0,3
111199713911,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1
111199716193,3.69,0.0,0.0,0.0,3.5,2.12,0.0,0.38,0.0,16
111199813018,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1
111199813097,1.5,0.0,0.0,0.0,2.25,1.75,0.0,0.75,0.5,4
111199813298,1.33,5.0,3.33,0.67,4.33,4.33,0.67,0.0,0.0,3
111199813414,1.0,0.0,0.0,0.0,1.33,0.44,0.11,0.11,0.11,9
111199813415,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,4
111199813691,0.78,0.0,0.0,0.0,2.56,1.56,0.0,0.33,0.0,9
111199813715,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
111199813814,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1
111199813896,0.0,0.0,0.0,0.0,2.0,0.4,0.0,0.0,0.0,5
111199816994,0.8,0.0,0.0,0.0,2.0,0.6,0.0,0.0,0.0,5
111199913012,0.67,0.0,0.0,0.0,0.89,0.11,0.0,0.33,0.0,9
111199913115,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1
111199913195,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2
111199913199,1.85,0.23,0.0,0.0,1.69,0.77,0.0,0.54,0.46,13
111199913217,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,4
111199913695,0.0,0.0,0.0,0.0,3.17,1.83,0.0,0.17,0.0,6
111199913993,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1
111199916998,0.6,0.0,0.0,0.0,1.0,0.3,0.0,0.1,0.0,10
111420013291,1.55,0.07,0.02,0.1,1.07,0.31,0.0,0.0,0.0,42
111420013690,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
111420013695,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
111420013718,1.33,0.0,0.0,0.0,1.67,0.33,0.0,0.0,0.0,3
111420016191,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
111420113095,0.67,0.0,0.0,0.0,2.33,2.67,0.0,0.0,0.0,3
111420113096,1.32,0.0,0.0,0.0,0.37,0.26,0.0,0.0,0.0,19
111420113294,1.74,0.05,0.11,0.0,1.16,0.58,0.11,0.11,0.11,19
111420113298,1.8,0.0,0.0,0.0,2.6,1.6,0.0,0.2,0.2,5
111420113619,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
111420113693,2.6,0.0,0.0,0.0,1.4,0.4,0.0,0.2,0.2,5
111420116113,2.33,0.33,0.0,1.0,3.67,1.33,0.0,0.0,0.0,3
111420116393,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
111420116999,1.0,0.75,0.25,0.75,2.0,1.0,0.25,0.0,0.0,4
111420213012,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1
111420213016,1.88,0.0,0.0,0.0,1.56,1.17,0.0,0.0,0.0,109
111420213694,1.13,0.21,0.23,0.02,0.87,0.58,0.02,0.04,0.0,52
111420213796,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,4
111420213798,1.17,0.0,0.0,0.0,0.75,0.33,0.0,0.0,0.0,12
111420313017,1.33,0.0,0.0,0.0,1.0,0.33,0.0,0.0,0.0,3
111420313512,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1
111420313799,1.4,0.0,0.0,0.0,2.2,0.2,0.0,0.2,0.2,5
111420316115,0.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,4
111420413096,1.0,0.0,0.0,0.0,1.8,0.6,0.0,0.0,0.0,5
111420413291,1.67,0.0,0.0,0.0,1.0,0.83,0.0,1.0,1.0,6
111420413711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
111420413792,1.11,1.44,0.67,3.11,5.33,1.0,0.11,0.0,0.0,9
111420416118,0.83,0.0,0.0,0.0,1.67,0.5,0.0,0.0,0.0,6
111420416911,2.5,0.0,0.0,0.0,4.0,1.25,0.0,0.25,0.0,4
111420416991,1.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,16
111420416992,1.12,0.05,0.0,0.0,1.78,0.73,0.0,0.02,0.0,41
111420416998,1.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,2
111420513097,1.44,0.0,0.0,0.0,0.67,0.11,0.0,0.0,0.0,9
111420513292,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
111420513299,0.83,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,6
111420516114,1.75,0.0,0.0,0.0,5.0,4.5,0.0,0.5,0.0,4
111420516314,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1
111420516911,0.67,0.0,1.33,0.0,1.0,0.33,0.0,0.0,0.0,3
111420613713,1.17,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,6
111420616117,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1
111420713090,1.29,0.14,1.29,0.0,0.29,0.0,0.0,0.0,0.0,7
111420713695,1.14,0.0,0.0,0.0,1.57,0.29,0.0,0.14,0.0,7
111420813011,1.6,0.05,0.0,0.0,1.95,0.6,0.0,0.05,0.0,20
111420813619,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1
111420813696,0.88,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,8
111420813713,1.39,0.22,0.06,0.39,1.61,0.44,0.0,0.06,0.06,18
111420816114,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1
111420913616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
111420916195,1.14,0.14,0.0,0.14,1.29,1.0,0.14,0.0,0.0,7
111420916990,1.32,0.08,0.12,0.16,0.44,0.12,0.04,0.0,0.0,25
111421013012,1.25,0.0,0.75,0.0,2.0,0.5,0.25,0.0,0.0,4
111421013211,1.14,0.0,0.0,0.0,1.0,0.43,0.0,0.0,0.0,7
111421013416,1.0,0.0,0.0,0.0,1.43,0.0,0.0,0.14,0.0,7
111421013497,2.0,0.0,0.0,0.0,2.5,4.0,1.0,0.5,0.5,2
111421013515,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1
111421013693,1.6,0.0,0.05,0.05,1.1,0.45,0.0,0.15,0.1,20
111421013695,1.33,0.0,0.0,0.0,0.33,0.33,0.33,0.33,0.33,3
111421016192,1.74,0.0,0.0,0.0,1.62,2.98,0.0,0.05,0.0,42
111421016199,1.5,0.0,0.0,0.0,1.5,0.25,0.0,0.25,0.25,4
111421016391,1.38,0.0,0.0,0.0,1.38,0.25,0.0,0.12,0.12,8
111421016394,0.64,0.0,0.0,0.0,1.29,0.14,0.0,0.07,0.0,14
111421016990,1.69,0.0,0.0,0.0,1.15,0.23,0.0,0.31,0.31,13
111421016995,1.31,0.69,1.23,2.62,1.08,0.31,0.08,0.0,0.0,13
111421113414,1.36,0.0,0.0,0.0,0.86,0.57,0.0,0.36,0.36,14
111421113416,1.0,0.0,0.0,0.0,0.33,0.17,0.0,0.0,0.0,6
111421113519,1.0,0.17,0.0,0.0,0.67,0.5,0.0,0.0,0.0,6
111421113596,1.2,0.0,0.0,0.0,1.1,0.2,0.0,0.0,0.0,10
111421113719,1.0,0.2,0.0,0.0,0.2,0.4,0.0,0.0,0.0,5
111421113813,2.24,0.0,0.0,0.0,3.71,2.12,0.0,0.18,0.0,17
111421116115,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1
111421213211,1.0,0.4,0.0,0.2,2.2,0.6,0.0,0.0,0.0,5
111421213697,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5
111421213792,2.2,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.1,10
111421213798,0.82,0.0,0.0,0.0,1.82,2.18,0.0,0.09,0.0,11
111421216114,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1
111421216314,1.78,0.0,0.0,0.0,1.44,0.11,0.0,0.11,0.0,9
111421313010,1.44,0.11,0.11,0.0,1.89,0.56,0.33,0.33,0.33,9
111421313016,3.88,0.0,0.0,0.0,1.38,0.88,0.0,0.12,0.12,8
111421313093,1.09,0.05,0.41,0.27,0.73,0.73,0.0,0.14,0.09,22
111421313211,1.33,0.0,0.0,0.0,0.42,0.08,0.0,0.0,0.0,12
111421313292,1.0,0.0,0.0,0.0,1.25,0.62,0.0,0.0,0.0,8
111421313618,1.25,0.08,0.0,1.42,0.83,0.67,0.0,0.08,0.08,12
111421313619,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3
111421313695,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
111421313718,0.88,1.12,5.5,0.0,6.5,4.12,0.5,0.0,0.0,8
111421313995,1.89,0.0,0.0,0.0,1.22,0.22,0.0,0.22,0.22,9
111421316198,1.4,0.0,0.0,0.0,0.7,0.3,0.0,0.2,0.0,10
111421316319,1.0,0.0,0.0,0.0,1.17,0.17,0.17,0.0,0.0,6
111421380494,1.83,0.0,0.0,0.0,0.5,0.33,0.0,0.17,0.17,6
111421380499,0.83,0.0,0.0,0.0,1.83,0.33,0.17,0.17,0.17,6
111421413013,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
111421413091,1.5,1.5,0.0,0.5,2.0,0.5,0.0,0.0,0.0,2
111421413096,0.89,0.11,0.0,0.44,1.11,0.67,0.0,0.22,0.22,9
111421413210,3.09,0.45,0.27,0.73,3.18,1.18,0.18,0.09,0.18,11
111421413215,1.07,0.07,0.67,0.0,1.2,0.4,0.07,0.0,0.0,15
