userid,order_day_mean,day_after_lastorder
112508365802,1.0,34
112508365888,15.0,90
112508369683,30.5,1
112508383588,14.0,0
112508465381,1.0,2
112508465481,1.0,4
112508465508,36.0,54
112508465582,15.5,0
112508465883,17.0,5
112508469388,9.0,19
112508483081,1.5,0
112508483580,24.33,19
112508565001,25.0,37
112508565083,16.0,1
112508565086,1.0,0
112508565500,163.0,1
112508565888,1.0,7
112508569386,1.0,0
112508583086,24.0,8
112508583206,106.0,1
112508583488,2.0,1
112508583585,39.0,0
112508583601,5.0,71
112508583809,135.0,0
112508583882,42.0,3
112508665205,34.0,52
112508665586,31.67,1
112508665601,7.0,6
112508683083,8.0,6
112508683084,16.0,0
112508765205,27.0,9
112508765389,27.0,0
112508765586,238.0,1
112508765607,70.0,3
112508783286,8.0,0
112508783488,19.33,0
112508783506,8.0,11
112508865288,4.0,0
112508865603,17.33,10
112508965106,77.0,0
112508965284,51.0,0
112508965286,106.0,20
112508965407,35.0,0
112508969687,1.0,0
112508983086,27.0,8
112509169300,102.0,23
112509169308,1.0,0
112509169387,47.0,70
112509265486,37.0,0
112509265580,1.0,0
112509265803,14.0,0
112509269181,34.6,0
112509269303,1.0,1
112509269381,43.5,62
112509365209,28.4,56
112509465205,2.0,2
112509469386,33.0,0
112509565280,21.0,0
112509665484,1.0,0
112509665889,1.0,0
112509669309,1.0,2
112509669607,19.0,104
112509765480,36.0,36
112509765981,9.0,3
112509769307,218.0,8
112509769384,7.5,5
112509865704,4.0,0
112509869307,181.0,48
112509869603,76.0,54
112509969384,140.0,38
112509969685,2.0,4
112509969687,8.0,0
112509969688,6.0,11
112520065409,5.0,75
112520065889,1.5,4
112520065903,1.0,1
112520069386,2.0,0
112520080087,14.0,22
112520080587,1.0,3
112520080588,12.0,0
112520083481,4.0,1
112520165106,1.0,79
112520165986,1.0,6
112520169386,12.0,1
112520180503,1.0,0
112520183380,2.0,0
112520183483,2.0,24
112520183608,2.0,3
112520265006,1.0,0
112520265205,1.0,5
112520265504,24.0,7
112520265986,27.0,2
112520269309,53.0,0
112520283285,2.0,1
112520283707,3.0,1
112520283989,23.0,0
112520365006,1.5,0
112520365686,12.0,15
112520365808,13.5,9
112520365906,43.0,0
112520383180,1.0,5
112520383808,2.0,0
112520465086,8.75,0
112520469301,1.0,2
112520480400,15.67,1
112520480801,1.0,0
112520480908,11.0,1
112520483481,1.0,0
112520483782,8.5,0
112520483905,2.0,4
112520565184,5.0,0
112520565484,77.0,3
112520565585,3.0,4
112520583101,2.0,15
112520665005,15.0,19
112520683305,10.5,1
112520683500,3.0,0
112520683883,31.0,0
112520765105,1.0,1
112520765308,10.33,0
112520765485,1.0,40
112520765782,2.0,0
112520765908,2.5,1
112520769300,8.0,22
112520769384,1.0,1
112520783881,70.0,6
112520865509,2.5,0
112520869382,10.0,0
112520880402,7.0,8
112520880785,1.0,1
112520883182,1.0,0
112520883284,2.0,5
112520965401,8.0,0
112520969304,6.5,55
112520969307,3.0,0
112520969388,47.0,3
112520980900,38.0,36
112520983284,86.0,0
112520983382,9.0,1
112520983489,13.0,0
112520983983,1.0,1
112521080506,5.0,14
112521083688,21.0,1
112521083781,57.0,0
112521165302,1.0,10
112521165381,26.0,4
112521180085,1.0,0
112521183187,3.0,1
112521183801,2.0,5
112521265187,2.0,1
112521265200,1.0,0
112521265482,1.0,0
112521265886,29.0,0
112521283701,1.0,0
112521380504,1.0,1
112521380584,1.0,5
112521465501,1.0,0
112521465882,2.0,0
112521469305,41.0,1
112521469307,3.0,3
112521483807,1.0,2
112521569186,11.0,10
112521583680,12.0,0
112521583781,24.5,5
112521665482,1.0,9
112521765089,1.0,4
112521765204,3.0,15
112521765307,9.5,1
112521783784,1.0,5
112521865100,1.0,12
112521865485,16.0,0
112521865504,17.0,2
112521865704,10.0,16
112521883106,3.0,20
112521883403,1.0,5
112521965882,14.0,3
112521969189,26.0,5
112521969385,1.5,0
112521980508,1.0,0
112521983105,1.0,16
112521983887,4.5,3
112522080286,13.0,1
112522080288,120.0,0
112522083207,4.0,1
112522083305,223.0,9
112522169389,4.0,1
112522180286,1.0,31
112522180785,1.0,77
112522180907,10.0,0
112522183703,10.5,6
112522184504,74.0,14
112522186085,1.0,39
112522186784,4.0,1
112522265581,49.5,0
112522265801,2.0,6
112522265984,56.0,1
112522269383,20.0,6
112522280082,1.0,4
112522280609,4.0,0
112522280687,5.0,7
112522280781,32.0,54
112522280906,12.0,1
112522283081,2.0,9
112522283403,1.0,15
112522283405,1.0,0
112522283785,2.0,4
112522369386,60.0,0
112522380184,44.0,0
112522380508,4.0,8
112522380882,6.0,32
112522380901,5.5,0
112522382201,23.0,0
112522382509,2.0,3
112522382985,12.0,0
112522465100,6.0,8
112522465184,1.0,0
112522465409,13.0,1
112522465808,64.0,1
112522480401,121.0,0
112522480480,2.0,6
112522480881,36.5,12
112522482504,5.0,2
112522483185,2.0,2
112522483202,2.0,7
112522565780,2.67,1
112522580402,162.0,0
112522583100,2.0,16
112522583484,1.0,19
112522583704,75.0,2
112522665003,32.0,4
112522665184,12.0,0
112522665683,5.0,4
112522665705,1.0,0
112522669381,3.0,0
112522680387,4.0,0
112522680408,1.0,2
112522680582,3.0,0
112522680586,38.0,11
112522683509,1.0,0
112522683580,17.5,0
112522765881,10.0,0
112522780902,1.0,6
112522780907,12.0,1
112522782502,3.0,6
112522782508,10.0,0
112522783102,7.0,0
112522783287,4.0,11
112522783604,9.0,2
112522786082,1.0,5
112522786384,3.0,0
112522786603,2.0,0
112522786883,28.0,0
112522865186,28.0,0
112522865486,7.0,7
112522865904,5.0,13
112522869606,21.0,42
112522880089,6.0,27
112522880703,1.0,1
112522880781,3.0,80
112522880881,45.0,0
112522880987,3.0,2
112522882002,77.0,0
112522882005,31.75,0
112522882088,1.0,0
112522883688,87.0,12
112522965480,1.0,2
112522980409,27.0,6
112522980789,2.0,0
112522982282,8.0,23
112522982583,30.0,59
112522982585,31.0,22
112522983684,1.0,0
112523083008,14.0,0
112523083204,13.5,8
112523265001,28.0,2
112523265282,3.0,1
112523269181,1.0,0
112523280506,1.0,0
112523283403,1.0,4
112523283986,8.33,0
112523365703,56.0,0
112523369182,24.0,1
112523369600,2.0,1
112523383881,2.0,1
112523465207,8.0,24
112523465489,54.0,1
112523483507,1.0,0
112523565084,17.0,10
112523569183,1.0,18
112523569307,17.0,24
112523583184,1.0,1
112523583907,8.0,18
112523665005,41.0,1
112523665389,189.0,24
112523665486,4.33,1
112523765507,25.0,12
112523765707,6.0,0
112523769182,25.0,1
112523783900,1.0,0
112523783901,1.0,0
112523865505,39.0,17
112523865700,2.0,86
112523883184,1.0,1
112523883286,1.0,0
112523883506,79.0,0
112523980286,6.0,41
112523980980,1.0,5
112523983704,14.0,0
112524065007,1.0,0
112524065187,26.0,1
112524065280,39.0,6
112524065684,10.0,23
112524065889,10.67,9
112524069182,39.0,3
112524080408,1.0,53
112524080980,1.0,1
112524082588,4.0,10
112524082702,75.0,0
112524083802,145.0,0
112524084080,25.0,0
112524084083,8.0,1
112524086108,2.0,2
112524086487,1.0,123
112524086504,2.0,44
112524086603,45.0,8
112524086787,18.5,0
112524165488,2.0,92
112524180004,26.0,0
112524180105,30.0,12
112524180700,25.0,5
112524183086,1.0,5
112524183105,11.0,0
112524183408,13.0,6
112524265703,10.0,0
112524265786,72.0,0
112524280304,5.0,41
112524280585,2.0,0
112524280986,127.0,9
112524280989,73.0,56
112524282207,13.0,43
112524282407,17.5,2
112524283481,1.0,1
112524283887,57.0,1
112524286883,73.0,0
112524287006,1.0,53
112524287589,22.0,97
112524365403,6.0,1
112524365480,58.0,9
112524365482,17.0,0
112524365502,1.0,68
112524365686,5.0,3
112524380087,1.0,20
112524380102,74.0,0
112524380184,1.0,120
112524380706,19.0,1
112524380782,18.0,0
112524380981,90.0,11
112524380989,30.0,54
112524383002,1.0,3
112524383402,1.0,23
112524383902,4.0,0
112524480287,3.0,62
112524483101,5.0,4
112524483506,12.0,0
112524483982,18.0,5
112524565103,3.0,5
112524565381,2.0,0
112524565401,48.0,8
112524565402,124.0,5
112524565488,3.0,17
112524565503,15.0,0
112524565700,1.0,0
112524580087,3.5,4
112524580588,22.0,68
112524583083,11.0,3
112524583187,133.0,0
112524583380,28.0,6
112524583506,34.0,7
112524583581,64.0,0
112524583585,1.0,2
112524583708,1.0,0
112524583781,4.0,31
112524665685,2.0,4
112524665701,7.5,2
112524665806,4.0,0
112524669388,1.0,0
112524680405,44.0,10
112524680504,2.0,7
112524682303,1.0,0
112524682481,12.0,0
112524682486,15.0,3
112524682501,86.0,0
112524683004,10.0,41
112524683182,8.67,8
112524683303,24.0,10
112524683707,1.0,4
112524765001,123.0,1
112524780000,12.0,3
112524780106,4.0,16
112524780200,10.0,7
112524780206,1.0,0
112524780700,1.0,1
112524780900,66.0,8
112524783786,81.0,48
112524865084,60.0,8
112524865387,40.0,25
112524865587,9.0,75
112524865600,1.0,1
112524865705,2.0,4
112524865807,4.0,0
112524869187,1.0,0
112524869388,58.0,0
112524880583,5.0,2
112524883800,3.5,2
112524965008,57.0,1
112524965204,1.0,0
112524965304,51.0,0
112524965482,60.0,0
112524965687,39.0,0
112524965789,2.0,0
112524980007,7.0,0
112524980202,11.0,96
112524980487,1.0,4
112524980604,25.0,4
112525065909,6.5,1
112525080281,11.12,8
112525080804,2.0,3
112525083088,3.0,0
112525083106,10.0,1
112525083201,4.0,0
112525165086,56.5,3
112525165701,27.0,3
112525165906,1.0,0
112525180787,4.0,0
112525180886,1.0,3
112525180981,1.0,3
112525183482,4.0,2
112525183504,1.0,0
112525183989,2.0,7
112525265104,19.0,0
112525265703,1.0,6
112525265805,8.0,13
112525269600,22.0,1
112525280086,28.5,0
112525280101,1.0,1
112525280204,14.25,0
112525280389,31.0,0
112525280609,19.0,0
112525280985,1.0,11
112525365304,1.0,0
112525380109,1.0,2
112525380201,1.0,68
112525380589,1.0,6
112525380782,1.0,0
112525382903,35.0,0
112525383782,1.0,0
112525465000,14.0,44
112525465203,14.0,3
112525469180,7.0,0
112525480582,7.0,0
112525480589,1.0,7
112525480902,2.0,0
112525483103,10.0,0
112525483406,44.0,2
112525483581,1.0,0
112525483685,17.0,71
112525565204,6.0,0
112525565608,16.0,4
112525565901,1.0,36
112525565986,18.0,0
112525569601,5.5,12
112525580004,1.0,0
112525580405,20.0,0
112525583783,14.0,3
112525583984,6.0,0
112525665208,20.0,0
112525665287,1.0,121
112525665788,24.0,0
112525683204,4.0,0
112525683306,6.0,0
112525683688,57.0,0
112525765383,25.0,7
112525780200,43.0,0
112525780880,1.0,40
112525782085,5.75,0
112525782402,8.0,0
112525783488,2.5,1
112525783602,4.0,53
112525783980,45.0,27
112525865003,5.0,59
112525865082,18.67,8
112525865285,1.5,1
112525865801,21.33,8
112525865906,1.0,1
112525869384,35.0,39
112525869386,15.0,0
112525880005,1.0,1
112525880885,107.0,6
112525883006,9.0,34
112525883285,1.0,109
112525883309,19.0,3
112525883580,25.67,2
112525883605,3.0,1
112525883804,1.0,18
112525965887,48.0,18
112525969184,19.0,13
112525969309,2.0,45
112525969601,37.0,22
112525969689,23.0,3
112525980804,4.67,11
112525983005,1.0,1
112525983105,5.0,4
112525983381,7.0,16
112525983408,5.0,0
112525983582,1.0,25
112526065309,38.0,1
112526080202,2.0,0
112526080506,1.0,6
112526080586,50.0,4
112526080881,1.0,2
112526165104,1.0,3
112526169302,1.67,40
112526183585,1.0,4
112526183787,1.0,0
112526183806,16.0,0
112526265081,11.0,1
112526265089,1.33,1
112526265104,6.0,8
112526265287,3.5,1
112526265408,4.0,0
112526265780,1.0,10
112526280982,1.0,5
112526283186,1.0,33
112526283401,2.0,2
112526283505,1.0,0
112526365105,1.0,1
112526365281,8.0,1
112526369605,5.0,2
112526383505,3.5,0
112526465001,5.5,0
112526465181,10.0,0
112526465282,1.0,0
112526465289,1.0,0
112526469181,1.0,1
112526480903,3.0,2
112526483607,14.0,4
112526483803,4.0,7
112526565485,64.0,2
112526569380,1.5,0
112526665088,1.0,1
112526665489,1.0,0
112526665683,1.0,0
112526669384,2.0,2
112526680080,2.0,6
112526680085,1.0,6
112526680807,1.0,6
112526683106,3.0,4
112526683884,9.0,3
112526765580,1.0,7
112526783602,9.5,6
112526783800,3.0,3
112526783986,1.0,20
112526865280,1.0,40
112526865281,1.0,1
112526865303,12.0,0
112526865582,1.0,2
112526869680,33.0,16
112526869682,13.0,0
112526880088,1.0,0
112526883281,2.0,9
112526883508,1.0,6
112526883609,1.0,1
112526883909,1.0,22
112526965483,1.0,0
112526965900,1.0,0
112527065080,1.0,0
112527065609,7.5,5
112527065700,125.0,0
112527065780,11.5,0
112527065786,13.0,0
112527065985,13.5,14
112527069603,2.0,0
112527080187,1.0,10
112527080280,2.5,0
112527080303,10.0,14
112527080485,13.0,9
112527080683,2.0,7
112527080807,8.0,0
112527082009,1.0,15
112527082404,59.0,6
112527082581,1.0,26
112527083209,3.0,3
112527083705,3.0,4
112527165300,9.0,1
112527165584,1.0,0
112527165608,30.0,8
112527169181,10.8,1
112527180981,12.0,1
112527183483,45.0,0
112527183881,15.0,2
112527183904,46.0,7
112527265206,1.0,0
112527265284,31.33,16
112527265407,12.0,7
112527265489,5.0,2
112527265700,4.5,1
112527280189,10.0,0
112527280288,1.0,34
112527280604,6.0,4
112527282305,25.0,11
112527282706,1.0,0
112527282907,3.0,11
112527283200,16.0,0
112527283384,29.5,0
112527283582,23.0,4
112527283784,254.0,3
112527283785,3.0,76
112527283980,10.0,15
112527365080,1.0,7
112527365581,1.0,7
112527382007,3.5,0
112527383184,2.0,2
112527383300,6.0,0
112527383901,3.0,0
112527465286,8.0,7
112527480585,1.0,8
112527480686,5.0,4
112527482406,2.0,9
112527483009,95.0,0
112527565085,1.33,1
112527565685,2.0,3
112527565887,7.0,4
112527569681,33.0,5
112527580007,1.0,4
112527580304,3.0,0
112527580488,4.0,10
112527580583,7.0,0
112527582582,2.0,0
112527583185,13.0,10
112527583804,1.0,47
112527583906,61.0,0
112527665081,26.0,14
112527665106,62.0,1
112527665500,1.0,12
112527680484,1.0,1
112527683982,8.0,2
112527765005,1.0,41
112527765703,1.0,0
112527780002,13.0,0
112527780182,11.0,1
112527780206,33.33,0
112527780786,1.0,0
112527783680,15.0,0
112527865885,3.5,0
112527865983,2.0,3
112527880485,20.0,1
112527882202,1.0,104
112527882402,14.0,0
112527883401,5.5,0
112527883704,5.0,0
112527883889,3.0,5
112527883907,2.0,0
112527965181,3.0,2
112527965402,1.0,0
112527969181,2.0,7
112527969600,1.0,1
112527980900,1.0,4
112527983403,10.0,4
112527983487,5.33,0
112527983983,52.5,5
112528065002,13.0,2
112528065284,1.0,54
112528065608,3.0,0
112528065881,1.0,3
112528083504,11.0,2
112528165281,1.0,5
112528165287,1.0,0
112528169680,1.0,0
112528183187,1.0,1
112528265201,1.0,0
112528265301,19.5,1
112528269384,1.0,9
112528280001,13.33,1
112528280284,3.0,7
112528280488,1.0,0
112528283105,1.0,3
112528365587,1.0,1
112528383000,1.0,53
112528383200,6.5,4
112528465601,26.5,0
112528469387,1.0,18
112528469689,3.0,0
112528565502,15.0,1
112528565586,3.0,0
112528565986,5.0,8
112528580701,1.5,10
112528583286,1.0,0
112528583601,1.0,7
112528583709,1.0,8
112528583984,29.0,10
112528665482,1.0,0
112528665602,1.0,0
112528665709,50.0,0
112528683705,18.0,1
112528683885,17.5,0
112528765986,1.0,0
112528783208,11.0,0
112528783283,1.0,0
112528783284,2.0,12
112528783287,1.0,0
112528865909,11.0,0
112528883104,57.0,2
112528965305,1.0,2
112528965604,1.0,4
112528965707,3.0,3
112528965802,1.0,8
112528969605,1.0,0
112528980286,1.0,1
112528983508,4.0,0
112528983605,26.0,3
112528983706,9.0,0
112529065006,17.0,0
112529065401,43.0,68
112529065583,12.0,0
112529065689,1.0,110
112529080280,14.5,1
112529080283,2.0,3
112529080403,7.0,0
112529083082,5.0,5
112529083087,1.0,27
112529083886,69.0,18
112529165481,78.0,1
112529169300,9.0,1
112529180284,8.0,9
112529180605,12.0,8
112529180608,12.0,3
112529180609,13.0,5
112529180681,4.5,5
112529183506,33.5,0
112529183889,1.0,9
112529265080,1.0,4
112529265104,2.0,0
112529265789,15.0,29
112529269183,9.0,0
112529280582,4.0,7
112529283003,2.0,3
112529283283,7.0,0
112529283805,147.0,122
112529283906,80.0,2
112529365304,13.0,13
112529365700,46.0,5
112529369307,38.0,1
112529380286,56.0,0
112529380806,4.0,8
112529383404,1.0,137
112529383508,1.0,75
112529383602,10.0,0
112529383906,23.5,0
112529465207,36.0,27
112529465380,1.0,0
112529465400,12.0,2
112529465583,7.0,9
112529465689,34.0,2
112529465782,31.0,0
112529480900,71.0,3
112529480903,1.0,25
112529483085,1.0,1
112529565084,32.0,0
112529565087,74.0,0
112529565101,1.0,2
112529565200,19.33,0
112529565508,22.0,0
112529565687,19.5,1
112529569381,29.0,0
112529569385,23.0,0
112529569607,69.5,0
112529569608,4.0,1
112529580409,56.0,24
112529580506,18.0,20
112529580508,35.0,6
112529583001,9.0,84
112529583189,47.0,1
112529583302,2.0,1
112529583587,38.0,0
112529665081,23.0,0
112529669189,1.0,116
112529683004,2.0,0
112529683084,39.0,0
112529683100,2.0,0
112529683305,1.0,0
112529683306,12.0,5
112529683684,1.0,65
112529683709,1.0,82
112529683882,69.0,7
112529765006,149.0,139
112529765082,5.0,3
112529765588,55.0,0
112529765604,32.0,22
112529765909,22.0,0
112529780806,11.0,25
112529780900,1.0,0
112529780903,26.0,1
112529780986,17.5,0
112529865209,79.0,0
112529865303,78.0,14
112529865784,34.0,1
112529869188,3.0,18
112529869687,116.0,2
112529880483,12.33,0
112529880500,1.0,43
112529880584,24.67,51
112529880600,21.67,2
112529880782,97.0,0
112529882586,184.0,1
112529883284,1.0,0
112529883684,54.0,0
112529883885,19.0,14
112529965084,5.0,4
112529965089,39.0,19
112529965387,4.0,84
112529965684,4.67,14
112529965984,1.0,1
112529969180,19.5,6
112529969602,38.0,31
112529980504,4.0,3
112529983309,22.0,2
112529983608,1.0,0
112529983703,10.0,6
112530065500,14.0,5
112530069303,1.0,4
112530069601,1.0,59
112530165208,5.0,0
112530165303,1.0,1
112530165506,1.0,2
112530165907,1.5,15
112530169602,273.0,0
112530265000,66.75,0
112530265586,3.0,7
112530265680,5.0,0
112530265787,1.0,3
112530365507,19.0,0
112530369183,3.0,0
112530369601,130.0,0
112530465406,1.0,2
112530465884,116.0,1
112530565703,1.0,3
112530565986,1.5,0
112530665089,7.0,10
112530665487,1.0,230
112530765585,77.0,3
112530765700,43.0,8
112530765982,57.0,128
112530769382,58.0,0
112530869300,59.6,1
112530965105,1.0,1
112530965201,60.0,0
112530965489,3.0,1
112530965585,89.0,70
112530969183,1.0,1
112530969600,1.0,79
112531065289,4.0,0
112531165480,2.0,0
112531165588,1.5,0
112531169187,49.5,73
112531269307,178.0,26
112531365003,32.0,5
112531465086,8.0,3
112531465204,1.0,110
112531465582,13.0,0
112531665103,45.0,1
112531665782,127.0,0
112531765009,74.5,80
112531769600,7.0,0
112531865209,43.0,142
112531865486,10.0,2
112531865488,4.0,1
112531965206,11.5,124
112531965905,1.0,0
112532065000,232.0,0
112532065109,221.0,7
112532083004,21.0,2
112532165687,34.0,42
112532265909,1.0,0
112532269306,42.33,65
112532365181,6.5,25
112532365201,24.0,0
112532365409,46.5,8
112532365600,16.0,0
112532365901,27.0,0
112532365981,188.0,26
112532383204,294.0,1
112532465009,92.0,0
112532465706,59.5,70
112532465982,6.0,144
112532565681,1.0,1
112532565984,2.0,0
112532665104,8.0,26
112532665282,33.0,80
112532765487,15.0,1
112532765785,11.81,0
112532769604,272.0,0
112532769685,87.0,0
112532865204,93.0,20
112532865607,178.0,0
112532865686,125.0,161
112532865903,168.0,0
112532869382,31.67,0
112533065080,17.0,3
112533065583,1.0,277
112533165004,4.0,1
112533165084,2.0,5
112533165801,1.0,1
112533165984,76.5,1
112533169188,17.5,1
112533169687,12.0,0
112533265209,42.0,168
112533265404,2.0,1
112533265800,153.0,0
112533269186,1.0,142
112533269301,18.5,4
112533269606,7.5,1
112533365588,44.0,4
112533365981,46.0,0
112533465582,42.33,36
112533465905,117.0,1
112533565205,2.8,12
112533565584,120.0,0
112533669301,168.0,0
112533765201,10.0,171
112533769188,113.5,1
112533769609,111.0,27
112533865484,1.0,2
112533865705,16.0,103
112533869383,15.5,4
112533969308,6.75,6
112535165680,28.0,9
112535265084,37.0,92
112535365101,25.0,1
112535365282,24.0,143
112535365382,31.0,183
112535565601,10.0,11
112535565803,1.0,0
112535565908,31.0,1
112535665001,18.0,0
112535765084,25.0,1
112535765885,112.5,0
112535783206,51.5,4
112535783281,38.0,40
112535783405,4.0,3
112535783408,2.0,0
112535783604,31.0,55
112536165408,11.0,4
112536165480,9.5,0
112536169684,1.0,7
112536265200,35.0,6
112536265282,31.0,7
112536265788,8.0,19
112536269383,28.5,39
112536365289,2.0,1
112536365588,67.0,107
112536365808,1.0,7
112536369682,38.2,0
112536465201,64.25,1
112536465202,34.0,0
112536465206,128.0,71
112536469305,149.0,31
112536469383,1.0,0
112536469684,5.0,1
112536565000,23.0,1
112536565705,29.0,0
112536565706,22.33,15
112536565989,28.5,2
112536569681,2.0,5
112536569686,19.0,3
112536569687,192.0,8
112536665008,3.0,1
112536665889,2.0,16
112536765002,1.5,24
112536765200,206.0,1
112536765583,19.0,85
112536765784,22.75,15
112536765982,180.0,3
112536865285,2.0,0
112536865505,44.67,0
112536865585,33.0,6
112536965087,95.0,0
112536965203,44.0,52
112536965405,10.0,9
112536965502,15.0,1
112536965580,71.0,50
112536965605,39.33,0
