userid,actionType1,actionType2,actionType3,actionType4,actionType5,actionType6,actionType7,actionType8,actionType9
111159113116,8,6,1,0,10,5,1,1,1
111159113215,2,1,0,0,2,2,0,0,0
111159113318,0,0,0,0,0,0,1,0,0
111159113499,6,1,1,0,8,4,2,0,0
111159113617,3,0,0,0,8,6,1,0,0
111159113695,0,0,0,0,0,0,1,0,0
111159113793,3,2,1,5,3,4,2,1,0
111159113890,5,0,0,0,4,1,0,0,0
111159113895,6,5,5,1,10,2,2,0,0
111159113911,0,0,0,0,0,0,2,0,2
111159113914,0,0,0,0,0,0,1,0,0
111159116310,2,0,0,0,7,2,1,0,0
111159146257,3,0,0,0,5,1,0,0,0
111159148351,62,0,0,0,31,17,1,10,1
111159180210,14,6,1,0,16,4,2,1,1
111159180214,3,5,1,1,8,4,1,0,0
111159180216,13,0,0,0,7,2,1,0,0
111159180495,7,2,15,2,8,6,1,0,0
111159180595,2,3,5,0,10,1,1,0,0
111159180598,2,4,1,1,9,9,2,0,0
111159180694,3,1,0,0,3,3,2,1,1
111159180814,6,1,1,1,8,3,1,0,0
111159180816,2,0,3,1,2,5,1,0,0
111159180892,4,0,0,0,7,2,1,0,0
111159180913,1,0,0,0,5,2,0,0,0
111159185092,2,0,0,0,6,1,1,0,0
111159185216,0,0,0,0,0,0,1,0,0
111159185398,1,1,0,0,4,1,1,0,0
111159185416,0,1,2,1,3,2,1,0,0
111159185611,13,2,7,1,4,3,1,0,1
111159185614,19,3,4,1,10,7,1,3,1
111159185691,0,0,0,0,0,0,1,0,0
111159185793,0,0,0,0,0,0,1,0,0
111159185995,16,14,5,23,23,13,4,3,3
111159213017,4,0,0,1,7,8,1,0,0
111159213213,11,0,0,0,15,3,1,0,0
111159213392,3,0,0,0,10,6,2,0,0
111159213793,1,0,0,0,1,1,0,0,0
111159213998,1,0,0,0,1,1,1,0,0
111159280011,3,2,0,0,3,2,0,0,0
111159280292,1,0,0,0,4,1,1,0,0
111159280511,1,0,0,0,2,2,4,0,0
111159280517,15,0,0,0,17,5,5,0,0
111159280518,6,4,1,0,5,5,3,2,2
111159280610,3,0,0,0,3,1,1,0,0
111159280712,0,0,0,0,0,0,1,0,0
111159280795,0,0,0,0,3,1,1,0,0
111159280991,0,0,0,0,0,0,1,0,0
111159284612,8,3,0,0,23,7,4,0,0
111159285195,4,1,5,0,7,4,3,2,2
111159285316,7,1,1,0,4,5,2,1,1
111159285513,7,3,0,0,7,1,1,0,0
111159285591,4,0,0,0,5,1,1,0,0
111159285717,28,3,1,2,16,2,2,4,4
111159285819,13,14,28,26,21,7,3,3,2
111159285890,3,1,3,0,11,4,3,0,0
111159285915,1,0,0,0,2,3,0,0,0
111159313013,7,4,0,0,7,6,1,0,0
111159313017,2,1,0,0,2,1,0,0,0
111159313294,0,0,0,0,1,1,1,0,0
111159313295,3,0,0,0,5,1,1,0,0
111159313393,2,2,0,0,4,2,2,0,0
111159313498,8,0,0,0,17,5,1,2,0
111159313590,0,0,0,0,0,0,1,0,0
111159313599,0,0,0,0,1,1,0,0,0
111159313693,5,0,0,0,21,19,1,0,0
111159313697,3,1,0,0,4,2,1,0,0
111159313715,1,0,0,0,1,2,1,0,0
111159313795,0,0,0,0,0,0,1,0,0
111159313817,2,1,0,0,2,3,1,0,0
111159313915,1,0,0,0,1,3,1,1,1
111159316191,5,0,0,0,6,2,0,0,0
111159316315,2,0,0,0,3,1,1,0,0
111159316919,0,0,0,0,0,0,1,0,0
111159346252,54,14,36,0,13,0,0,0,0
111159380015,13,2,9,5,16,5,1,0,0
111159380616,22,19,42,21,82,49,1,1,1
111159380690,1,1,0,0,2,1,1,0,0
111159385110,2,0,0,0,3,4,1,1,1
111159385116,5,2,9,2,5,3,2,1,1
111159385295,7,7,3,0,7,2,2,0,0
111159385593,10,4,1,0,12,10,1,0,0
111159385616,5,0,0,0,4,4,1,0,0
111159385716,2,3,1,1,6,2,1,0,0
111159385912,1,0,2,0,1,1,1,0,0
111159385919,4,0,0,0,6,2,1,0,0
111159413014,3,2,1,25,7,5,1,0,0
111159413091,66,23,31,11,47,28,2,5,5
111159413192,2,9,0,0,18,9,3,0,0
111159413193,6,5,21,0,18,3,1,0,0
111159413194,4,0,0,0,5,2,1,0,0
111159413219,0,0,0,0,0,0,2,0,0
111159413296,1,0,0,0,1,2,0,0,0
111159413414,0,0,0,0,0,0,1,0,0
111159413493,4,0,0,0,5,1,1,0,0
111159413512,2,0,0,0,1,1,1,0,0
111159413610,4,2,1,6,5,1,1,0,0
111159413693,4,1,0,0,11,7,1,0,0
111159413710,1,0,0,0,1,2,1,0,0
111159413794,10,1,1,0,13,2,0,0,0
111159413819,0,0,0,0,0,0,1,0,0
111159416112,9,6,12,1,16,8,1,0,0
111159416318,9,0,0,0,7,3,1,2,0
111159416996,1,1,0,0,1,3,1,0,0
111159446051,1,0,0,0,2,1,1,0,0
111159480098,4,0,0,0,6,4,2,0,0
111159480099,2,0,0,0,1,2,1,0,0
111159485018,2,1,0,0,12,8,1,0,0
111159485090,8,4,0,1,18,6,2,0,0
111159485094,11,4,38,1,22,6,3,0,0
111159485210,16,26,4,7,13,2,1,3,2
111159485292,5,4,1,0,5,1,1,0,0
111159485414,8,1,0,0,4,3,1,1,1
111159485615,4,0,0,0,5,6,1,0,0
111159485712,1,0,0,0,1,2,0,0,0
111159485796,6,4,17,7,13,5,0,0,0
111159485797,1,0,0,0,2,3,2,0,0
111159485914,1,0,0,0,1,5,0,0,0
111159485992,42,15,38,7,19,9,1,0,0
111159513095,1,5,1,2,9,8,2,0,0
111159513096,1,0,0,0,6,5,0,0,0
111159513212,15,4,0,0,43,11,2,5,5
111159513310,13,10,1,4,10,11,1,2,1
111159513599,6,1,1,0,9,3,1,0,0
111159513697,6,0,0,0,8,4,1,0,0
111159513713,9,6,0,2,35,18,4,0,0
111159513816,1,0,0,0,1,2,1,0,0
111159516118,3,9,24,0,8,6,2,0,0
111159516911,19,3,4,1,33,24,2,1,1
111159516917,2,2,0,0,5,4,1,2,2
111159548356,2,0,0,0,13,3,0,0,0
111159580210,1,1,7,0,2,1,1,0,0
111159580699,7,3,2,0,6,2,1,0,0
111159580711,63,4,20,10,21,3,2,7,2
111159585092,4,0,0,0,6,9,0,0,0
111159585099,1,0,0,0,2,1,1,0,0
111159585115,2,0,0,2,4,4,2,0,0
111159585195,1,0,0,0,1,2,0,0,0
111159585291,23,0,0,0,16,3,2,2,2
111159585319,0,0,0,0,0,0,1,0,0
111159585411,3,1,0,1,14,4,2,2,1
111159585617,11,4,16,0,9,12,3,2,2
111159585710,4,0,1,1,13,2,0,0,0
111159585712,12,0,4,0,10,3,3,4,3
111159585816,15,0,0,0,18,11,1,0,0
111159585892,7,1,25,6,19,7,0,0,0
111159613094,1,0,0,1,5,5,0,0,0
111159613397,0,0,0,0,0,0,1,0,0
111159613497,0,0,0,0,0,0,1,0,0
111159613517,4,0,6,2,13,1,1,0,0
111159613518,6,9,4,1,6,1,1,0,0
111159613598,3,1,1,1,8,3,0,0,0
111159613714,7,0,1,0,2,1,1,2,1
111159613911,6,2,0,0,6,3,1,0,0
111159613916,10,1,1,0,5,1,1,0,0
111159613990,3,0,0,0,2,3,1,0,0
111159613991,20,2,3,2,29,17,3,4,4
111159613995,3,0,0,0,6,2,1,0,0
111159613996,5,0,0,0,15,13,1,0,0
111159616311,6,2,0,0,6,3,2,1,1
111159616997,18,6,19,11,19,2,1,5,5
111159616999,3,0,0,0,5,5,0,0,0
111159685013,6,3,2,2,7,2,1,0,0
111159685110,5,3,0,0,11,5,0,0,0
111159685419,3,0,0,0,4,2,2,0,1
111159685491,4,1,0,11,6,1,1,0,0
111159685599,3,0,0,0,3,5,1,0,0
111159685612,32,5,8,0,10,7,1,0,0
111159685716,2,0,0,0,2,1,0,0,0
111159685792,7,0,0,4,11,4,1,1,1
111159685817,10,4,20,0,6,6,1,1,0
111159685910,3,2,0,0,3,2,1,0,0
111159713011,1,0,0,0,6,3,2,0,0
111159713214,2,1,0,0,3,3,1,0,0
111159713294,0,0,0,0,1,1,1,0,0
111159713299,0,0,0,0,0,0,1,0,0
111159713399,42,23,0,25,83,29,0,0,0
111159713495,1,0,0,0,5,3,1,0,0
111159713715,15,18,22,7,19,12,6,3,3
111159713798,2,6,31,0,7,3,0,0,0
111159713912,2,1,0,0,6,3,0,0,0
111159713914,5,0,0,0,17,9,1,0,0
111159716996,19,14,12,28,14,3,1,1,0
111159746855,1,0,0,0,2,0,0,0,0
111159748352,1,0,0,0,2,1,0,0,0
111159785014,0,0,2,0,12,3,2,0,0
111159785016,0,0,0,0,1,3,0,0,0
111159785118,0,0,0,0,4,5,1,0,0
111159785290,1,0,0,0,2,1,1,0,0
111159785296,7,2,0,2,6,2,2,3,3
111159785514,6,0,1,3,6,1,1,0,0
111159785590,1,3,0,1,8,4,3,0,0
111159785615,1,0,0,0,1,2,1,0,0
111159785810,11,0,17,0,17,9,8,8,3
111159785893,2,0,0,0,1,1,1,0,0
111159785990,2,0,0,0,3,2,2,0,0
111159785997,8,1,11,0,21,13,0,0,0
111159785998,2,0,0,0,11,4,2,0,0
111159813313,8,1,2,0,3,3,2,0,0
111159813318,5,3,0,2,17,9,5,2,2
111159813794,12,0,1,0,6,2,1,0,0
111159813816,5,2,0,0,15,5,0,0,0
111159813892,11,0,3,2,24,11,2,1,1
111159813897,4,0,0,0,2,1,1,0,0
111159813995,2,0,0,0,5,3,3,0,0
111159816115,17,0,3,0,13,4,1,1,1
111159816190,3,2,14,0,7,3,1,0,0
111159816192,2,0,0,0,4,2,1,0,0
111159816196,1,0,0,0,2,0,1,0,0
111159816319,4,5,1,2,6,7,1,0,0
111159816995,1,0,45,8,9,3,2,0,0
111159846050,42,1,1,2,50,17,5,8,2
111159885014,12,2,2,0,11,5,4,3,3
111159885094,5,0,0,0,4,3,1,0,0
111159885099,8,2,5,0,17,9,2,1,1
111159885194,3,3,0,5,13,7,3,0,0
111159885198,11,0,0,1,16,6,5,0,0
111159885310,4,0,0,0,8,4,4,5,4
111159885319,1,0,0,0,2,1,0,0,0
111159885494,2,0,0,0,2,2,1,0,0
111159885519,5,1,0,0,4,3,1,0,0
111159885593,0,0,0,0,0,0,1,0,0
111159885710,5,4,0,1,7,3,0,0,0
111159885892,0,0,0,0,0,0,1,0,0
111159885990,2,2,0,0,17,5,2,0,0
111159913016,0,0,0,0,0,0,1,0,0
111159913018,8,1,0,0,4,2,1,0,0
111159913110,11,3,0,0,16,5,1,0,0
111159913197,2,0,2,1,3,1,0,0,0
111159913311,24,17,21,6,15,2,1,0,0
111159913317,3,0,1,0,6,2,2,0,0
111159913699,3,0,0,0,2,3,1,2,1
111159913794,10,3,1,0,9,4,3,3,3
111159913895,4,2,4,6,12,6,1,0,0
111159916110,1,0,0,0,2,1,1,0,0
111159916114,1,0,0,0,1,2,0,0,0
111159916190,2,0,0,1,7,4,0,0,0
111159916191,4,4,0,0,7,1,1,0,0
111159916319,38,7,16,6,44,12,1,0,0
111159916990,1,2,0,0,10,5,3,0,0
111159948357,10,5,3,1,8,4,1,0,0
111159948551,30,0,1,0,53,14,1,0,0
111159948751,6,3,6,2,10,6,2,1,1
111159980615,5,2,7,0,7,4,4,3,2
111159980616,10,4,0,6,17,11,2,0,0
111159980695,3,1,0,0,2,3,2,0,0
111159985112,1,1,0,0,2,2,1,0,0
111159985199,3,2,1,0,4,1,1,0,0
111159985293,1,0,0,0,1,2,0,0,0
111159985317,3,6,11,38,9,5,2,0,0
111159985493,0,0,0,0,0,0,2,0,0
111159985613,6,2,20,3,18,6,1,0,0
111159985692,10,8,8,3,8,2,1,0,0
111159985714,6,0,0,1,7,4,1,1,0
111159985718,3,0,0,0,5,1,1,0,0
111159985919,3,0,0,0,5,3,1,0,0
111159985997,0,0,0,0,0,0,1,0,0
111159985999,1,0,0,0,1,2,0,0,0
111190013016,12,0,0,0,9,3,0,1,1
111190013017,39,5,0,0,19,13,1,6,5
111190013110,24,0,6,5,21,7,2,1,1
111190013314,15,0,0,0,2,1,0,1,1
111190013317,15,0,0,0,8,5,0,1,1
111190013495,8,0,0,0,13,3,0,1,1
111190013591,12,0,0,0,18,5,0,2,2
111190013594,8,2,1,1,7,4,0,2,2
111190013790,2,0,0,0,9,5,0,0,0
111190013898,105,2,14,0,8,2,0,0,0
111190016114,7,0,0,0,16,2,0,0,0
111190016194,16,0,0,0,8,4,0,1,1
111190016315,8,0,0,0,3,0,0,0,0
111190016318,14,2,29,1,27,16,3,1,2
111190016395,12,0,1,0,20,5,1,3,1
111190016996,19,0,0,0,39,12,0,3,2
111190085610,7,0,0,0,26,36,0,2,2
111190085615,21,0,0,0,22,8,0,0,0
111190313018,20,0,0,0,14,7,0,1,1
111190313094,4,1,0,2,11,2,1,0,0
111190313097,12,1,0,0,7,1,1,0,0
111190313212,0,0,0,0,2,0,0,0,0
111190313296,10,0,0,0,7,5,0,1,0
111190313415,2,0,0,0,9,0,0,0,0
111190313418,7,0,0,0,3,10,0,3,1
111190313495,8,0,0,0,7,7,1,1,1
111190313790,3,0,0,0,1,1,0,0,0
111190316113,4,2,16,2,15,11,2,0,0
111190316194,12,0,0,0,8,1,0,1,1
111190316312,6,0,0,0,6,3,1,2,2
111190413297,5,0,0,0,22,0,0,0,0
111190413417,10,0,0,0,27,5,0,7,4
111190413619,5,0,0,0,6,4,0,5,5
111190413793,5,0,0,0,4,4,0,3,2
111190416112,6,0,0,0,10,7,0,1,1
111190416119,4,0,0,0,6,3,0,3,3
111190416310,20,0,4,0,35,24,3,3,2
111190513012,3,0,0,0,5,4,1,0,0
111190513014,6,7,1,2,9,2,0,1,1
111190513111,50,22,23,40,51,11,3,2,2
111190513297,9,3,7,0,10,13,1,2,2
111190513513,20,0,0,0,12,5,0,1,1
111190513595,10,0,0,0,6,10,0,2,1
111190513699,5,0,0,0,16,4,0,4,4
111190513994,5,0,0,0,4,2,0,1,0
111190516116,3,0,0,0,4,2,0,0,0
111190516394,3,0,0,0,7,2,0,0,0
111190516395,15,2,0,0,15,4,2,2,2
111190516994,21,0,0,0,12,7,0,2,2
111190613017,16,0,0,0,7,2,0,1,1
111190613118,4,0,0,0,7,3,0,2,1
111190613217,44,0,0,0,29,18,0,1,1
111190613492,2,0,0,0,10,0,0,0,0
111190613499,10,0,0,0,0,0,0,0,0
111190613597,9,0,0,0,13,11,2,0,0
111190613612,0,0,0,0,1,1,1,0,0
111190613710,7,0,0,0,6,4,0,0,0
111190613893,12,2,3,1,27,0,0,0,0
111190613913,3,0,0,0,2,4,0,0,0
111190613916,17,4,1,1,15,11,1,0,0
111190616190,29,0,0,0,11,8,0,0,0
111190616193,8,1,1,0,7,7,1,0,0
111190616318,13,3,7,6,13,6,3,4,2
111190685212,11,0,0,0,22,14,1,3,3
111190713210,5,0,0,0,19,11,0,2,0
111190713218,7,6,11,0,5,3,2,0,0
111190713410,19,1,0,0,9,4,1,0,0
111190713510,16,0,0,0,18,10,0,5,0
111190713599,8,0,0,0,2,1,0,1,0
111190713692,7,0,0,0,2,1,0,1,1
111190713695,3,0,0,3,5,3,0,1,0
111190713710,5,0,0,0,20,12,0,1,0
111190713715,36,3,3,1,12,9,3,2,2
111190713996,5,0,0,0,5,4,0,1,1
111190716190,10,0,0,0,15,7,0,1,0
111190716195,19,0,0,0,14,4,0,2,2
111190813092,2,0,0,0,12,3,0,0,0
111190813110,23,0,0,0,4,2,0,1,1
111190813117,53,0,0,0,25,8,0,2,2
111190813192,4,0,0,0,9,10,0,3,3
111190813216,3,0,0,0,5,5,0,1,1
111190813317,16,0,0,0,30,11,0,0,0
111190813417,8,0,0,0,5,1,0,1,1
111190813512,5,0,0,0,11,6,0,0,0
111190813595,1,0,0,0,1,3,0,0,0
111190813597,16,0,0,0,6,3,0,1,1
111190813613,7,0,0,0,15,9,0,0,0
111190813794,4,0,0,0,5,5,0,0,0
111190816117,7,2,6,1,11,9,1,0,0
111190816198,11,5,7,3,10,10,0,0,0
111190816917,8,0,0,0,46,12,0,3,2
111190885117,55,1,0,0,41,6,1,0,0
111190885191,4,2,0,0,7,2,0,0,0
111190885212,5,0,0,0,2,1,0,1,1
111190885215,12,0,0,0,11,11,0,1,1
111190885299,20,0,0,0,13,2,0,1,1
111190885598,13,0,0,0,15,3,0,0,0
111190885619,23,0,0,0,23,6,0,1,1
111190885793,9,0,0,0,11,2,0,2,2
111190885815,1,0,0,0,1,1,0,0,0
111190885912,4,0,0,0,7,2,0,0,0
111190885914,14,0,0,0,21,12,0,1,1
111190913096,26,0,0,0,9,5,0,2,2
111190916990,16,0,0,2,14,6,1,0,0
111190916996,62,0,1,0,23,12,1,4,1
111191013016,1,0,0,0,1,2,1,0,0
111191013213,10,0,0,0,3,2,0,1,0
111191013295,3,0,0,0,13,5,0,0,0
111191013298,0,0,0,0,9,0,0,0,0
111191013611,21,1,0,0,17,7,1,1,0
111191013614,0,0,0,0,5,0,0,0,0
111191013710,30,0,0,0,15,13,0,1,1
111191013810,14,0,0,0,18,10,4,8,3
111191016196,0,0,0,0,7,0,0,1,0
111191016399,0,0,0,0,3,0,0,0,0
111191113211,0,0,0,0,3,0,0,0,0
111191113294,77,0,0,0,96,68,0,4,4
111191113612,0,0,0,0,5,2,2,0,0
111191113710,2,1,0,11,3,0,1,0,0
111191113891,0,0,0,0,1,1,0,0,0
111191113892,0,0,0,0,6,4,0,0,0
111191116318,8,0,0,0,7,5,1,0,0
111191116911,0,0,0,0,2,0,0,0,0
111191116993,0,0,0,0,2,0,0,0,0
111191213411,1,0,0,0,4,4,0,0,0
111191213492,0,0,0,0,4,0,0,0,0
111191213694,6,0,0,0,13,2,0,0,0
111191213791,0,0,0,0,1,0,0,0,0
111191213793,8,2,1,0,13,6,0,0,0
111191213798,30,3,0,1,38,5,1,0,0
111191213817,1,2,0,7,0,0,0,0,0
111191216191,20,0,0,0,12,3,0,1,0
111191216194,84,0,2,0,56,27,2,3,1
111191216318,62,0,0,0,55,18,0,3,0
111191216991,20,0,0,0,27,4,0,0,0
111191216993,0,0,0,0,4,7,0,0,0
111191313011,18,1,0,9,16,3,1,1,0
111191313216,0,0,0,0,4,0,0,0,0
111191313295,0,0,0,0,2,0,0,1,0
111191313297,0,0,0,0,4,0,0,0,0
111191316313,5,0,0,0,22,23,0,0,0
111191316318,91,0,5,0,62,5,2,34,9
111191316990,10,0,0,0,12,2,1,1,1
111191413295,1,0,0,0,6,4,0,0,0
111191413414,0,0,0,0,2,0,0,0,0
111191413695,0,0,0,0,4,0,0,0,0
111191413711,9,0,0,0,32,5,0,4,0
111191413714,0,0,0,0,2,2,0,0,0
111191413794,0,0,0,0,2,0,0,0,0
111191413796,0,0,0,0,31,0,0,1,0
111191416111,3,0,0,1,4,3,1,0,0
111191416119,0,0,0,0,3,0,0,0,0
111191416191,1,0,0,0,2,5,0,0,0
111191416198,0,0,0,0,3,0,0,0,0
111191416395,0,0,0,0,10,0,0,0,0
111191513014,0,0,0,0,12,0,0,9,0
111191513094,0,0,0,0,9,0,0,0,0
111191513097,29,0,0,0,9,11,0,2,0
111191513499,17,0,0,0,11,3,0,2,0
111191513698,1,0,0,0,3,2,0,0,0
111191513699,0,0,0,0,3,0,0,0,0
111191513791,2,0,0,0,9,7,0,1,0
111191516113,8,0,0,0,29,12,0,6,0
111191516196,1,0,0,0,17,0,0,0,0
111191516397,0,0,0,0,13,0,0,0,0
111191613097,0,0,0,0,15,1,0,0,0
111191613099,0,0,0,0,1,1,0,0,0
111191613493,6,0,0,0,9,1,1,0,0
111191613518,3,0,0,0,3,1,0,0,0
111191613695,6,0,0,0,6,5,1,0,0
111191616991,7,1,0,0,10,8,0,0,0
111191713091,14,1,0,0,12,12,1,0,0
111191713210,10,0,0,0,11,2,1,2,0
111191713218,0,0,0,0,4,0,0,0,0
111191713413,0,0,0,0,5,0,0,0,0
111191713510,4,0,0,0,5,5,0,0,0
111191713515,3,0,0,0,12,2,0,1,0
111191713519,1,0,0,0,2,1,0,1,0
111191713615,0,0,0,0,6,0,0,0,0
111191713617,0,0,0,0,16,0,0,0,0
111191713716,16,0,0,0,13,4,0,1,0
111191716111,0,0,0,0,5,0,0,0,0
111191716919,6,0,0,0,20,10,0,0,0
111191813092,3,0,0,0,10,6,0,0,0
111191813417,9,0,0,0,30,4,0,0,0
111191813799,16,0,5,0,9,5,4,2,2
111191816191,16,0,0,0,23,8,1,2,1
111191816318,0,0,0,0,5,0,0,0,0
111191913091,6,0,0,0,7,3,0,0,0
111191913092,1,0,0,0,3,1,0,0,0
111191913099,2,0,0,0,8,2,0,0,0
111191913693,0,0,0,0,2,0,0,0,0
111191913695,2,0,0,0,2,1,0,0,0
111191916110,2,0,0,0,1,1,0,0,0
111191916112,19,4,3,13,21,4,3,0,3
111191916191,6,0,0,0,7,2,0,0,0
111191916312,0,0,0,0,3,0,0,0,0
111191916317,3,0,0,0,7,6,0,0,0
111192013199,6,0,0,0,1,2,0,1,1
111192013210,2,0,0,0,0,0,0,0,0
111192013219,4,0,52,0,2,1,1,0,0
111192013291,3,0,0,0,5,10,0,0,0
111192013299,4,0,0,0,7,4,0,2,1
111192013411,3,0,0,0,3,2,2,0,0
111192013514,6,0,0,0,12,5,0,0,0
111192013592,1,0,0,0,13,12,0,2,0
111192013593,1,0,0,0,5,4,0,0,0
111192013895,6,0,0,0,13,4,0,0,0
111192013899,10,4,4,2,12,6,0,0,0
111192016197,6,0,0,0,9,8,0,3,2
111192016317,8,0,0,0,16,7,0,2,1
111192016992,21,0,0,0,21,19,0,3,0
111192016994,4,0,0,0,20,19,0,2,0
111192085096,2,0,0,0,2,0,0,0,0
111192085219,2,0,0,0,3,2,0,0,0
111192085297,7,0,0,0,10,5,0,1,1
111192085616,6,0,0,0,3,4,0,1,1
111192085694,1,0,0,0,14,3,0,0,0
111192113310,39,0,0,2,7,9,0,1,1
111192113616,20,1,4,1,20,5,2,1,0
111192113618,8,0,0,0,4,2,0,1,1
111192113690,8,0,0,0,10,6,1,2,2
111192213013,11,6,2,1,19,12,5,5,5
111192213016,68,0,0,0,22,11,0,13,0
111192213190,8,0,0,0,10,1,1,0,0
111192213215,8,0,0,0,9,10,0,0,0
111192213517,5,0,0,0,2,0,0,4,0
111192213596,7,0,1,2,9,5,1,0,0
111192213611,8,0,0,0,7,3,0,1,1
111192213897,5,0,0,0,14,4,0,4,0
111192213912,8,0,0,0,7,4,0,0,0
111192213915,11,0,0,0,16,3,0,0,0
111192216111,20,1,0,8,32,21,2,4,3
111192216996,19,0,0,0,22,0,0,0,0
111192285214,12,0,0,0,7,7,0,2,2
111192313093,39,14,7,7,79,40,4,2,2
111192313297,9,0,0,0,0,0,0,0,0
111192313311,12,0,0,0,12,10,0,1,1
111192313494,11,1,1,0,18,9,4,5,1
111192313517,0,0,0,0,2,0,0,0,0
111192313593,9,0,3,1,6,2,1,1,1
111192313610,4,0,0,0,4,3,0,1,1
111192313692,2,0,0,0,1,1,0,1,1
111192313715,1,0,0,0,3,4,0,1,0
111192313794,75,0,0,0,19,7,0,4,4
111192316919,10,0,0,0,11,2,0,1,1
111192316991,3,0,0,0,2,1,0,1,1
111192413012,9,0,0,0,12,5,1,0,0
111192413214,3,0,0,0,4,5,0,1,0
111192413410,10,0,0,0,8,2,1,0,0
111192413411,19,0,0,0,14,8,0,6,2
111192413415,6,0,0,0,16,3,1,0,0
111192413693,10,0,0,0,20,17,0,1,1
111192413713,13,0,0,0,14,14,0,0,0
111192413714,9,2,31,3,48,27,2,4,4
111192413793,29,1,4,0,28,9,1,2,2
111192413898,2,0,0,0,3,0,0,0,0
111192413912,4,0,0,0,3,0,0,0,0
111192413918,4,0,0,0,9,4,0,2,2
111192413992,3,0,0,0,8,4,0,0,0
111192413994,8,0,0,0,8,7,0,0,0
111192416112,106,5,22,19,123,50,0,10,9
111192416911,16,0,0,0,22,6,0,1,1
111192513014,3,0,0,0,2,0,0,1,0
111192513317,14,0,0,0,9,9,0,1,1
111192513516,2,2,0,0,5,3,1,0,0
111192513712,109,3,36,4,103,33,0,3,1
111192513717,1,1,0,0,5,4,3,0,0
111192513899,8,0,0,0,5,1,0,1,1
111192513991,5,0,0,0,21,11,0,1,0
111192516313,12,0,0,0,6,9,0,1,1
111192516917,3,0,0,0,4,3,0,2,2
111192516990,3,0,0,0,7,5,0,1,1
111192516996,3,0,0,0,1,1,0,0,0
111192613399,1,0,0,0,1,2,1,0,0
111192613414,25,0,9,1,33,15,4,4,4
111192613419,5,0,0,0,6,0,0,0,0
111192613697,2,0,0,0,0,0,0,0,0
111192613699,2,1,0,0,5,2,1,0,0
111192613797,3,0,0,0,6,3,0,0,0
111192613898,1,0,0,1,0,0,0,0,0
111192616116,6,0,0,0,6,3,0,0,0
111192616190,8,0,0,0,8,12,0,1,1
111192616317,5,0,0,0,8,8,0,0,0
111192616319,7,0,0,0,11,0,0,0,1
111192616914,3,0,0,0,0,0,0,0,0
111192685298,12,0,0,0,19,6,0,2,2
111192713011,12,8,21,0,29,17,2,0,0
111192713612,0,0,0,0,5,0,0,1,0
111192713616,6,0,0,0,10,5,0,1,0
111192713696,3,0,0,0,6,4,0,0,0
111192713898,33,9,1,11,38,22,0,2,2
111192716198,2,0,0,0,1,1,1,0,0
111192716312,25,0,0,0,5,0,0,1,1
111192716392,4,0,0,0,19,3,0,0,0
111192785213,2,0,0,0,0,0,0,0,0
111192785511,6,0,0,0,5,9,0,0,0
111192785515,6,3,0,0,7,5,1,0,0
111192785691,12,0,0,0,21,5,0,0,0
111192785696,10,0,0,0,6,4,0,1,1
111192785795,9,1,2,0,6,1,1,0,0
111192813093,5,1,0,0,3,2,1,0,0
111192813693,22,2,0,0,30,28,0,2,1
111192813694,8,0,0,0,5,3,0,2,1
111192816197,6,1,0,1,6,2,1,0,0
111192816393,13,0,0,0,12,1,0,0,0
111192885296,4,0,0,0,3,0,0,0,0
111192885510,1,0,0,0,4,6,1,0,0
111192885590,6,0,0,0,6,10,0,0,0
111192885595,5,0,0,0,10,0,0,0,0
111192885599,5,0,0,0,12,4,0,4,2
111192885690,1,0,0,0,2,1,0,0,0
111192885699,2,0,0,0,13,2,0,1,1
111192913094,3,0,0,0,4,7,0,0,0
111192913219,1,0,0,0,7,1,0,0,0
111192913299,3,0,0,0,1,1,0,0,0
111192913398,3,0,0,0,5,7,0,1,1
111192913495,13,0,1,1,8,5,0,2,1
111192913692,6,0,0,1,11,4,3,0,0
111192913712,2,0,0,0,0,0,0,0,0
111192913719,15,3,0,1,8,4,1,3,1
111192913819,8,0,0,0,5,2,0,2,2
111192913918,5,0,0,0,3,2,0,1,1
111192913919,21,0,0,0,30,14,0,11,9
111192916116,8,0,1,0,5,5,0,1,1
111192916119,4,0,0,0,0,0,0,0,0
111192916192,6,0,0,0,14,13,0,0,0
111192916193,17,0,0,0,10,7,0,5,2
111192916992,3,0,0,0,5,5,0,0,0
111192985615,15,5,16,5,33,10,4,3,3
111193013292,29,0,0,0,44,30,0,9,7
111193013598,34,0,0,0,13,8,0,6,0
111193016394,11,1,11,8,18,5,1,0,0
111193113710,3,0,0,0,4,2,0,0,0
111193113715,34,7,1,1,43,25,3,1,1
111193113794,4,0,0,0,6,4,0,0,0
111193213094,10,0,0,0,8,4,0,0,0
111193213298,5,0,0,0,7,1,0,0,0
111193213513,1,0,0,0,1,2,0,0,0
111193213718,1,0,0,0,5,1,0,0,0
111193216112,1,0,0,0,2,1,0,0,0
111193313291,17,1,1,0,12,7,1,0,0
111193316117,1,0,0,0,15,10,0,0,0
111193316119,7,0,0,0,7,1,0,0,0
111193316914,32,6,11,1,28,13,1,3,0
111193316995,10,0,0,0,12,8,0,0,0
111193413017,3,0,0,0,2,1,0,0,0
111193413091,2,0,0,0,10,1,0,0,0
