userid,firstType,daoshuType1,daoshuType2,daoshuType3
111455913690,1,6,5.0,1.0
111455913698,1,7,6.0,5.0
111455913816,1,7,6.0,5.0
111455916192,1,5,1.0,3.0
111455916318,1,7,6.0,5.0
111456013014,5,7,6.0,5.0
111456013096,1,1,1.0,1.0
111456013214,1,6,5.0,1.0
111456013218,1,5,6.0,5.0
111456013292,1,5,5.0,1.0
111456013892,1,1,1.0,6.0
111456016110,1,1,1.0,5.0
111456113495,1,5,6.0,5.0
111456113590,1,5,5.0,1.0
111456113792,1,6,5.0,5.0
111456116119,1,6,5.0,1.0
111456116991,1,6,5.0,3.0
111456213216,1,1,1.0,1.0
111456213419,1,6,5.0,5.0
111456213792,1,7,6.0,5.0
111456213794,1,6,5.0,6.0
111456216111,1,1,,
111456216116,1,7,6.0,5.0
111456216195,5,7,6.0,5.0
111456313215,1,1,1.0,1.0
111456313396,5,6,5.0,2.0
111456313518,1,7,6.0,5.0
111456313591,1,6,6.0,6.0
111456313592,5,1,1.0,1.0
111456313797,1,1,5.0,5.0
111456313815,1,7,6.0,6.0
111456313819,1,5,1.0,
111456313895,1,6,5.0,5.0
111456313998,1,5,1.0,5.0
111456316991,1,7,6.0,5.0
111456316999,1,7,6.0,6.0
111456413019,1,6,6.0,6.0
111456413290,1,1,1.0,5.0
111456413319,1,1,5.0,5.0
111456413418,1,7,6.0,5.0
111456413497,1,6,5.0,5.0
111456413617,5,7,6.0,5.0
111456413719,5,5,5.0,5.0
111456416114,1,5,5.0,5.0
111456416115,1,6,5.0,1.0
111456416313,5,7,6.0,6.0
111456513017,1,6,5.0,6.0
111456513096,1,8,5.0,5.0
111456513190,1,5,1.0,
111456513292,5,7,6.0,5.0
111456513317,1,1,,
111456513398,1,6,5.0,1.0
111456513596,1,6,5.0,1.0
111456513613,1,6,5.0,5.0
111456516118,1,6,5.0,1.0
111456585214,1,1,,
111456585610,1,7,6.0,6.0
111456585611,1,7,6.0,5.0
111456585696,1,6,5.0,5.0
111456613196,1,6,5.0,1.0
111456613390,1,1,1.0,3.0
111456616911,5,1,1.0,1.0
111456616993,1,7,6.0,6.0
111456713090,1,7,6.0,5.0
111456713197,5,6,5.0,5.0
111456713612,1,7,6.0,5.0
111456713892,1,6,5.0,1.0
111456713919,5,5,5.0,6.0
111456716990,1,6,6.0,5.0
111456813316,1,6,5.0,5.0
111456813491,3,7,5.0,4.0
111456813497,1,5,5.0,1.0
111456813517,1,6,5.0,1.0
111456813612,1,6,6.0,5.0
111456813712,5,5,,
111456813815,1,1,1.0,1.0
111456913191,5,6,5.0,5.0
111456913416,1,1,1.0,6.0
111456916197,1,7,6.0,5.0
111457013295,1,6,5.0,5.0
111457013590,1,7,6.0,5.0
111457013698,1,1,9.0,8.0
111457013811,1,7,6.0,5.0
111457016196,1,6,5.0,5.0
111457016197,1,5,1.0,1.0
111457016310,1,7,6.0,5.0
111457016397,1,6,5.0,1.0
111457113016,1,1,6.0,5.0
111457116310,5,5,5.0,5.0
111457213015,1,2,8.0,7.0
111457213096,1,5,5.0,5.0
111457213218,1,7,6.0,5.0
111457213414,1,7,6.0,5.0
111457213513,1,6,6.0,5.0
111457216190,1,7,6.0,6.0
111457313096,5,7,6.0,6.0
111457313518,5,6,5.0,1.0
111457313810,1,7,6.0,5.0
111457313813,1,5,4.0,7.0
111457313914,1,1,1.0,1.0
111457316113,1,5,5.0,5.0
111457316116,1,1,1.0,
111457316391,1,1,1.0,8.0
111457316399,5,5,5.0,
111457413715,1,1,1.0,1.0
111457413814,1,7,6.0,5.0
111457513016,1,7,7.0,2.0
111457513097,1,5,1.0,1.0
111457513212,1,6,5.0,1.0
111457513596,1,5,5.0,1.0
111457513719,1,1,5.0,1.0
111457513790,1,5,5.0,1.0
111457516114,1,1,1.0,3.0
111457516116,1,5,4.0,1.0
111457516191,1,5,1.0,5.0
111457516911,1,7,6.0,5.0
111457613511,1,5,5.0,5.0
111457713212,1,7,6.0,5.0
111457713217,1,1,6.0,5.0
111457713290,5,6,5.0,5.0
111457713493,1,6,6.0,5.0
111457713718,1,6,5.0,4.0
111457713814,1,7,6.0,5.0
111457713817,1,7,6.0,5.0
111457713912,1,6,5.0,1.0
111457716113,1,1,1.0,1.0
111457716919,1,6,5.0,5.0
111457813593,1,5,5.0,2.0
111457813614,7,1,7.0,5.0
111457813715,1,6,5.0,1.0
111457813793,1,7,6.0,5.0
111457816119,1,1,1.0,1.0
111457816197,1,5,1.0,6.0
111457913295,1,6,5.0,7.0
111457913417,1,5,5.0,1.0
111457913891,5,5,1.0,1.0
111457916114,1,6,5.0,5.0
111457916192,1,7,6.0,5.0
111458013696,1,5,5.0,5.0
111458013712,5,6,5.0,1.0
111458016118,5,5,6.0,5.0
111458016996,1,5,5.0,6.0
111458113016,1,1,5.0,5.0
111458113297,1,6,5.0,5.0
111458113491,1,7,6.0,5.0
111458113495,1,5,1.0,1.0
111458113510,1,7,6.0,5.0
111458113712,1,5,5.0,6.0
111458116112,1,5,1.0,8.0
111458116192,1,6,5.0,5.0
111458116313,1,6,5.0,1.0
111458116399,7,7,,
111458213010,1,5,5.0,5.0
111458213011,1,1,,
111458213496,5,6,5.0,5.0
111458213511,1,6,5.0,6.0
111458213615,1,6,5.0,5.0
111458216191,1,6,6.0,5.0
111458313214,1,6,5.0,5.0
111458313613,1,7,6.0,5.0
111458316314,1,6,5.0,1.0
111458316393,1,7,6.0,5.0
111458413099,1,6,5.0,1.0
111458413417,1,1,,
111458413419,1,6,5.0,1.0
111458416192,1,6,5.0,1.0
111458513617,1,6,5.0,5.0
111458513796,1,1,1.0,1.0
111458516192,1,6,6.0,5.0
111458516393,5,6,5.0,5.0
111458713213,1,7,6.0,5.0
111458713511,5,5,5.0,
111458713610,1,1,1.0,
111458713694,1,1,3.0,5.0
111458716315,5,6,5.0,5.0
111458813096,1,6,5.0,5.0
111458813298,1,1,1.0,5.0
111458813693,1,7,6.0,6.0
111458813716,1,7,6.0,5.0
111458813810,1,6,5.0,1.0
111458816199,1,6,5.0,1.0
111458913092,1,5,6.0,5.0
111458913212,1,1,1.0,
111458913295,1,7,6.0,6.0
111458913519,5,6,5.0,6.0
111458913694,1,9,8.0,6.0
111458913695,1,5,5.0,4.0
111458916111,1,1,5.0,1.0
111459013113,1,1,,
111459013417,1,6,6.0,6.0
111459013911,1,7,6.0,6.0
111459013995,1,1,3.0,1.0
111459113496,1,7,6.0,5.0
111459113612,1,3,1.0,3.0
111459113619,1,1,1.0,9.0
111459113697,5,5,5.0,5.0
111459113811,5,7,7.0,6.0
111459116112,1,1,5.0,6.0
111459116117,1,5,1.0,
111459116312,5,5,5.0,5.0
111459116396,1,6,5.0,1.0
111459213012,1,5,5.0,5.0
111459213290,1,1,,
111459213317,1,6,5.0,1.0
111459213395,1,6,5.0,1.0
111459213413,1,6,5.0,5.0
111459213417,1,5,5.0,5.0
111459213811,7,7,,
111459213995,1,7,6.0,5.0
111459216115,1,6,6.0,6.0
111459216198,1,5,5.0,6.0
111459216315,1,6,5.0,1.0
111459216998,1,5,5.0,5.0
111459313114,1,5,5.0,5.0
111459313292,1,1,5.0,5.0
111459313491,1,6,6.0,6.0
111459313813,1,6,5.0,5.0
111459413098,1,5,5.0,1.0
111459413493,1,6,6.0,5.0
111459413495,5,7,5.0,
111459413516,1,7,6.0,6.0
111459413692,1,6,5.0,1.0
111459413793,1,5,5.0,1.0
111459413992,1,5,5.0,5.0
111459413998,1,2,1.0,1.0
111459416399,1,6,6.0,5.0
111459513015,1,1,,
111459513090,1,1,3.0,3.0
111459513098,1,1,1.0,5.0
111459513613,1,1,1.0,1.0
111459513619,1,1,5.0,1.0
111459513698,1,1,6.0,5.0
111459513919,1,6,5.0,1.0
111459516111,1,5,5.0,1.0
111459516195,1,7,6.0,5.0
111459516993,1,7,6.0,5.0
111459516999,1,2,5.0,5.0
111459613194,1,5,5.0,1.0
111459613197,1,6,5.0,5.0
111459613699,1,6,5.0,1.0
111459613794,1,1,1.0,1.0
111459613912,1,1,,
111459616117,1,5,1.0,1.0
111459616390,5,6,5.0,1.0
111459813117,1,6,5.0,5.0
111459813511,1,5,5.0,1.0
111459813690,1,1,5.0,5.0
111459813898,1,6,6.0,5.0
111459813990,1,7,5.0,1.0
111459816112,1,1,,
111459816117,6,2,1.0,1.0
111459913090,1,6,5.0,1.0
111459913697,1,1,1.0,1.0
111459913895,1,1,5.0,1.0
111459913991,1,6,5.0,1.0
111459916197,1,1,2.0,4.0
111459916917,7,7,,
111490013012,1,6,5.0,1.0
111490016194,1,6,6.0,6.0
111490313610,1,1,1.0,1.0
111490316398,1,6,5.0,5.0
111490516315,1,6,5.0,1.0
111490516995,1,6,6.0,5.0
111490613017,1,1,1.0,7.0
111490613218,5,6,6.0,6.0
111490613297,1,7,6.0,6.0
111490616316,1,6,5.0,6.0
111490713294,5,6,5.0,1.0
111490713696,1,7,6.0,5.0
111491113293,5,5,,
111491113696,1,7,6.0,5.0
111491116316,1,6,5.0,1.0
111491213099,5,7,6.0,5.0
111491213298,1,6,5.0,5.0
111491213299,3,1,3.0,
111491213610,1,1,1.0,1.0
111491213691,1,5,1.0,1.0
111491216192,1,1,1.0,1.0
111491216197,7,6,5.0,7.0
111491313011,5,6,5.0,1.0
111491413798,5,5,5.0,
111491416116,7,7,,
111491416318,5,6,5.0,6.0
111491416397,1,7,6.0,5.0
111491416919,1,7,6.0,5.0
111491416998,1,6,5.0,1.0
111491513611,1,6,5.0,5.0
111491516319,1,1,1.0,1.0
111491613017,1,6,5.0,5.0
111491613616,1,6,6.0,5.0
111491616114,1,1,1.0,1.0
111491616198,1,7,6.0,5.0
111491616917,5,7,6.0,5.0
111491713017,1,6,5.0,1.0
111491713216,6,1,1.0,1.0
111491716196,1,1,1.0,5.0
111491716314,1,7,6.0,5.0
111491813092,1,7,6.0,5.0
111491813511,1,7,6.0,6.0
111491816919,1,5,5.0,5.0
111491916310,1,5,6.0,6.0
111492013711,1,6,6.0,5.0
111492016994,1,5,5.0,5.0
111492016995,1,1,1.0,
111492113210,1,1,6.0,5.0
111492113212,1,6,5.0,1.0
111492113612,1,5,5.0,1.0
111492116990,1,6,5.0,1.0
111492213690,5,2,4.0,2.0
111492216199,1,6,5.0,6.0
111492313694,1,1,1.0,1.0
111492316113,5,6,5.0,6.0
111492316911,1,6,5.0,1.0
111492413710,1,7,6.0,5.0
111492416198,1,6,6.0,5.0
111492416312,1,6,5.0,6.0
111492416318,1,5,5.0,5.0
111492513216,1,5,5.0,5.0
111492513693,7,7,,
111492516190,1,8,7.0,6.0
111492516996,1,5,5.0,5.0
111492613094,1,6,5.0,1.0
111492613692,1,6,5.0,5.0
111492613717,1,1,5.0,5.0
111492616316,1,5,5.0,5.0
111492713795,1,4,4.0,4.0
111492716319,1,6,5.0,6.0
111492716998,1,5,1.0,1.0
111492813097,5,8,8.0,6.0
111492816191,1,6,5.0,5.0
111492816312,1,6,5.0,5.0
111492913099,1,7,6.0,5.0
111492913611,5,7,6.0,5.0
111492916995,1,7,6.0,5.0
111493013291,1,6,5.0,6.0
111493313294,5,6,5.0,5.0
111493313296,1,7,6.0,5.0
111493313694,1,5,2.0,5.0
111493413698,1,7,6.0,5.0
111493416319,1,7,6.0,5.0
111493513610,5,3,3.0,3.0
111493516195,1,6,5.0,6.0
111493516995,1,6,5.0,1.0
111493616191,5,1,6.0,5.0
111493616192,1,6,5.0,1.0
111493616312,1,6,6.0,5.0
111493713698,1,7,6.0,6.0
111493716319,1,6,5.0,5.0
111493816115,1,6,5.0,6.0
111493816191,1,5,5.0,1.0
111493816996,5,6,5.0,5.0
111493916113,1,6,5.0,1.0
111493916399,1,7,6.0,5.0
111495016111,1,7,6.0,5.0
111495016116,1,7,6.0,6.0
111495016390,5,6,5.0,1.0
111495016991,1,6,5.0,6.0
111495016996,1,1,5.0,1.0
111495113099,1,7,6.0,5.0
111495113697,1,1,,
111495116192,1,5,5.0,5.0
111495116319,1,7,6.0,6.0
111495116911,1,5,4.0,5.0
111495116995,1,1,1.0,5.0
111495213010,1,7,6.0,6.0
111495213618,1,6,6.0,5.0
111495216193,1,6,6.0,5.0
111495216917,1,1,1.0,1.0
111495313614,1,6,5.0,1.0
111495316199,1,1,1.0,5.0
111495413016,1,7,6.0,6.0
111495413294,1,7,6.0,5.0
111495416110,1,7,6.0,6.0
111495416115,1,2,5.0,1.0
111495416193,1,5,5.0,5.0
111495416391,1,5,5.0,5.0
111495416396,1,6,6.0,5.0
111495513017,1,5,1.0,1.0
111495513219,1,6,5.0,5.0
111495513613,6,6,,
111495513698,1,6,5.0,1.0
111495516196,1,2,5.0,5.0
111495516197,1,1,6.0,5.0
111495516398,5,6,6.0,6.0
111495613296,1,6,6.0,5.0
111495713012,1,6,6.0,5.0
111495713014,3,7,6.0,5.0
111495713295,1,6,5.0,5.0
111495716112,1,6,6.0,6.0
111495716991,5,6,5.0,1.0
111495813691,1,6,6.0,6.0
111495816199,5,7,6.0,5.0
111495816319,1,6,5.0,1.0
111495816393,1,6,5.0,5.0
111495816395,1,7,6.0,5.0
111495816914,1,7,6.0,1.0
111495913217,1,7,6.0,5.0
111495913218,5,6,5.0,5.0
111495913619,1,6,5.0,6.0
111495913696,5,5,5.0,5.0
111495916191,1,5,5.0,5.0
111495916318,1,7,6.0,5.0
111496013218,1,1,5.0,3.0
111496013515,1,5,2.0,1.0
111496013618,1,6,5.0,1.0
111496013694,1,1,6.0,5.0
111496013699,1,7,1.0,1.0
111496013710,1,1,1.0,1.0
111496013819,1,6,5.0,5.0
111496016197,1,5,6.0,5.0
111496016390,1,7,6.0,5.0
111496113418,1,1,5.0,5.0
111496113599,1,6,5.0,6.0
111496113699,1,1,1.0,1.0
111496113715,1,6,5.0,2.0
111496116199,1,6,5.0,1.0
111496116994,7,7,,
111496213211,1,5,5.0,5.0
111496213212,1,1,5.0,1.0
111496213696,1,6,5.0,1.0
111496213715,5,1,9.0,8.0
111496213799,1,5,1.0,5.0
111496313211,5,6,6.0,6.0
111496313295,1,6,5.0,1.0
111496313511,1,5,6.0,5.0
111496316110,5,5,5.0,5.0
111496413098,1,1,,
111496413418,1,6,5.0,1.0
111496416113,1,7,6.0,6.0
111496416196,1,5,5.0,5.0
111496513412,5,5,5.0,8.0
111496516197,1,1,9.0,8.0
111496613016,5,5,5.0,1.0
111496613519,5,6,5.0,5.0
111496616191,1,7,6.0,5.0
111496616315,1,6,5.0,5.0
111496616396,1,7,6.0,5.0
111496713091,1,1,,
111496713092,1,7,6.0,5.0
111496713099,1,1,1.0,1.0
111496713119,1,5,1.0,5.0
111496713198,1,6,6.0,5.0
111496713390,1,6,6.0,5.0
111496713392,1,1,6.0,5.0
111496713394,1,1,5.0,1.0
111496713413,1,1,1.0,1.0
111496713510,1,5,1.0,6.0
111496713513,1,5,5.0,1.0
111496713515,1,5,5.0,1.0
111496713617,1,7,6.0,5.0
111496713899,1,1,6.0,5.0
111496785010,1,5,1.0,1.0
111496785216,1,1,1.0,1.0
111496785219,1,1,1.0,1.0
111496785296,1,6,5.0,5.0
111496785299,1,1,1.0,6.0
111496813012,1,7,6.0,5.0
111496813090,1,5,1.0,5.0
111496816111,1,6,5.0,1.0
111496913012,1,7,6.0,5.0
111496916995,1,1,5.0,5.0
111497013714,1,7,6.0,5.0
111497016194,1,6,6.0,5.0
111497113097,1,1,1.0,3.0
111497116313,5,5,4.0,4.0
111497213796,1,1,1.0,3.0
111497216391,1,6,5.0,1.0
111497316391,1,7,6.0,5.0
111497413216,1,5,1.0,
111497416397,1,1,1.0,1.0
111497416996,5,2,5.0,1.0
111497516318,5,6,5.0,1.0
111497516996,1,1,1.0,1.0
111497613096,1,6,6.0,6.0
111497613216,1,6,5.0,5.0
111497713619,1,7,6.0,5.0
111497716195,1,5,5.0,2.0
111497816118,1,6,5.0,6.0
111497913294,1,6,5.0,1.0
111499013413,5,7,6.0,5.0
111499113211,1,1,5.0,1.0
111499113215,5,7,6.0,5.0
111499113313,5,6,5.0,5.0
111499113395,1,7,6.0,5.0
111499113510,1,5,1.0,5.0
111499113591,5,7,6.0,5.0
111499113711,1,1,1.0,5.0
111499116115,1,7,6.0,5.0
111499116195,1,5,5.0,1.0
111499116394,5,6,6.0,5.0
111499116398,1,5,1.0,1.0
111499116991,1,5,5.0,1.0
111499116993,1,1,1.0,
111499185090,1,6,5.0,1.0
111499185216,1,1,1.0,1.0
111499185291,1,6,5.0,5.0
111499185293,1,7,6.0,6.0
111499185495,1,6,5.0,1.0
111499185598,1,7,5.0,4.0
111499185716,1,7,6.0,5.0
111499185816,1,1,5.0,1.0
111499213017,1,6,5.0,1.0
111499213097,1,1,1.0,1.0
111499213112,1,1,5.0,5.0
111499213217,1,7,6.0,5.0
111499213293,1,6,5.0,1.0
111499213416,1,6,5.0,5.0
111499213417,1,1,1.0,5.0
111499213418,1,6,5.0,1.0
111499213514,5,6,5.0,1.0
111499213610,1,1,1.0,1.0
111499213615,3,3,,
111499213616,1,1,1.0,
111499213618,3,3,,
111499213693,1,5,5.0,1.0
111499213714,1,1,,
111499213790,5,1,1.0,1.0
111499213792,1,1,,
111499213794,1,6,5.0,1.0
111499213799,1,5,5.0,6.0
111499213818,1,5,1.0,5.0
111499213896,1,1,1.0,1.0
111499216319,1,1,,
111499216993,1,1,1.0,5.0
111499216997,4,1,4.0,
111499280014,1,1,1.0,5.0
111499280018,5,7,6.0,5.0
111499280097,1,1,6.0,5.0
111499280099,1,6,5.0,1.0
111499280196,9,7,6.0,5.0
111499280214,1,1,1.0,1.0
111499280218,1,1,,
111499280292,5,6,5.0,5.0
111499280493,1,1,1.0,1.0
111499280615,3,7,6.0,5.0
111499280690,1,6,6.0,5.0
111499280694,1,1,1.0,1.0
111499280715,1,6,5.0,6.0
111499280799,1,1,,
111499280813,1,1,6.0,5.0
111499280814,1,1,1.0,1.0
111499280893,1,6,5.0,1.0
111499280991,1,7,6.0,5.0
111499281510,1,1,1.0,1.0
111499282017,1,5,5.0,1.0
111499282213,1,6,5.0,1.0
111499282297,1,5,5.0,5.0
111499282319,1,5,1.0,6.0
111499282393,1,5,6.0,5.0
111499282416,1,5,1.0,1.0
111499282591,1,7,6.0,5.0
111499282810,1,5,1.0,
111499282995,1,1,1.0,1.0
111499282997,1,6,6.0,6.0
111499284291,1,1,5.0,5.0
111499284293,1,5,5.0,5.0
111499284491,1,6,6.0,5.0
111499284716,1,6,5.0,5.0
111499284790,9,6,5.0,6.0
111499284990,1,6,5.0,5.0
111499284998,1,7,6.0,5.0
111499285014,1,1,1.0,
111499285018,1,1,5.0,1.0
111499285092,1,7,6.0,5.0
111499285297,1,1,1.0,1.0
111499285490,1,1,1.0,3.0
111499285499,1,7,6.0,5.0
111499285512,6,1,6.0,5.0
111499285699,1,7,6.0,5.0
111499285796,1,7,1.0,1.0
111499285815,1,1,1.0,1.0
111499285892,1,1,5.0,5.0
111499285896,5,6,5.0,5.0
111499286197,5,7,6.0,5.0
111499286210,1,6,5.0,1.0
111499286494,1,1,,
111499286512,1,7,6.0,5.0
111499286598,1,6,6.0,5.0
111499286616,2,7,6.0,5.0
111499287013,1,6,6.0,5.0
111499287217,1,1,1.0,1.0
111499287219,1,1,6.0,5.0
111499287299,1,6,5.0,1.0
111499287511,1,5,1.0,1.0
111499287692,1,6,5.0,1.0
111499287696,1,1,,
111499287792,1,1,1.0,5.0
111499288011,5,1,5.0,1.0
111499288298,1,1,1.0,1.0
111499288312,1,4,4.0,4.0
111499288315,1,1,1.0,1.0
111499288393,1,6,5.0,6.0
111499288411,1,6,5.0,5.0
111499288418,9,6,5.0,1.0
111499288419,1,7,6.0,5.0
111499288592,1,5,1.0,
111499288691,5,1,6.0,5.0
111499288696,1,7,6.0,6.0
111499288998,1,7,6.0,6.0
111499289011,5,7,6.0,6.0
111499289015,1,7,6.0,5.0
111499289095,1,2,5.0,6.0
111499289112,1,7,6.0,5.0
111499289293,5,6,5.0,6.0
111499289297,5,7,6.0,5.0
111499289390,1,6,5.0,5.0
111499289392,1,1,1.0,1.0
111499289398,1,6,6.0,5.0
111499289490,1,7,6.0,5.0
111499289610,1,7,6.0,5.0
111499289814,1,1,1.0,5.0
111499289816,9,6,5.0,1.0
111499289894,1,5,5.0,5.0
111499289910,1,1,6.0,5.0
111499289915,1,5,5.0,5.0
111499289998,1,6,5.0,5.0
111499290211,5,1,1.0,9.0
111499290595,1,7,3.0,3.0
111499290893,1,7,6.0,5.0
111499290919,9,7,6.0,5.0
111499290996,1,5,6.0,5.0
111499294597,1,1,8.0,6.0
111499294799,1,1,5.0,1.0
111499294913,1,7,6.0,5.0
111499294914,1,1,1.0,6.0
111499294990,1,6,6.0,5.0
111499294992,1,1,5.0,5.0
111499295313,1,1,2.0,5.0
111499295391,1,6,6.0,5.0
111499295414,1,3,2.0,4.0
111499295516,5,5,1.0,1.0
111499295812,5,5,5.0,1.0
111499295890,1,3,6.0,6.0
111499295996,1,7,6.0,6.0
111499313796,1,6,5.0,5.0
111499316193,1,7,6.0,5.0
111499316990,5,5,5.0,6.0
111499316992,1,6,5.0,1.0
111499413016,1,6,5.0,1.0
111499413118,1,1,5.0,6.0
111499413299,9,5,5.0,5.0
111499413310,1,6,5.0,1.0
111499413393,1,6,6.0,6.0
111499413411,1,1,1.0,1.0
111499413519,1,6,5.0,5.0
111499413617,1,6,6.0,6.0
111499413714,1,1,1.0,6.0
111499413718,1,1,1.0,5.0
111499413891,1,1,,
111499416114,1,6,6.0,5.0
111499416310,1,6,6.0,5.0
111499416990,1,5,1.0,1.0
111499485619,1,1,1.0,1.0
111499513092,7,7,,
111499513095,1,6,5.0,5.0
111499513299,1,7,6.0,5.0
111499513519,1,7,6.0,5.0
111499513717,1,7,4.0,4.0
111499513915,1,6,5.0,1.0
111499516994,1,6,5.0,6.0
111499613114,1,5,1.0,1.0
111499613391,1,7,6.0,5.0
111499613619,6,6,,
111499613692,1,1,5.0,1.0
111499613816,4,6,5.0,3.0
111499616317,5,6,5.0,
111499685211,1,6,6.0,6.0
111499813210,1,6,5.0,1.0
111499813414,1,1,6.0,6.0
111499813615,1,6,5.0,1.0
111499813719,1,5,4.0,2.0
111499913018,1,5,5.0,5.0
111499913292,1,6,6.0,5.0
111499913396,1,1,6.0,5.0
111499913399,1,6,5.0,5.0
111499913419,1,7,6.0,5.0
111499913591,1,1,1.0,1.0
111499913618,1,6,5.0,1.0
111499913695,1,6,6.0,5.0
111499913697,1,1,1.0,1.0
111499913791,6,6,5.0,1.0
111499913812,1,6,5.0,1.0
111499913994,1,7,6.0,6.0
111499916312,1,6,5.0,5.0
111499985010,1,5,6.0,5.0
111499985013,1,6,5.0,5.0
111499985291,1,6,5.0,7.0
111499985611,1,6,5.0,1.0
111499985790,1,1,1.0,1.0
111499985791,5,7,6.0,5.0
111499985793,9,6,5.0,5.0
111499985797,1,6,5.0,1.0
111721446455,1,6,5.0,1.0
111721448557,1,6,5.0,1.0
111721648756,1,7,6.0,1.0
111721746854,1,6,5.0,1.0
111721748758,5,5,5.0,5.0
111721846458,1,1,5.0,5.0
111721846459,1,1,1.0,1.0
111721848750,1,7,6.0,5.0
111721848753,1,1,6.0,5.0
111800046455,1,6,5.0,5.0
111800046854,5,7,6.0,5.0
111800048752,1,6,5.0,5.0
111800146951,1,6,6.0,5.0
111800148751,1,6,5.0,5.0
111800246657,1,6,5.0,1.0
111800246852,1,6,5.0,1.0
111800248751,1,6,5.0,1.0
111800248752,1,7,6.0,5.0
111800346057,1,7,6.0,5.0
111800346058,1,6,6.0,5.0
111800446057,1,6,6.0,5.0
111800448556,1,6,5.0,5.0
111800546053,1,6,5.0,1.0
111800546856,1,6,5.0,5.0
111800646053,1,6,5.0,1.0
111800646252,1,6,5.0,5.0
111800648551,1,6,5.0,1.0
111800648750,1,7,6.0,5.0
111800648752,1,5,5.0,1.0
111800648757,1,6,5.0,1.0
111800746058,1,6,5.0,5.0
111800748759,1,5,6.0,5.0
111800846252,5,6,5.0,5.0
111800846651,1,6,5.0,1.0
111800846658,1,6,5.0,1.0
111800846852,5,7,6.0,5.0
111800848755,7,7,,
111800946653,1,6,5.0,1.0
111800946954,1,7,6.0,5.0
111801019152,1,6,5.0,5.0
111801019154,1,6,5.0,1.0
111801019250,1,7,1.0,1.0
111801019258,1,6,5.0,6.0
111801019450,5,6,5.0,
111801019456,1,7,6.0,5.0
111801019457,1,6,5.0,5.0
111801019659,1,7,6.0,5.0
111801019750,1,6,5.0,5.0
111801019753,1,6,5.0,3.0
111801019758,1,7,6.0,5.0
111801019856,1,1,6.0,5.0
111801019858,1,7,1.0,5.0
111801046156,1,7,6.0,5.0
111801046359,5,6,5.0,1.0
111801046451,1,7,1.0,1.0
111801046453,1,6,5.0,1.0
111801046850,9,7,6.0,6.0
111801046858,9,6,5.0,1.0
111801119054,1,6,5.0,1.0
111801119453,1,6,5.0,7.0
111801119851,1,7,6.0,5.0
111801119858,1,6,5.0,1.0
111801146654,1,6,5.0,6.0
111801146851,1,9,8.0,7.0
111801146952,5,7,6.0,6.0
111801148351,1,6,5.0,5.0
111801148552,1,6,5.0,1.0
111801148556,7,7,,
111801148557,1,5,5.0,1.0
111801148756,1,6,5.0,1.0
111801219057,1,6,5.0,3.0
111801246051,1,6,5.0,6.0
111801246250,1,7,6.0,5.0
111801246251,1,6,5.0,5.0
111801248557,1,6,5.0,1.0
111801319850,1,6,6.0,6.0
111801319852,1,6,6.0,6.0
111801346250,1,5,4.0,1.0
111801346550,1,6,5.0,5.0
111801346557,1,6,5.0,7.0
111801346852,5,7,6.0,5.0
111801346857,1,6,5.0,5.0
111801348352,1,7,6.0,5.0
111801348357,1,6,5.0,5.0
111801348759,1,7,6.0,5.0
111801446051,8,6,6.0,5.0
111801446055,1,7,6.0,5.0
111801446058,1,6,5.0,3.0
111801446252,1,6,6.0,6.0
111801446654,9,6,5.0,5.0
111801446750,1,6,5.0,5.0
111801448754,1,6,6.0,5.0
111801519656,1,6,5.0,5.0
111801519852,1,1,1.0,1.0
111801519859,1,7,6.0,5.0
111801546753,1,7,6.0,5.0
111801548753,1,6,6.0,5.0
111801619453,1,6,6.0,5.0
111801619854,1,6,5.0,1.0
111801619856,1,6,5.0,5.0
111801646258,9,7,6.0,5.0
111801646356,1,6,6.0,5.0
111801646357,1,6,6.0,6.0
111801646452,1,6,5.0,1.0
111801646457,1,6,5.0,5.0
111801646557,1,7,6.0,5.0
111801646850,1,1,5.0,1.0
111801646855,1,6,5.0,6.0
111801648555,1,6,5.0,5.0
111801648557,1,6,5.0,1.0
111801648750,1,6,5.0,6.0
111801648754,1,6,5.0,5.0
111801648755,5,6,5.0,6.0
111801648758,1,6,5.0,5.0
111801746759,1,7,6.0,5.0
111801746953,1,5,1.0,1.0
111801748350,5,1,2.0,3.0
111801748550,1,6,5.0,1.0
111801748559,1,2,5.0,4.0
111801846156,1,6,5.0,5.0
111801846950,1,7,6.0,6.0
111801848753,1,6,6.0,5.0
111801919858,1,6,5.0,5.0
111801946154,1,6,6.0,6.0
111801946155,1,1,1.0,1.0
111801946450,1,6,5.0,5.0
111801946458,1,6,6.0,6.0
111801946553,1,7,6.0,5.0
111801948551,1,6,5.0,1.0
111801948557,1,6,6.0,6.0
111802046054,1,6,5.0,6.0
111802046856,1,6,5.0,5.0
111802119654,1,6,6.0,6.0
111802246458,1,6,6.0,5.0
111802248553,6,6,5.0,5.0
111802346156,1,6,5.0,6.0
111802346254,1,6,6.0,5.0
111802346854,1,6,5.0,5.0
111802348559,1,6,6.0,5.0
111802448359,1,6,6.0,5.0
111802546452,1,6,5.0,1.0
111802546457,1,6,6.0,5.0
111802548350,1,5,1.0,
111802548556,1,6,5.0,1.0
111802548759,1,6,5.0,5.0
111802646453,1,5,8.0,6.0
