userid,interval_mean,interval_var,interval_min,interval_lastvale1,interval_lastvale2,interval_lastvale3,interval_lastvale4,interval_last3_mean,interval_last3_var,first_interval
111825648556,28743.8,7353032900.16,7.0,285993.0,37.0,446.0,182.0,95492.0,18145343380.67,197.0
111825746457,48030.0,13993104613.58,2.0,51.0,35.0,2.0,72.0,29.33,416.22,75.0
111825746656,8118.06,833665825.35,4.0,101.0,337.0,6.0,122892.0,148.0,19364.67,39.0
111825748759,167.07,203094.27,9.0,226.0,24.0,35.0,52.0,95.0,8600.67,128.0
111825846252,67.33,1846.89,17.0,63.0,122.0,17.0,,67.33,1846.89,17.0
111825846457,115.5,4436.75,16.0,155.0,67.0,26.0,128.0,82.67,2896.22,16.0
111825846658,177.0,30940.0,21.0,22.0,120.0,21.0,494.0,54.33,2156.22,228.0
111825848353,2716.23,46010335.41,1.0,170.0,55.0,197.0,9318.0,140.67,3790.89,43.0
111825848754,315.75,210035.19,17.0,96.0,42.0,1108.0,17.0,415.33,240379.56,17.0
111825946553,32190.88,8871902803.1,4.0,513337.0,150031.0,40.0,41.0,221136.0,46440262214.0,92.0
111825948356,6577.88,594430476.23,5.0,16.0,12.0,9200.0,6705.0,3076.0,18751690.67,98.0
111825948557,2055.48,38774498.25,28.0,134.0,366.0,1049.0,158.0,516.33,150837.56,1737.0
111826046258,1390.38,38776492.82,3.0,71.0,82.0,128.0,188.0,93.67,609.56,31252.0
111826046359,73.0,2462.0,5.0,92.0,122.0,5.0,,73.0,2462.0,5.0
111826046554,51600.58,20450711244.78,4.0,593183.0,49.0,5.0,8.0,197745.67,78185342619.56,2473.0
111826046855,169.0,3284.67,126.0,126.0,250.0,131.0,,169.0,3284.67,131.0
111826046951,37458.19,38947876045.18,2.0,89.0,582.0,10.0,6.0,227.0,64052.67,200.0
111826146151,8130.69,742195468.98,8.0,349.0,21.0,178.0,1007.0,182.67,17941.56,1315.0
111826146651,3685.68,168687158.71,1.0,82.0,38.0,55.0,10.0,58.33,328.22,1.0
111826146855,34.0,1114.8,6.0,60.0,6.0,7.0,10.0,24.33,636.22,87.0
111826148351,1876.54,16647083.02,3.0,72.0,35.0,390.0,3.0,165.67,25390.89,138.0
111826148353,129585.0,132209981244.67,1.0,113.0,1572.0,1.0,3.0,562.0,512140.67,1158007.0
111826246054,51.17,639.47,20.0,28.0,82.0,70.0,31.0,60.0,536.0,20.0
111826246059,863.57,7735643.96,3.0,40.0,3.0,21.0,1243.0,21.33,228.22,28.0
111826246653,13828.43,3806444835.33,2.0,1239.0,57.0,2.0,27.0,432.67,325590.89,226.0
111826246751,145.5,39005.11,4.0,81.0,43.0,353.0,78.0,159.0,19058.67,51.0
111826246850,100.2,5345.36,10.0,149.0,67.0,216.0,59.0,144.0,3712.67,10.0
111826246957,26804.18,37232957418.72,1.0,7.0,8.0,123.0,18.0,46.0,2964.67,67.0
111826248350,157.29,25303.06,12.0,59.0,225.0,83.0,171.0,122.33,5366.22,12.0
111826319051,7935.2,539641615.56,3.0,190.0,3.0,82.0,333.0,91.67,5874.89,133.0
111826319652,72.0,3109.33,9.0,55.0,9.0,77.0,162.0,47.0,802.67,120.0
111826319855,,,,,,,,,,
111826346357,4500.61,151023046.68,1.0,250.0,7.0,20399.0,6.0,6885.33,91319434.89,70.0
111826348751,25331.32,5026826850.31,2.0,97.0,538.0,2.0,8359.0,212.33,54533.56,224.0
111826446055,,,,,,,,,,
111826446554,485975.33,569642288315.22,11.0,917191.0,1998411.0,11.0,123.0,971871.0,667095377866.67,67.0
111826448354,3388.33,22731787.56,13.0,10131.0,13.0,21.0,,3388.33,22731787.56,21.0
111826448358,5353.67,190429428.89,2.0,108.0,71.0,3.0,11.0,60.67,1890.89,32.0
111826448753,62797.2,37113526976.56,5.0,6.0,38.0,29.0,26.0,24.33,181.56,17.0
111826448759,3874.8,107877146.76,23.0,29.0,45.0,136.0,85.0,70.0,2220.67,23.0
111826546356,4174.53,251017780.25,5.0,90.0,90.0,6.0,495.0,62.0,1568.0,13.0
111826546357,57577.31,54477761743.43,2.0,940809.0,14.0,24.0,112625.0,313615.67,196685738705.56,1097969.0
111826548756,44.0,1250.25,3.0,14.0,26.0,20.0,98.0,20.0,24.0,42.0
111826619451,3084.76,147257589.12,1.0,24.0,32.0,5.0,11.0,20.33,128.22,18.0
111826646055,2598.11,52526630.77,4.0,6.0,103.0,4.0,23097.0,37.67,2134.89,9.0
111826648751,133.33,13620.22,8.0,103.0,289.0,8.0,,133.33,13620.22,8.0
111826719855,39929.91,23042910172.99,2.0,1932.0,354717.0,86.0,112058.0,118911.67,27802645566.89,44.0
111826746651,21550.73,3703519714.86,1.0,49.0,17.0,245.0,6.0,103.67,10158.22,60.0
111826746750,80.91,7819.17,3.0,23.0,76.0,199.0,23.0,99.33,5434.89,68.0
111826748555,164066.08,238920498456.92,1.0,2413.0,20.0,70.0,36.0,834.33,1246510.89,53.0
111826846058,77757.47,59525630720.25,7.0,191.0,44.0,28.0,55809.0,87.67,5381.56,1391652.0
111826846156,120.27,34347.93,1.0,28.0,53.0,1.0,31.0,27.33,450.89,151.0
111826846657,4080.85,89090998.94,1.0,123.0,1.0,6.0,37.0,43.33,3177.56,30.0
111826848357,18781.32,23378695717.42,4.0,23.0,9.0,6.0,132.0,12.67,54.89,40.0
111826848752,11396.31,11769814555.29,4.0,75.0,274.0,4735.0,19.0,1694.67,4628413.56,7173.0
111826848756,57.5,2994.25,3.0,124.0,4.0,3.0,99.0,43.67,3226.89,99.0
111826919453,15799.77,2960597465.72,2.0,315.0,51.0,5.0,3.0,123.67,18656.89,204286.0
111826919854,21128.0,1322627181.5,14.0,196.0,183.0,14.0,84119.0,131.0,6872.67,84119.0
111826919855,82.5,1865.25,14.0,119.0,77.0,120.0,14.0,105.33,401.56,14.0
111826946455,285167.1,731257536775.09,9.0,26.0,406.0,42.0,38.0,158.0,30794.67,102.0
111826946650,172374.1,139819845935.29,2.0,67.0,179.0,90.0,1186605.0,112.0,2332.67,95.0
111827046854,55994.94,15718124198.43,9.0,168989.0,505290.0,38199.0,21.0,237492.67,38708709886.89,4328.0
111827119452,209975.67,169657053108.67,13.0,7063.0,13.0,908.0,252506.0,2661.33,9820838.89,85457.0
111827119457,3520.62,45152918.23,10.0,68.0,26.0,329.0,10.0,141.0,17966.0,27.0
111827246053,10559.92,713292180.74,2.0,38.0,77.0,2.0,15.0,39.0,938.0,105.0
111827246653,34580.79,4599734662.48,4.0,42.0,417.0,4.0,16.0,154.33,34737.56,140628.0
111827246950,284.25,1048805.69,1.0,58.0,26.0,46.0,12.0,43.33,174.22,38.0
111827248754,6140.29,481500166.92,5.0,44.0,33.0,25.0,73.0,34.0,60.67,30.0
111827346751,239.67,39286.22,33.0,507.0,33.0,179.0,,239.67,39286.22,179.0
111827348356,131.4,6549.44,43.0,242.0,48.0,43.0,118.0,111.0,8584.67,206.0
111827446059,52887.62,19500893418.73,11.0,60.0,432.0,30.0,11.0,174.0,33432.0,80.0
111827446152,44015.4,17312012204.37,15.0,78.0,144.0,15.0,3195.0,79.0,2774.0,376.0
111827446450,45935.08,17700665757.67,3.0,87132.0,8.0,23.0,495.0,29054.33,1686507720.22,13.0
111827446759,8531.98,847017617.19,1.0,158900.0,13101.0,92262.0,440.0,88087.67,3551603929.56,94.0
111827446859,37803.39,17680042819.66,2.0,200.0,21250.0,544973.0,601272.0,188807.67,63500722750.89,28.0
111827446956,31869.47,9904137218.85,3.0,79.0,108.0,17.0,1597.0,68.0,1440.67,128.0
111827546557,,,,,,,,,,
111827548551,97.0,16094.8,2.0,89.0,23.0,344.0,2.0,152.0,19158.0,27.0
111827548755,399.6,522344.64,3.0,87.0,41.0,1844.0,3.0,657.33,704441.56,23.0
111827619656,25445.62,7464884064.7,5.0,416.0,5.0,5148.0,21.0,1856.33,5445688.22,136.0
111827619852,66538.12,30967704758.86,5.0,23.0,22.0,532128.0,21.0,177391.0,62919169584.67,56.0
111827646655,,,,,,,,,,
111827719054,1161.32,28841046.64,1.0,70.0,30.0,3.0,2.0,34.33,757.56,47.0
111827719453,327.6,42345.44,41.0,595.0,41.0,410.0,139.0,348.67,53033.56,453.0
111827746459,2268.34,315089379.58,1.0,98.0,10.0,7.0,22.0,38.33,1781.56,21.0
111827746856,70338.5,73621515012.88,2.0,93.0,423.0,2.0,337.0,172.67,32713.56,17.0
111827746953,4803.0,215837472.46,2.0,24.0,60.0,397.0,165.0,160.33,28221.56,1077.0
111827746957,93.75,2943.19,29.0,145.0,138.0,29.0,47.0,104.0,2820.67,161.0
111827748352,23189.33,13629978730.28,2.0,42.0,5.0,134513.0,17.0,44853.33,4019428141.56,22.0
111827748558,29.0,754.67,3.0,17.0,67.0,3.0,,29.0,754.67,3.0
111827846258,,,,,,,,,,
111827846357,50293.54,24825259639.48,8.0,45516.0,472955.0,32.0,8.0,172834.33,45381006322.89,307.0
111827846556,125.29,33475.92,2.0,41.0,32.0,63.0,637.0,45.33,169.56,88.0
111827846755,54.33,33.56,48.0,62.0,53.0,48.0,,54.33,33.56,48.0
111827848358,20720.6,9234780207.67,1.0,639.0,13.0,206.0,101.0,286.0,68512.67,69.0
111827848751,166.12,12685.11,13.0,260.0,307.0,178.0,13.0,248.33,2841.56,142.0
111827848758,40398.81,13711784378.64,2.0,37.0,98.0,8.0,95.0,47.67,1406.89,12.0
111827946057,70.0,3599.43,6.0,124.0,91.0,6.0,13.0,73.67,2470.89,32.0
111827946253,,,993.0,993.0,,,,,,993.0
111827946750,27169.86,22561536913.1,3.0,156.0,28.0,74.0,117.0,86.0,2802.67,1097466.0
111840014758,5454.67,1834053548.39,2.0,15.0,19.0,25.0,24.0,19.67,16.89,17.0
111840014850,175652.94,394837124215.83,3.0,134.0,6.0,72788.0,73.0,24309.33,1175093291.56,97.0
111840014951,307.38,299063.48,5.0,43.0,5.0,1739.0,145.0,595.67,653846.22,17.0
111840015853,21675.58,2794672137.91,6.0,431.0,135.0,6.0,76683.0,190.67,31653.56,61.0
111840019052,1432.38,5171491.23,10.0,45.0,820.0,1029.0,10.0,631.33,179173.56,48.0
111840019154,5808.5,362753070.92,2.0,58.0,74.0,5.0,68977.0,45.67,869.56,15.0
111840019155,179956.93,379983464487.64,4.0,5.0,4.0,38.0,88.0,15.67,249.56,10900.0
111840019353,754.4,1451615.44,51.0,51.0,3157.0,282.0,228.0,1163.33,1996246.89,54.0
111840019357,51903.79,17343512077.92,2.0,921.0,67.0,31.0,92856.0,339.67,169190.22,10310.0
111840019458,460.5,201152.25,12.0,909.0,12.0,,,,,12.0
111840019952,94078.27,59450859112.56,7.0,130.0,61.0,12.0,173528.0,67.67,2342.89,60.0
111840046152,114107.86,63522693709.69,8.0,187.0,29.0,897907.0,47.0,299374.33,179120680694.22,81.0
111840046757,108462.5,33961067464.25,6.0,89.0,6.0,6130.0,427625.0,2075.0,8222660.67,427625.0
111840048354,12458.47,881698538.37,7.0,27.0,7.0,45.0,9757.0,26.33,240.89,303.0
111840048754,29334.14,6582940176.26,1.0,50.0,81.0,1.0,3.0,44.0,1084.67,15.0
111840114155,1789.83,44640363.67,1.0,65.0,244.0,535.0,3.0,281.33,37513.56,214.0
111840114251,129381.55,123371900133.1,2.0,68.0,58.0,268.0,68.0,131.33,9355.56,70.0
111840114257,2027.37,51088741.88,2.0,31.0,8917.0,11255.0,4893.0,6734.33,23378379.56,91.0
111840114650,311.5,99938.25,122.0,122.0,859.0,131.0,134.0,370.67,119248.22,134.0
111840114855,33551.57,11553768375.39,7.0,317.0,630.0,22.0,97608.0,323.0,61628.67,143.0
111840114951,,,,,,,,,,
111840114956,588175.77,3251547092735.56,2.0,89.0,4.0,3.0,2.0,32.0,1624.67,32.0
111840119157,,,,,,,,,,
111840119259,95703.35,59489220407.23,4.0,56.0,4.0,27780.0,11.0,9280.0,171125450.67,208.0
111840119552,249728.35,222661768679.15,7.0,218411.0,876532.0,33237.0,3474.0,376060.0,130951013104.67,230.0
111840119555,10057.2,390811978.16,6.0,131.0,104.0,6.0,451.0,80.33,2884.22,49594.0
111840119558,7075.8,255429412.03,1.0,108.0,1.0,50.0,40883.0,53.0,1912.67,10565.0
111840119654,20803.89,13018550176.7,3.0,178.0,51.0,282101.0,9896.0,94110.0,17670310728.67,62.0
111840119859,353248.65,2494083762657.23,2.0,60.0,184.0,2.0,4.0,82.0,5762.67,1548.0
111840146051,,,,,,,,,,
111840146052,13804.74,951217792.19,2.0,1040.0,28.0,85331.0,471.0,28799.67,1598066514.89,1107.0
111840146253,18279.15,2161629237.55,1.0,128.0,7.0,121.0,23.0,85.33,3076.22,38.0
111840146353,33238.6,4231517124.64,8.0,882.0,2443.0,15.0,178514.0,1113.33,1009288.22,94.0
111840146357,69614.75,33582004833.69,20.0,124.0,35.0,27.0,554456.0,62.0,1932.67,2062.0
111840146453,251383.0,190264260308.0,9.0,60.0,39.0,135.0,352792.0,78.0,1698.0,180.0
111840146758,26.4,482.64,2.0,66.0,17.0,32.0,2.0,38.33,420.22,15.0
111840146853,41962.67,21544971812.94,1.0,127.0,499.0,129.0,927.0,251.67,30587.56,33.0
111840146958,154786.25,75862220578.77,6.0,194.0,8.0,26.0,44710.0,76.0,7016.0,90.0
111840146959,1316870.33,3468028946980.22,41.0,41.0,60.0,3950510.0,,1316870.33,3468028946980.22,3950510.0
111840148751,6197.66,361028769.54,2.0,81.0,34.0,219.0,29.0,111.33,6164.22,10.0
111840148755,140285.73,113100155477.15,3.0,49.0,147.0,44.0,61176.0,80.0,2248.67,272157.0
111840214152,108254.24,77534457632.53,3.0,105.0,1987.0,966.0,5.0,1019.33,591742.89,22407.0
111840214350,11800.45,277157021.15,5.0,24.0,1097.0,10.0,12674.0,377.0,259232.67,36.0
111840214750,69.0,256.0,53.0,85.0,53.0,,,,,53.0
111840215058,334373.14,926528589305.75,1.0,181.0,1.0,20.0,481545.0,67.33,6520.22,12.0
111840215157,200284.79,139479927712.6,9.0,1062152.0,847178.0,31.0,12.0,636453.67,210219208769.56,18.0
111840215450,,,,,,,,,,
111840215850,84841.72,255857255813.37,3.0,287.0,36.0,5953.0,34.0,2092.0,7464160.67,26.0
111840215957,14011.96,1818074277.79,3.0,11.0,5.0,622.0,14.0,212.67,83782.89,8.0
111840219256,34237.98,19363143610.87,3.0,75.0,15.0,17.0,7.0,35.67,774.22,882199.0
111840219754,155.33,37173.56,19.0,19.0,428.0,19.0,,155.33,37173.56,19.0
111840219855,,,,,,,,,,
111840246051,1189298.0,7070914236133.0,3.0,159.0,287.0,3.0,11.0,149.67,13486.22,59.0
111840246758,92268.6,73935324359.44,9.0,114.0,52.0,266.0,207.0,144.0,8082.67,242.0
111840248754,13530.7,1195137493.52,6.0,82.0,10.0,15240.0,9.0,5110.67,51302560.89,20.0
111840314250,1555907.0,14046995804002.28,10.0,10736051.0,87101.0,263.0,400.0,3607805.0,25407202324632.0,302.0
111840314255,16849.53,1449552533.52,1.0,317.0,6205.0,12.0,13172.0,2178.0,8123868.67,73.0
111840314259,54107.9,12072250655.03,4.0,568.0,18.0,41.0,304167.0,209.0,64528.67,16.0
111840314452,8879.07,518225012.56,2.0,12.0,101.0,19.0,84.0,44.0,1632.67,46566.0
111840314459,231009.0,516853337494.57,2.0,27.0,86.0,7.0,819.0,40.0,1124.67,33.0
111840314853,,,72.0,72.0,,,,,,72.0
111840314855,96794.73,66182743880.33,6.0,182.0,126.0,16.0,93472.0,108.0,4754.67,96.0
111840314950,123629.3,327608347088.37,5.0,193.0,34.0,265.0,56.0,164.0,9314.0,773.0
111840319057,85845.51,157784235736.52,2.0,842.0,43.0,2.0,14.0,295.67,149520.22,123.0
111840319258,62991.57,5466537471.96,8.0,487.0,9.0,161811.0,1938.0,54102.33,5800616518.22,166419.0
111840319358,414670.12,736064853883.69,4.0,3110580.0,2104756.0,660818.0,1161843.0,1958718.0,1010885858162.67,15.0
111840319453,,,174.0,174.0,,,,,,174.0
111840319457,15293.0,815171345.65,5.0,17.0,18.0,5.0,10873.0,13.33,34.89,4216.0
111840346157,32497.72,12230014255.92,1.0,194.0,619.0,39386.0,51.0,13399.67,337674864.22,11.0
111840346559,15249.25,493196926.69,2.0,324.0,12.0,24140.0,120.0,8158.67,127717731.56,791.0
111840346750,2446.33,32541685.05,2.0,24.0,57.0,23.0,201.0,34.67,249.56,20.0
111840346852,167.5,22612.25,6.0,362.0,265.0,6.0,37.0,211.0,22580.67,37.0
111840346957,3976.83,64341691.81,84.0,1525.0,88.0,21876.0,151.0,7829.67,98993901.56,84.0
111840348350,239646.0,287070032809.33,3.0,96.0,3.0,27.0,25.0,42.0,1554.0,18.0
111840348351,92374.09,42826810749.47,4.0,126.0,126.0,179.0,16.0,143.67,624.22,173.0
111840348353,161881.04,228396678180.11,13.0,890.0,76.0,73.0,14999.0,346.33,147788.22,45.0
111840348358,30738.21,3767975784.06,5.0,67.0,5.0,16.0,141823.0,29.33,729.56,27.0
111840348751,73948.59,38737476606.5,1.0,277.0,54.0,44.0,103.0,125.0,11568.67,28.0
111840414156,7691.93,671063637.85,12.0,15.0,118.0,999.0,1676.0,377.33,195002.89,134.0
111840414452,43.0,1995.5,3.0,53.0,4.0,3.0,112.0,20.0,544.67,112.0
111840414459,544841.0,1729723661612.86,5.0,216.0,290.0,5.0,3766139.0,170.33,14580.22,49.0
111840414757,29781.57,5228129672.53,19.0,257.0,19.0,749.0,25.0,341.67,92400.89,162.0
111840414951,,,32.0,32.0,,,,,,32.0
111840414955,249433.0,2167229788740.89,2.0,102.0,46.0,18.0,237.0,55.33,1219.56,19.0
111840419350,192110.94,515783726609.93,2.0,14.0,2496.0,4671.0,68.0,2393.67,3619844.22,62734.0
111840419658,553.83,317470.81,46.0,738.0,1596.0,800.0,46.0,1044.67,152624.89,94.0
111840419753,23695.81,2741072997.68,5.0,31.0,4074.0,673.0,23.0,1592.67,3147201.56,49.0
111840446455,36517.12,2673919577.61,8.0,661.0,8.0,155317.0,11562.0,51995.33,5337754469.56,68794.0
111840446458,79692.85,68834974320.58,1.0,58.0,28.0,1.0,7.0,29.0,542.0,62.0
111840446551,41489.83,12754119751.97,1.0,248.0,4.0,6.0,3815.0,86.0,13122.67,154451.0
111840446654,16186.67,934847691.22,36.0,36.0,3986.0,84312.0,7429.0,29444.67,1507812550.22,121.0
111840446656,261168.67,277576981277.29,6.0,210.0,146.0,6.0,26551.0,120.67,7256.89,1070407.0
111840446755,104.12,6181.61,1.0,37.0,252.0,139.0,1.0,142.67,7710.89,68.0
111840446757,407278.85,816076245220.42,2.0,73883.0,2.0,12.0,205.0,24632.33,1212814100.22,11.0
111840446850,175689.0,60374290033.75,18.0,230.0,18.0,410289.0,707644.0,136845.67,37385635762.89,232.0
111840448754,405123.62,180385590057.73,36.0,517128.0,1159422.0,272724.0,255781.0,649758.0,139834248984.0,149.0
111840448755,8935.73,690230191.0,2.0,169.0,2.0,3.0,7.0,58.0,6160.67,10.0
111840448756,500754.25,751086250992.19,84.0,166.0,927.0,84.0,2001840.0,392.33,144054.89,2001840.0
111840448757,47441.67,24672049332.39,2.0,55.0,27.0,2.0,5.0,28.0,468.67,6.0
111840514152,63701.31,110667561681.14,3.0,6.0,53.0,15.0,40.0,24.67,414.89,175.0
111840514154,107614.33,166620256971.41,1.0,166.0,132.0,35.0,1872993.0,111.0,3080.67,9.0
111840514156,13365.75,9096801666.53,1.0,29.0,23.0,41.0,49.0,31.0,56.0,148.0
111840514252,116755.14,173263307958.66,1.0,135.0,77.0,251.0,38.0,154.33,5232.89,393.0
111840514652,289086.27,183124909418.2,56.0,56.0,449.0,1003.0,811091.0,502.67,150908.22,77.0
111840514756,27.0,823.33,2.0,21.0,2.0,80.0,49.0,34.33,1102.89,8.0
111840515152,2300.1,59934250.66,3.0,27.0,3.0,321.0,472.0,117.0,20904.0,592.0
111840515259,21454.8,1818267849.36,10.0,184.0,10.0,106737.0,199.0,35643.67,2527136068.22,144.0
111840515451,336997.32,1290002167684.28,2.0,72.0,38.0,2.0,7742.0,37.33,816.89,14861.0
111840515656,5709.53,1128957734.82,2.0,63.0,91.0,433.0,766.0,195.67,28294.22,2585.0
111840515859,37108.12,14739804483.2,4.0,30.0,254.0,213.0,39.0,165.67,9482.89,32425.0
111840519155,22062.84,1468550056.13,2.0,3460.0,31.0,7.0,140210.0,1166.0,2631314.0,49.0
111840519255,38889.46,25505301161.42,2.0,98.0,36.0,8.0,39.0,47.33,1414.22,12.0
111840519357,24673.23,3034143226.06,4.0,186.0,19.0,1217.0,62338.0,474.0,280672.67,10.0
111840519659,6870.38,440913808.85,13.0,55.0,26.0,75.0,3110.0,52.0,404.67,24.0
111840546056,259166.0,352738918831.0,11.0,258557.0,1814496.0,12.0,64.0,691021.67,642238208333.56,42.0
111840546251,868200.71,4515259683131.35,9.0,180.0,142.0,6073155.0,9.0,2024492.33,8195834694470.89,252.0
111840546450,60908.6,40846933207.99,2.0,361.0,2073.0,2.0,51.0,812.0,816540.67,34.0
111840546654,59548.95,44398389556.92,10.0,144.0,17.0,775094.0,44.0,258418.33,133476874950.89,42.0
111840546658,216451.07,654882449093.8,17.0,455.0,117.0,100.0,17.0,224.0,26728.67,60.0
111840546758,44198.61,10006710586.66,3.0,32.0,567.0,11176.0,4948.0,3925.0,26336204.67,208.0
111840548554,27068.11,10562079985.73,3.0,211.0,278.0,22.0,74439.0,170.33,11749.56,40.0
111840548756,84888.97,123476584095.97,5.0,28.0,48.0,390855.0,22.0,130310.33,33941761730.89,69.0
111840614257,54540.12,37425170071.63,2.0,534.0,57.0,7.0,4.0,199.33,56417.56,45218.0
111840614353,59510.25,22729047047.19,7.0,535.0,212.0,147.0,15457.0,298.0,28788.67,1538.0
111840614355,174.75,7708.19,59.0,154.0,59.0,305.0,181.0,172.67,10260.22,181.0
111840614558,3304.18,96148436.69,10.0,1484.0,163.0,30.0,34285.0,559.0,430760.67,13.0
111840614653,19194.02,6989533189.98,1.0,23.0,13.0,22.0,20.0,19.33,20.22,75.0
111840614751,,,,,,,,,,
111840614754,23221.13,5380675353.26,2.0,451.0,62.0,54.0,22.0,189.0,34332.67,659.0
111840614854,85909.69,49185675719.75,13.0,77.0,38.0,15.0,196408.0,43.33,654.89,16.0
111840619055,9090.7,489825836.3,2.0,78.0,17.0,1554.0,23.0,549.67,504962.89,178.0
111840619356,15259.44,1751891422.25,9.0,46.0,842.0,26761.0,222.0,9216.33,154013266.89,129.0
111840619559,136.25,2838.69,75.0,133.0,221.0,116.0,75.0,156.67,2117.56,75.0
111840619957,210966.44,355888082835.36,3.0,49.0,3.0,6.0,109.0,19.33,441.56,69.0
111840646251,140950.66,85078781073.78,2.0,82.0,601018.0,21.0,151854.0,200373.67,80257941536.22,13.0
111840646255,252.33,90756.22,24.0,24.0,678.0,55.0,,252.33,90756.22,55.0
111840646451,6619.0,255432449.43,3.0,88.0,115.0,222.0,3.0,141.67,3348.22,9.0
111840646455,130218.38,148141449045.01,4.0,1732817.0,184232.0,1034838.0,8.0,983962.33,400980083766.89,185.0
111840646551,1427.6,2191404.64,5.0,1079.0,3995.0,2005.0,5.0,2359.67,1480070.22,54.0
111840646954,170019.73,234528015508.74,3.0,114.0,48.0,37.0,1004828.0,66.33,1156.22,25.0
111840648357,54.5,3397.25,16.0,17.0,30.0,155.0,16.0,67.33,3870.89,16.0
111840648550,50.75,425.19,25.0,25.0,41.0,81.0,56.0,49.0,554.67,56.0
111840648754,3371.71,104077215.06,2.0,36.0,35.0,6284.0,20.0,2118.33,8676389.56,10.0
111840714151,42238.72,15435027687.74,1.0,951.0,720.0,2.0,49.0,557.67,163276.22,3.0
111840714154,832793.29,2617406031766.2,18.0,25.0,158.0,18.0,4685224.0,67.0,4148.67,20231.0
111840714254,1112.5,4675010.25,15.0,139.0,111.0,280.0,186.0,176.67,5469.56,15.0
111840714352,192.91,197244.08,2.0,55.0,37.0,23.0,1588.0,38.33,171.56,69.0
111840714454,306.0,27464.0,152.0,230.0,152.0,536.0,,306.0,27464.0,536.0
111840714550,28154.06,2571028008.17,6.0,61.0,8486.0,33081.0,6600.0,13876.0,196246116.67,166824.0
111840714654,179.56,89982.02,1.0,1014.0,164.0,85.0,148.0,421.0,176864.67,14.0
111840714957,170003.89,306623212299.39,3.0,94248.0,356967.0,35.0,20.0,150416.67,22810868328.22,119.0
111840719157,117917.87,90306010015.72,2.0,138408.0,2.0,35.0,24.0,46148.33,4255923228.22,10.0
111840719454,559008.5,1491229030085.25,9.0,81.0,9.0,39.0,64687.0,43.0,872.0,3289093.0
111840719456,197149.35,286240304348.35,4.0,203.0,52.0,5.0,17.0,86.67,7134.89,1883539.0
111840719459,100911.9,224733931613.56,6.0,153.0,21.0,48.0,29.0,74.0,3242.0,18.0
111840719558,698.12,2891685.36,2.0,57.0,2.0,17.0,198.0,25.33,538.89,5194.0
111840719851,68898.58,85043811041.62,4.0,13.0,649500.0,550.0,125878.0,216687.67,93663306004.22,124.0
111840719856,229.58,538682.78,1.0,63.0,2.0,142.0,36.0,69.0,3284.67,10.0
111840746152,54.0,1148.2,1.0,73.0,20.0,1.0,69.0,31.33,928.22,54.0
111840746352,14127.68,458290171.4,5.0,67.0,7.0,47468.0,171.0,15847.33,499933880.22,7755.0
111840746453,335650.18,3417125668198.46,3.0,132.0,38.0,45.0,191.0,71.67,1828.22,11708169.0
111840746652,32380.73,6511299075.02,4.0,168.0,23366.0,11.0,56774.0,7848.33,120403097.56,56.0
111840746656,14501.78,1738358105.84,3.0,92.0,38.0,56086.0,555.0,18738.67,697412139.56,232.0
111840746851,,,169.0,169.0,,,,,,169.0
111840746853,281179.65,543250892291.64,4.0,143.0,370.0,4.0,14.0,172.33,22756.22,15.0
111840746956,29981.85,6850759399.46,2.0,35.0,36.0,55.0,169796.0,42.0,84.67,9.0
111840748550,12236.94,550646940.79,1.0,427.0,84857.0,34917.0,97.0,40067.0,1201332066.67,23.0
111840748751,80243.77,257068747496.19,1.0,14.0,14.0,115.0,24.0,47.67,2266.89,17.0
111840748758,255.67,392794.89,4.0,4.0,81.0,24.0,44.0,36.33,1064.22,12.0
111840814454,19786.3,3756432883.41,5.0,880.0,116.0,7.0,121662.0,334.33,150856.22,90.0
111840819759,117445.5,208233510795.7,9.0,51.0,100.0,9.0,615.0,53.33,1382.89,145.0
111840819956,34665.53,24926492163.81,1.0,55.0,2.0,77.0,3.0,44.67,990.89,1549.0
111840846150,97.5,12083.45,3.0,308.0,258.0,9.0,72.0,191.67,17100.22,39.0
111840846158,235469.57,637218911922.1,1.0,79.0,436.0,1.0,651.0,172.0,35862.0,70.0
111840846353,58130.62,15133670572.73,7.0,135.0,15.0,252419.0,10456.0,84189.67,14150556696.89,16857.0
111840846358,1246.62,6023779.48,2.0,51.0,2.0,7659.0,1263.0,2570.67,12945968.22,232.0
