userid,actionType1,actionType2,actionType3,actionType4,actionType5,actionType6,actionType7,actionType8,actionType9,user_purchase_orderType01_times,if_exist_rate_largerthan_2,user_click_num,user_click_rate,user_purchase_num,user_open_app_num,user_purchase_rate,user_orderType0_rate_largerthan_2,actionType234_after_submit_last_order,tages_num,keywords_num,browse_product_num_by_day,firstType,daoshuType1,daoshuType2,daoshuType3,to_closest_1_time,to_closest_2_time,to_closest_2_time_interval_mean,to_closest_2_time_interval_min,to_closest_3_dist,to_closest_3_time,to_closest_3_time_interval_mean,to_closest_3_time_interval_min,to_closest_4_time,to_closest_4_time_interval_min,to_closest_5_time,to_closest_5_dist,to_closest_5_time_interval_mean,to_closest_5_time_interval_min,to_closest_5_time_interval_max,to_closest_5_time_interval_var,to_closest_6_time,to_closest_6_time_interval_mean,to_closest_6_time_interval_min,to_closest_6_time_interval_max,to_closest_6_time_interval_var,to_closest_7_time,to_closest_7_time_interval_mean,to_closest_7_time_interval_min,to_closest_7_time_interval_max,to_closest_7_time_interval_var,to_closest_8_dist,to_closest_8_time,to_closest_8_time_interval_mean,to_closest_8_time_interval_min,to_closest_8_time_interval_var,to_closest_9_time,to_closest_9_time_interval_mean,to_closest_9_time_interval_var,to_closest_9_time_interval_mean_multi_var,interval_mean,interval_var,interval_min,interval_lastvale1,interval_lastvale2,interval_lastvale3,interval_lasetvale4,interval_last3_mean,interval_last3_var,first_interval
111145813595,11,0,0,0,19,3,0,1,1,,,35,1.06,1.0,11.0,9.09,,,,,0.69,1,5,5.0,5.0,921.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1674235.0,88117.63,3.0,689453.0,35798031366.3,,,,,,12.0,1653209.0,137767.42,6.0,49962992567.9,1653189.0,150289.91,52623329003.2,22587057047.8,89172.32,37669887571.92,3,6,17,898,553191,307.0,174660.67,150
111145813617,5,0,0,0,6,1,0,0,0,,,12,0.36,0.0,5.0,0.0,,,,,0.58,1,1,5.0,5.0,0.0,,,,,,,,,,39625.0,1.0,39625.0,39625.0,39625.0,0.0,1079410.0,215882.0,11.0,711511.0,69570462043.2,,,,,,,,,,,,,,,223791.64,176408836722.23,8,39625,66200,711511,11,272445.33,96507034926.89,8
111145813692,4,0,0,0,15,11,0,0,0,,,30,0.91,0.0,4.0,0.0,,,,,0.87,1,1,1.0,1.0,0.0,,,,,,,,,,6685342.0,4.0,1671335.5,12.0,4082355.0,2254749703220.0,6685330.0,2228443.33,1037777.0,4082355.0,1764856385770.0,,,,,,,,,,,,,,,230615.83,643107724705.73,4,1565198,4082355,1037777,12,2228443.33,1764856385774.89,30
111145846552,3,0,0,0,1,1,1,0,0,1.0,,6,0.18,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.5,1,7,6.0,6.0,215.0,,,,,,,,,,168.0,2.0,84.0,55.0,113.0,841.0,55.0,55.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,10331.8,421958122.56,29,55,113,47,29,71.67,864.89,51415
111145885599,1,0,0,0,8,4,0,0,0,,,13,0.39,0.0,1.0,0.0,,,,,0.92,1,6,5.0,5.0,1558.0,,,,,,,,,,60.0,1.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,129.83,20799.81,8,60,8,186,80,84.67,5584.89,220
111145885890,10,0,0,0,19,3,0,0,0,,,32,0.97,0.0,10.0,0.0,,,,,0.69,1,6,6.0,6.0,234.0,,,,,,,,,,78.0,2.0,39.0,38.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,76610.39,24499394007.27,1,38,40,78,73,52.0,338.67,65
111145885897,3,0,0,0,4,1,0,0,0,,,8,0.24,0.0,3.0,0.0,,,,,0.62,1,6,5.0,5.0,120.0,,,,,,,,,,94.0,1.0,94.0,94.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,50182.0,11048170878.29,5,94,17,9,304661,40.0,1468.67,158
111145885899,10,0,0,1,22,9,0,0,0,,,42,1.27,0.0,10.0,0.0,,,,,0.76,1,6,5.0,5.0,55.0,,,,,,,,184856.0,1.0,43.0,1.0,43.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,205733.2,1550387127213.13,1,43,1,5,6,16.33,358.22,43
111145913292,5,0,0,0,34,1,0,0,0,,,40,1.21,0.0,5.0,0.0,,,,,0.88,1,6,5.0,5.0,365.0,,,,,,,,,,84.0,1.0,84.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,24118.1,10390971259.07,1,84,20,13,59,39.0,1020.67,77
111145913517,22,0,0,0,18,6,0,1,1,,,48,1.45,1.0,22.0,4.55,,,,,0.54,1,1,6.0,6.0,0.0,,,,,,,,,,96020.0,2.0,48010.0,66.0,95954.0,2298627136.0,95954.0,95954.0,95954.0,95954.0,0.0,,,,,,26.0,2268694.0,87257.46,2.0,29187295082.4,2268687.0,90747.48,30038100935.3,8235105126.35,115992.96,73626497779.19,2,95954,66,2,8,32007.33,2044588771.56,158770
111145916392,12,0,0,0,15,2,0,0,0,,,29,0.88,0.0,12.0,0.0,,,,,0.59,1,6,5.0,5.0,1013.0,,,,,,,,,,1004.0,1.0,1004.0,1004.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,21848.25,3180541572.19,6,1004,9,2093,6,1035.33,724333.56,51
111145948756,3,0,0,0,9,3,0,0,0,1.0,,15,0.45,0.0,3.0,0.0,,0.0,,,0.8,1,6,5.0,5.0,409.0,,,,,,,,,,89.0,1.0,89.0,89.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1203695.0,10782653920322.86,10,89,10,138,23,79.0,2780.67,4463394
111145980011,7,0,0,0,8,10,0,0,0,,,25,0.75,0.0,7.0,0.0,,,,,0.72,1,6,5.0,5.0,358.0,,,,,,,,,,9.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,13257.71,748464649.62,9,9,349,85772,14,28710.0,1628055188.67,497
111145980192,4,0,0,0,5,3,0,0,0,,,12,0.36,0.0,4.0,0.0,,,,,0.67,1,6,5.0,5.0,197.0,,,,,,,,,,182.0,1.0,182.0,182.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,161621.27,92692250282.38,1,182,15,657606,911922,219267.67,96070251882.89,52
111145980310,79,29,140,15,22,9,2,0,0,,,296,8.94,0.0,79.0,0.0,,,,,0.73,1,2,5.0,5.0,36.0,0.0,0.0,0.0,4.0,9159.0,2289.75,18.0,1781389.0,1.0,18.0,1.0,18.0,18.0,18.0,0.0,9959.0,766.08,15.0,9054.0,5727799.46,9944.0,828.67,18.0,9054.0,6154188.89,,,,,,,,,,50604.49,89517903835.89,1,18,18,69,9054,35.0,578.0,50
111145980493,5,0,1,0,8,4,1,1,0,1.0,,20,0.6,0.0,5.0,0.0,,1.0,,,0.75,1,7,6.0,6.0,194.0,,,,4.0,1869664.0,467416.0,14.0,,,180.0,2.0,90.0,47.0,133.0,1849.0,47.0,47.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8965139.0,815012.64,11.0,2095904997450.0,,,,,471958.84,1375236840930.76,1,47,133,14,1869470,64.67,2516.22,495
111145980496,14,0,0,0,16,8,1,0,0,,,39,1.18,0.0,14.0,0.0,,,,,0.64,1,7,6.0,6.0,2699.0,,,,,,,,,,88.0,2.0,44.0,39.0,49.0,25.0,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,185580.58,242253879873.66,4,39,49,2606,5,898.0,1458648.67,13
111145980590,8,0,0,0,3,1,0,0,0,,,12,0.36,0.0,8.0,0.0,,,,,0.33,1,6,5.0,5.0,290440.0,,,,,,,,,,109.0,1.0,109.0,109.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,314731.27,778181543479.47,3,109,20083,3,270245,6731.67,89130923.56,70361
111145980899,5,0,0,0,10,6,0,0,0,,,21,0.63,0.0,5.0,0.0,,,,,0.76,1,6,5.0,5.0,79.0,,,,,,,,,,68.0,1.0,68.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,198684.3,717089884623.61,3,68,11,3889003,81,1296360.67,3360897134837.56,134
111145985491,0,0,0,0,3,2,1,0,0,,,6,0.18,0.0,0.0,0.0,,,,,1.0,5,7,6.0,6.0,,,,,,,,,,,170.0,2.0,85.0,53.0,117.0,1024.0,117.0,117.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,344312.0,474068742699.2,3,117,53,3,1721365,57.67,2176.89,22
111145985592,16,0,0,0,44,8,0,1,0,1.0,,69,2.08,0.0,16.0,0.0,1.0,0.0,3.0,5.0,0.77,1,1,5.0,5.0,0.0,,,,,,,,,,85417.0,1.0,85417.0,85417.0,85417.0,0.0,85649.0,42824.5,232.0,85417.0,1814121056.25,,,,,,37.0,431015.0,11649.05,1.0,1985005838.38,,,,,8656.0,1247452931.24,1,85417,232,13,10,28554.0,1616708378.0,38
111145985991,14,0,0,0,24,12,0,1,0,1.0,,51,1.54,0.0,14.0,0.0,1.0,0.0,0.0,6.0,0.73,1,6,5.0,5.0,4517.0,,,,,,,,,,387.0,1.0,387.0,387.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,39.0,1437210.0,36851.54,1.0,4014315628.56,,,,,28771.3,3362655588.13,1,387,77,4053,23169,1505.67,3260470.22,106
111146013097,18,1,0,0,13,4,0,0,0,,,36,1.09,0.0,18.0,0.0,,,,,0.5,1,6,5.0,5.0,225.0,11965.0,1196.5,3.0,,,,,,,217.0,1.0,217.0,217.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,271487.86,488451066066.98,3,217,5,3,134,75.0,10082.67,223
111146046251,32,5,2,7,12,4,5,3,4,4.0,,74,2.23,4.0,32.0,12.5,1.0,10.0,3.0,2.0,0.57,1,7,6.0,6.0,179.0,1256314.0,139590.44,9.0,11.0,1369424.0,124493.09,9.0,1986766.0,9.0,170.0,2.0,85.0,83.0,87.0,4.0,87.0,87.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2136390.0,73668.62,9.0,17504419890.4,2136359.0,76298.54,17929000605.6,5821467206.13,321345.99,4306037695195.99,4,87,83,9,494537,59.67,1286.22,945862
111146046659,27,0,12,0,46,30,2,1,1,1.0,,119,3.59,1.0,27.0,3.7,,12.0,,,0.77,1,7,6.0,6.0,47.0,,,,14.0,124949.0,8924.93,8.0,,,39.0,2.0,19.5,16.0,23.0,12.25,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,2803217.0,28899.14,1.0,10709587882.9,2803207.0,29200.07,10812361962.6,852644088.005,32149.53,12467240370.74,1,23,16,8,413,15.67,37.56,18
111146048554,30,0,0,0,18,13,2,5,5,5.0,,73,2.2,5.0,30.0,16.67,1.0,0.0,4.0,5.0,0.59,1,6,5.0,5.0,24.0,,,,,,,,,,20.0,1.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,272987.0,24817.0,3.0,134434.0,1785877347.09,10.0,272984.0,27298.4,4.0,1896734276.24,272977.0,30330.78,2015529379.28,919956215.408,145967.0,238022010626.31,3,20,4,79694,17803,26572.67,1410938070.22,58
111146148557,36,0,0,0,41,25,3,6,5,2.0,,116,3.5,5.0,36.0,13.89,1.0,0.0,3.0,2.0,0.69,1,7,6.0,6.0,322.0,,,,,,,,,,186.0,2.0,93.0,28.0,158.0,4225.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,20173512.0,411704.33,2.0,1583946225650.0,21402377.0,305748.24,1137089284340.0,93481986263.1,208936.66,716874849485.55,2,28,158,2,18,62.67,4656.89,75191
111146148753,5,0,0,0,0,0,0,0,0,,,5,0.15,0.0,5.0,0.0,,,6.0,0.0,0.0,1,1,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5809174.5,37402763891473.25,11080,11080,5590263,1823285,15812070,2474876.0,5400165906888.67,15812070
111146213299,19,0,0,0,26,5,0,1,0,1.0,,51,1.54,0.0,19.0,0.0,1.0,0.0,1.0,0.0,0.63,1,6,5.0,5.0,168.0,,,,,,,,,,124.0,1.0,124.0,124.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,35.0,2276389.0,65039.69,2.0,28821638347.7,,,,,52174.34,21692405834.42,2,124,2,36,6,54.0,2642.67,74
111146313217,4,0,0,0,7,9,0,0,0,,,20,0.6,0.0,4.0,0.0,,,,,0.8,1,6,5.0,5.0,1222.0,,,,,,,,,,34.0,1.0,34.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,126780.16,187096971922.76,3,34,91,14,51,46.33,1064.22,5006
111146316194,7,0,0,0,7,5,0,4,0,2.0,,23,0.69,0.0,7.0,0.0,,0.0,,,0.7,1,6,6.0,6.0,551.0,,,,,,,,,,358.0,2.0,179.0,26.0,332.0,23409.0,0.0,0.0,0.0,0.0,0.0,,,,,,5.0,2300665.0,460133.0,26.0,845861916873.0,,,,,156512.14,264780626570.57,1,26,332,193,2299548,183.67,15649.56,13
111146513091,11,17,2,2,20,12,3,2,2,2.0,,71,2.14,2.0,11.0,18.18,1.0,8.0,1.0,0.0,0.85,1,7,6.0,6.0,431.0,278686.0,39812.29,10.0,18.0,1320858.0,73381.0,2.0,278688.0,2.0,369.0,2.0,184.5,28.0,341.0,24492.25,341.0,341.0,341.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1336519.0,58109.52,2.0,47009156369.0,1336512.0,60750.55,48985511059.9,3690629325.3,88263.89,97382142562.67,1,341,28,62,276407,143.67,19662.89,101
111146513294,176,10,11,9,175,87,4,4,4,2.0,,480,14.49,4.0,176.0,2.27,,26.0,,,0.63,1,7,6.0,6.0,111.0,5558.0,694.75,29.0,5.0,3735.0,747.0,29.0,1288208.0,1.0,75.0,2.0,37.5,29.0,46.0,72.25,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,2805018.0,15412.19,1.0,1462528442.81,2805008.0,15497.28,1469290820.91,240165687.398,17536.2,2618972519.27,1,29,46,36,2425,37.0,48.67,9690
111146546855,5,0,0,0,62,23,0,0,0,,,90,2.72,0.0,5.0,0.0,,,,,0.94,5,6,6.0,6.0,928.0,,,,,,,,,,923.0,3.0,307.67,17.0,851.0,147846.22,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,47852.96,30090347199.82,1,55,17,851,5,307.67,147846.22,74
111146613711,20,0,0,0,14,14,0,0,0,,,48,1.45,0.0,20.0,0.0,,,4.0,6.0,0.58,1,6,5.0,5.0,134.0,,,,,,,,,,15.0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,36332.02,20189626061.89,10,15,119,49354,11,16496.0,539825884.67,200
111146616190,1,0,0,0,0,0,0,0,0,,,1,0.03,0.0,1.0,0.0,,,,,0.0,1,1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,15,119,49354,11,0.0,0.0,0
111146616197,9,0,0,0,8,2,0,0,0,1.0,,19,0.57,0.0,9.0,0.0,1.0,0.0,7.0,6.0,0.53,1,6,5.0,5.0,597.0,,,,,,,,,,123.0,1.0,123.0,123.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,3858.89,55882521.54,4,123,306,164,4,197.67,6148.22,68
111146746651,19,0,0,0,37,23,0,0,0,,,79,2.39,0.0,19.0,0.0,,,,,0.76,1,6,5.0,5.0,88.0,,,,,,,,,,76.0,1.0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,291652.78,2360068061806.32,2,76,12,97348,106,32478.67,2104015886.22,51
111146748355,4,0,0,0,10,3,0,0,0,,,17,0.51,0.0,4.0,0.0,,,,,0.76,1,6,5.0,5.0,584.0,,,,,,,,,,35.0,1.0,35.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,5508.56,308047914.62,4,35,290,253,6,192.67,12657.56,127
111146816993,14,0,0,0,22,7,0,3,0,3.0,,46,1.39,0.0,14.0,0.0,1.0,0.0,5.0,2.0,0.7,1,6,5.0,5.0,495.0,,,,,,,,,,47.0,1.0,47.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,22.0,1801584.0,81890.18,3.0,13405437020.0,,,,,40065.47,8227023389.76,1,47,4,170,3,73.67,4948.22,171
111146916312,2,0,0,0,3,3,0,0,0,,,8,0.24,0.0,2.0,0.0,,,,,0.75,1,6,6.0,6.0,498.0,,,,,,,,,,227.0,2.0,113.5,23.0,204.0,8190.25,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,11940.14,832276461.55,11,204,23,11,260,79.33,7794.89,456
111147013815,8,0,0,0,10,5,0,0,0,,,23,0.69,0.0,8.0,0.0,,,,,0.65,1,6,5.0,5.0,1605.0,,,,,,,,,,61.0,1.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,22898.45,2970912056.25,2,61,2,22,390,28.33,600.22,46
111147016118,3,0,0,0,8,1,0,0,0,,,12,0.36,0.0,3.0,0.0,,,,,0.75,1,5,5.0,5.0,9415.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,9268.0,1853.6,23.0,7721.0,8872899.04,,,,,,,,,,,,,,,393783.91,723383209750.26,23,1385,96,43,23,508.0,385032.67,1759251
111147113812,1,0,0,0,1,0,0,0,0,,,2,0.06,0.0,1.0,0.0,,,,,0.5,1,5,1.0,,474.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,474.0,0.0,474,474,0,0,0,158.0,49928.0,474
111147146257,19,0,0,0,17,12,1,3,3,3.0,,55,1.66,3.0,19.0,15.79,1.0,0.0,4.0,0.0,0.65,1,7,6.0,6.0,1558281.0,,,,,,,,,,651.0,2.0,325.5,25.0,626.0,90300.25,626.0,626.0,626.0,626.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1838389.0,167126.27,4.0,195777401256.0,1838377.0,183837.7,212283151565.0,33796299941.3,245341.33,458984204927.78,1,626,25,1557445,4,519365.33,538804757373.56,57
111147213118,24,1,3,0,25,19,1,1,0,,,74,2.23,0.0,24.0,0.0,,,,,0.68,1,6,5.0,5.0,38.0,1876224.0,42641.45,7.0,10.0,251257.0,25125.7,9.0,,,29.0,1.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,253215.0,16881.0,9.0,179137.0,2162051135.47,14.0,253181.0,18084.36,9.0,2294762333.23,,,,,128148.64,351910499382.72,7,29,9,179137,28,59725.0,7129612938.67,55657
111147213293,9,0,0,0,1,1,0,0,0,,,11,0.33,0.0,9.0,0.0,,,,,0.18,1,6,5.0,5.0,461.0,,,,,,,,,,441.0,1.0,441.0,441.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1789219.7,11282819944789.61,20,441,20,1521714,333187,507391.67,514424927489.56,163283
111147213992,5,0,0,0,11,4,1,0,0,,,21,0.63,0.0,5.0,0.0,,,,,0.76,1,7,6.0,6.0,61337.0,,,,,,,,,,13927.0,5.0,2785.4,9.0,12354.0,22975090.24,580.0,580.0,580.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,279669.8,937953144363.96,1,580,9,828,156,472.33,117589.56,82
111147216394,6,0,0,0,16,0,0,0,0,,,22,0.66,0.0,6.0,0.0,,,,,0.73,1,5,1.0,1.0,703.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,53644.57,24982129243.2,5,703,173808,2601,658,59037.33,6586753364.22,8
111147216398,18,0,0,0,43,34,0,3,0,3.0,,98,2.96,0.0,18.0,0.0,1.0,0.0,10.0,4.0,0.82,1,6,5.0,5.0,85.0,,,,,,,,,,77.0,1.0,77.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8.0,254369.0,31796.13,2.0,4805769919.86,,,,,29589.64,9646124019.3,1,77,6,2,211586,28.33,1186.89,16
111147246556,23,0,1,3,17,5,3,1,1,1.0,,54,1.63,1.0,23.0,4.35,,2.0,4.0,0.0,0.57,1,7,6.0,6.0,27970.0,,,,7.0,374.0,53.43,11.0,15654.0,11.0,37.0,2.0,18.5,11.0,26.0,56.25,26.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,280536.0,16502.12,7.0,1121050036.1,280529.0,17533.06,1173047259.43,307408192.964,439623.96,3644430860118.94,3,26,11,93,167,43.33,1270.89,235088
111147313615,5,0,0,0,2,4,0,1,0,1.0,,12,0.36,0.0,5.0,0.0,,0.0,,,0.58,1,6,5.0,5.0,46426.0,,,,,,,,,,18.0,1.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6.0,193034.0,32172.33,18.0,521686164.22,,,,,17582.55,539994293.16,5,18,46408,30375,15780,25600.33,370070737.56,5
111147313790,2,0,0,0,7,7,0,0,0,,,16,0.48,0.0,2.0,0.0,,,,,0.88,1,6,5.0,5.0,132.0,,,,,,,,,,11.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1065.8,5946848.03,11,11,121,394,28,175.33,25924.22,12
111147313795,9,0,0,0,13,3,0,1,1,1.0,,27,0.82,1.0,9.0,11.11,1.0,0.0,0.0,0.0,0.67,1,6,5.0,5.0,457.0,,,,,,,,,,38.0,1.0,38.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,10.0,333849.0,33384.9,8.0,4179295333.89,333835.0,37092.78,4506177905.95,1375874328.13,177293.27,631208615137.89,2,38,70,341,8,149.67,18474.89,470
111147313797,11,0,0,0,42,23,0,8,0,5.0,,84,2.54,0.0,11.0,0.0,,0.0,,,0.87,1,5,5.0,5.0,2872.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1937.0,193.7,3.0,626.0,40130.61,,,,,,28.0,377461.0,13480.75,1.0,3909877813.97,,,,,8671.99,1699903439.05,1,139,455,9,223,201.0,35074.67,378
111147319056,7,0,0,0,11,3,0,0,0,1.0,,21,0.63,0.0,7.0,0.0,,0.0,,,0.67,1,6,5.0,5.0,1051.0,,,,,,,,,,356.0,1.0,356.0,356.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,32383.9,11222355795.49,3,356,368,229,3,317.67,3954.89,110
111147348552,11,3,0,0,17,10,2,1,1,,,45,1.36,1.0,11.0,9.09,,,,,0.76,1,1,1.0,1.0,0.0,912993.0,60866.2,5.0,,,,,,,2002.0,2.0,1001.0,127.0,1875.0,763876.0,912916.0,76076.33,7.0,692298.0,36234693287.9,1107272.0,50330.55,5.0,692298.0,22097709545.0,30.0,1287910.0,42930.33,2.0,17304757457.2,1287905.0,44410.52,17835744899.5,1972294286.67,46678.66,24171317957.18,2,1875,127,11,8,671.0,727050.67,829
111147413192,10,0,3,0,10,9,0,1,1,,,34,1.03,1.0,10.0,10.0,,,,,0.71,1,1,3.0,3.0,0.0,,,,1.0,3887980.0,3887980.0,3887980.0,,,9068275.0,7.0,1295467.86,35.0,5179884.0,4314275429240.0,12354557.0,1029546.42,35.0,5179884.0,3169391357070.0,,,,,,23.0,13441539.0,584414.74,7.0,1916411159680.0,13441525.0,610978.41,1987291300930.0,373294617486.0,575805.0,2178483701497.88,1,3887980,35,87,46,1296034.0,3359092033908.67,14
111147413510,18,5,3,0,12,4,2,1,1,1.0,,46,1.39,1.0,18.0,5.56,1.0,8.0,1.0,0.0,0.61,1,7,6.0,6.0,1694.0,467.0,116.75,50.0,6.0,1263.0,210.5,30.0,,,362.0,3.0,120.67,50.0,190.0,3267.56,122.0,122.0,122.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,3589406.0,115787.29,6.0,43719490393.3,3589391.0,119646.37,44715140162.6,14315253854.2,234245.04,473940857763.29,6,122,190,50,105,120.67,3267.56,542
111147513390,3,0,0,0,1,2,0,0,0,,,6,0.18,0.0,3.0,0.0,,,,,0.5,1,1,1.0,1.0,0.0,,,,,,,,,,7401964.0,4.0,1850491.0,10.0,6561643.0,7515993334540.0,7401930.0,3700965.0,840287.0,6561643.0,8183478619680.0,,,,,,,,,,,,,,,1480439.0,6560548598450.0,10,6561643,840287,10,24,2467313.33,8499445282461.56,231
111147513413,16,0,0,0,20,6,0,0,0,,,42,1.27,0.0,16.0,0.0,,,,,0.62,1,6,6.0,6.0,3200.0,,,,,,,,,,735.0,2.0,367.5,46.0,689.0,103362.25,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,14381.44,994219460.64,2,689,46,789,1483,508.0,108388.67,495
111147513515,3,2,0,1,6,0,0,0,0,,,12,0.36,0.0,3.0,0.0,,,,,0.75,1,5,5.0,5.0,661.0,607.0,151.75,28.0,,,,,379.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,928608.18,7707371572747.42,7,300,79,200,28,193.0,8164.67,337
111147546453,18,1,0,1,31,7,0,0,0,,,58,1.75,0.0,18.0,0.0,,,,,0.69,1,6,5.0,5.0,106.0,1136704.0,26434.98,2.0,,,,,1136689.0,2.0,82.0,1.0,82.0,82.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,27581.65,4794306461.0,2,82,3,21,114520,35.33,1142.89,4
111147548558,1,0,0,0,1,2,0,0,0,,,4,0.12,0.0,1.0,0.0,,,,,0.75,1,6,6.0,6.0,290.0,,,,,,,,,,281.0,2.0,140.5,37.0,244.0,10712.25,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,96.67,10984.22,9,37,244,9,0,96.67,10984.22,9
111147613197,2,0,0,0,2,3,0,0,0,,,7,0.21,0.0,2.0,0.0,,,,,0.71,1,1,5.0,5.0,0.0,,,,,,,,,,1262.0,1.0,1262.0,1262.0,1262.0,0.0,1327.0,663.5,65.0,1262.0,358202.25,,,,,,,,,,,,,,,341.17,199983.47,12,1262,65,34,146,453.67,326861.56,12
111147613495,15,0,0,0,23,19,0,2,0,1.0,,59,1.78,0.0,15.0,0.0,,0.0,10.0,3.0,0.75,1,6,5.0,5.0,36.0,,,,,,,,,,14.0,1.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4.0,438602.0,109650.5,14.0,36051058442.2,,,,,36925.07,11490893611.58,6,14,22,438517,49,146184.33,42729194010.89,202
111147613499,25,6,37,1,49,18,4,5,5,2.0,,150,4.53,5.0,25.0,20.0,1.0,7.0,0.0,0.0,0.83,1,7,6.0,6.0,189.0,231223.0,28902.88,1.0,14.0,672424.0,48030.29,1.0,1342950.0,1.0,169.0,2.0,84.5,64.0,105.0,420.25,105.0,105.0,105.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,849819.0,31474.78,1.0,3776880176.17,849808.0,32684.92,3882604603.92,1068303995.41,22914.63,7114732301.28,1,105,64,11,9,60.0,1480.67,257734
